u,v,key,osmid,highway,oneway,reversed,length,lanes,name,maxspeed,service,geometry,width,tunnel,access,bridge,junction
10180735144,418161369,0,201760463,footway,False,False,4.917,,,,,"LINESTRING (6.568184 46.5205915, 6.5681857 46.5205473)",,,,,
10180735144,10180735139,0,201760463,footway,False,True,4.794,,,,,"LINESTRING (6.568184 46.5205915, 6.5681824 46.5206346)",,,,,
10180735144,416453452,0,450541981,path,False,True,7.123,,La Méridienne,,,"LINESTRING (6.568184 46.5205915, 6.5682738 46.5206084)",,,,,
10180735144,11220666015,0,"[1211049124, 201735047, 1211049583, 1211049584, 35544600, 450541981]","['path', 'steps', 'footway']",False,"[False, True]",264.40500000000003,,La Méridienne,,,"LINESTRING (6.568184 46.5205915, 6.5680611 46.5205684, 6.5677503 46.5205661, 6.5668981 46.5205597, 6.5663461 46.5205556, 6.5663076 46.5203779, 6.5662164 46.5203668, 6.5660001 46.5203669, 6.5654759 46.5203652, 6.5653323 46.5203647, 6.5650377 46.5203638, 6.5650297 46.5204191)",,,,yes,
10180762031,752215478,0,60431559,service,False,False,41.473,,,,driveway,"LINESTRING (6.5696029 46.5179042, 6.5695904 46.518211, 6.5694958 46.5182222)",,,,,
10180762031,752215490,0,60431559,service,False,True,56.864,,,,driveway,"LINESTRING (6.5696029 46.5179042, 6.5696105 46.5177265, 6.5691257 46.517725)",,,,,
10180762034,264892080,0,24400742,service,False,False,56.407,,Route des Noyerettes,30,driveway,"LINESTRING (6.5682931 46.5192082, 6.5681928 46.5192071, 6.5675561 46.519196)",,,,,
10180762034,2117743522,0,"[1112707659, 24400742]",service,False,True,23.921,,Route des Noyerettes,30,driveway,"LINESTRING (6.5682931 46.5192082, 6.5683571 46.5192089, 6.5686057 46.5192071)",,,,,
10180762034,8933486983,0,"[1112707660, 60431565]","['cycleway', 'footway']",False,False,20.79,,,,,"LINESTRING (6.5682931 46.5192082, 6.568295 46.5191744, 6.5683004 46.5190213)",,,,,
10180762034,9379387756,0,"[35468956, 1112707660]","['cycleway', 'footway']",False,True,18.931,,,,,"LINESTRING (6.5682931 46.5192082, 6.5682916 46.5192344, 6.5682877 46.5193784)",,,,,
10180762036,10180762037,0,450570091,pedestrian,False,True,15.691,,,,,"LINESTRING (6.5661288 46.5199609, 6.566131 46.5198198)",,,,,
10180762037,10180762036,0,450570091,pedestrian,False,False,15.691,,,,,"LINESTRING (6.566131 46.5198198, 6.5661288 46.5199609)",,,,,
10180762037,4095578140,0,450570091,pedestrian,False,True,36.771,,,,,"LINESTRING (6.566131 46.5198198, 6.5661346 46.5195962, 6.5661565 46.5195677, 6.5662469 46.5195261)",,,,,
10180762037,8935269865,0,"[965866281, 965866282, 965866283]","['steps', 'footway']",False,"[False, True]",16.077,,,,,"LINESTRING (6.566131 46.5198198, 6.5661615 46.5198209, 6.5662069 46.5198226, 6.5662592 46.5198231, 6.566341 46.5198239)",,,,,
10180762039,4474732997,0,450554301,footway,False,True,3.449,,,,,"LINESTRING (6.5664023 46.5191739, 6.5664132 46.519204)",,,,,
10180762039,4474961714,0,"[450578119, 922088911]","['pedestrian', 'footway']",False,False,63.663000000000004,,,,,"LINESTRING (6.5664023 46.5191739, 6.56638 46.5191676, 6.5663106 46.5191478, 6.565954 46.5191422, 6.5659046 46.5191186, 6.5657019 46.5190955, 6.5655926 46.5191068)",,,,,
10180762039,10180762046,0,"[1121654165, 922088911]",footway,False,True,9.065,,,,,"LINESTRING (6.5664023 46.5191739, 6.5664718 46.5191465, 6.56651 46.519144)",,,,,
10180762044,10180762046,0,"[1112707661, 1112707662]","['steps', 'footway']",False,"[False, True]",14.166,,,,,"LINESTRING (6.5663707 46.5190617, 6.5664561 46.519103, 6.5664663 46.5191078, 6.56651 46.519144)",,,,,
10180762046,4475067985,0,1121654165,footway,False,True,2.613,,,,,"LINESTRING (6.56651 46.519144, 6.566544 46.5191418)",,,,,
10180762046,10180762044,0,"[1112707661, 1112707662]","['steps', 'footway']",False,"[False, True]",14.166,,,,,"LINESTRING (6.56651 46.519144, 6.5664663 46.5191078, 6.5664561 46.519103, 6.5663707 46.5190617)",,,,,
10180762046,10180762039,0,"[1121654165, 922088911]",footway,False,False,9.065,,,,,"LINESTRING (6.56651 46.519144, 6.5664718 46.5191465, 6.5664023 46.5191739)",,,,,
10180762049,4474748118,0,450556561,footway,False,True,12.295,,,,,"LINESTRING (6.5678699 46.5188947, 6.5678626 46.5189123, 6.5678248 46.5189388, 6.5677689 46.5189783)",,,,,
10259132225,2117743522,0,27335913,unclassified,False,True,9.169,,Route des Noyerettes,30,,"LINESTRING (6.5687255 46.5192092, 6.5686057 46.5192071)",7,,,,
10259132225,265746811,0,27335913,unclassified,False,False,56.456,,Route des Noyerettes,30,,"LINESTRING (6.5687255 46.5192092, 6.5687652 46.5192099, 6.5689592 46.5192109, 6.5694633 46.5192144)",7,,,,
10259132225,8933486983,0,1121654169,footway,False,True,43.614000000000004,,,,,"LINESTRING (6.5687255 46.5192092, 6.568709 46.5191594, 6.5686915 46.5191169, 6.5686472 46.5190823, 6.5685107 46.519035, 6.5684127 46.5190237, 6.5683004 46.5190213)",,,,,
10676653204,267496124,0,1087114436,footway,False,False,3.917,,,,,"LINESTRING (6.5649095 46.521978, 6.5649607 46.5219779)",,yes,,,
10676653204,335535638,0,"[30403008, 1087114436]",footway,False,True,54.206,,,,,"LINESTRING (6.5649095 46.521978, 6.5648508 46.5219781, 6.5646855 46.5219636, 6.5646538 46.5219604, 6.564637 46.5219544, 6.5646204 46.5219456, 6.5646071 46.5219357, 6.5645972 46.5219243, 6.564588 46.5219099, 6.5645829 46.5218925, 6.5645843 46.5217725, 6.5645844 46.521766, 6.5645836 46.5216698)",,yes,,,
11220666015,10180735144,0,"[1211049124, 201735047, 1211049583, 1211049584, 35544600, 450541981]","['path', 'steps', 'footway']",False,"[False, True]",264.40500000000003,,La Méridienne,,,"LINESTRING (6.5650297 46.5204191, 6.5650377 46.5203638, 6.5653323 46.5203647, 6.5654759 46.5203652, 6.5660001 46.5203669, 6.5662164 46.5203668, 6.5663076 46.5203779, 6.5663461 46.5205556, 6.5668981 46.5205597, 6.5677503 46.5205661, 6.5680611 46.5205684, 6.568184 46.5205915)",,,,yes,
11338186866,654573181,0,825869004,footway,False,True,2.589,,,,,"LINESTRING (6.5611918 46.5182661, 6.5611803 46.5182442)",,,,,
