u,v,key,osmid,name,highway,oneway,reversed,length,geometry,bridge,junction
2576549965,9733577884,0,251436967,天目山路,service,False,False,113.804,"LINESTRING (120.2682257 31.4768735, 120.2693214 31.4767273, 120.2694117 31.4767175)",,
2576549965,5084928140,0,"[265001523, 251436974, 251436967]",天目山路,service,False,True,261.76599999999996,"LINESTRING (120.2682257 31.4768735, 120.267731 31.4769286, 120.2674977 31.4769217, 120.267322 31.4769019, 120.2654898 31.4766792)",yes,
2576549969,2576549954,0,251436976,,path,False,True,43.177,"LINESTRING (120.2702828 31.4787399, 120.2707381 31.4787403)",,
2576549969,2576589784,0,251436975,,service,False,False,23.566,"LINESTRING (120.2702828 31.4787399, 120.2702338 31.4786931, 120.2701423 31.4786511, 120.2700721 31.4786419)",,
2576549969,2576549909,0,251436975,,service,False,True,32.227999999999994,"LINESTRING (120.2702828 31.4787399, 120.270303 31.4787593, 120.2703415 31.4788417, 120.2703419 31.4789434, 120.2703107 31.4790119)",,
2576549979,7611431392,0,814860084,,service,False,True,85.445,"LINESTRING (120.2697857 31.4790161, 120.268885 31.4790369)",,
2576549979,2576549909,0,251436975,,service,False,False,60.867,"LINESTRING (120.2697857 31.4790161, 120.2698507 31.4790853, 120.2699395 31.4791314, 120.2700417 31.4791488, 120.2701444 31.4791353, 120.2702356 31.4790927, 120.2703042 31.4790261, 120.2703107 31.4790119)",,
2576549979,2576549946,0,251436975,,service,False,True,34.581,"LINESTRING (120.2697857 31.4790161, 120.2697804 31.4790027, 120.2697524 31.4789321, 120.2697548 31.4788435, 120.2697869 31.4787691, 120.2698272 31.4787269)",,
2576549982,2576549912,0,"[251436968, 265001523]",天目山路,service,False,False,233.967,"LINESTRING (120.2631149 31.4773357, 120.2632222 31.4767021, 120.2634314 31.4766815, 120.2649208 31.4768713)",,
2576549983,9733577884,0,251436967,天目山路,service,False,True,116.598,"LINESTRING (120.2706314 31.4765853, 120.2694117 31.4767175)",,
2576549986,2576549937,0,251436970,,service,False,False,74.547,"LINESTRING (120.270754 31.4796829, 120.2707297 31.4790128)",,
2576549986,2569260829,0,250489564,,unclassified,True,False,24.819,"LINESTRING (120.270754 31.4796829, 120.2708192 31.4796874, 120.2708773 31.479713, 120.2709193 31.4797559, 120.2709385 31.4798092)",,roundabout
2576589780,2576549960,0,251436963,,service,False,False,85.344,"LINESTRING (120.2691283 31.4776592, 120.2682284 31.4776673)",,
2576589780,9733577883,0,251436963,,service,False,True,28.637999999999998,"LINESTRING (120.2691283 31.4776592, 120.2692329 31.4776583, 120.2694289 31.4776384)",,
2576589780,2576589793,0,"[838906880, 251441459, 838906878]",,path,False,True,39.669,"LINESTRING (120.2691283 31.4776592, 120.2691438 31.4777595, 120.2691612 31.4778075, 120.2692052 31.477969, 120.2692192 31.4780067)",yes,
2576589784,2576549946,0,251436975,,service,False,False,26.23,"LINESTRING (120.2700721 31.4786419, 120.2700439 31.4786382, 120.2699418 31.4786549, 120.2698525 31.4787004, 120.2698272 31.4787269)",,
2576589784,2576549969,0,251436975,,service,False,True,23.566,"LINESTRING (120.2700721 31.4786419, 120.2701423 31.4786511, 120.2702338 31.4786931, 120.2702828 31.4787399)",,
2576589784,2576589791,0,251441459,,path,False,False,48.968,"LINESTRING (120.2700721 31.4786419, 120.2700779 31.4785807, 120.2700377 31.4785207, 120.2699726 31.4784864, 120.26987 31.4784492, 120.2697077 31.4783926)",,
2576589791,2576589796,0,251441458,,path,False,True,21.881,"LINESTRING (120.2697077 31.4783926, 120.2695905 31.4785621)",,
2576589791,2576589793,0,251441459,,path,False,False,64.227,"LINESTRING (120.2697077 31.4783926, 120.2694912 31.4782736, 120.2693282 31.478145, 120.2692477 31.4780649, 120.2692192 31.4780067)",,
2576589791,2576589784,0,251441459,,path,False,True,48.967999999999996,"LINESTRING (120.2697077 31.4783926, 120.26987 31.4784492, 120.2699726 31.4784864, 120.2700377 31.4785207, 120.2700779 31.4785807, 120.2700721 31.4786419)",,
2576589793,2576549958,0,251436965,,service,False,False,149.282,"LINESTRING (120.2692192 31.4780067, 120.2707678 31.4777657)",,
2576589793,2576549911,0,251436965,,service,False,True,33.585,"LINESTRING (120.2692192 31.4780067, 120.2688708 31.4780609)",,
2576589793,2576589780,0,"[838906880, 251441459, 838906878]",,path,False,False,39.669,"LINESTRING (120.2692192 31.4780067, 120.2692052 31.477969, 120.2691612 31.4778075, 120.2691438 31.4777595, 120.2691283 31.4776592)",yes,
2576589793,2576589791,0,251441459,,path,False,True,64.227,"LINESTRING (120.2692192 31.4780067, 120.2692477 31.4780649, 120.2693282 31.478145, 120.2694912 31.4782736, 120.2697077 31.4783926)",,
2576589796,2576549946,0,251436961,,service,False,False,28.977,"LINESTRING (120.2695905 31.4785621, 120.2698272 31.4787269)",,
2576589796,2576549964,0,251436961,,service,False,True,83.61,"LINESTRING (120.2695905 31.4785621, 120.2689076 31.4780865)",,
2576589796,2576589791,0,251441458,,path,False,False,21.881,"LINESTRING (120.2695905 31.4785621, 120.2697077 31.4783926)",,
2583147346,2569260913,0,250489558,黄山路,unclassified,False,False,41.798,"LINESTRING (120.2713906 31.4870172, 120.2709498 31.4870158)",,
2583147346,2576543620,0,250489558,黄山路,unclassified,False,True,1.745,"LINESTRING (120.2713906 31.4870172, 120.271409 31.4870174)",,
2583147346,2583147376,0,252224059,,path,False,True,17.469,"LINESTRING (120.2713906 31.4870172, 120.2713913 31.4868601)",,
2583147350,2583147379,0,252224052,,path,False,True,53.018,"LINESTRING (120.2718768 31.4865422, 120.2718768 31.487019)",,
2583147350,2583147374,0,252224054,,footway,False,True,81.151,"LINESTRING (120.2718768 31.4865422, 120.271021 31.4865464)",,
2583147350,2583147367,0,252224052,,path,False,False,112.893,"LINESTRING (120.2718768 31.4865422, 120.2718768 31.486318, 120.2718714 31.4862723, 120.2718373 31.4862359, 120.2717963 31.4862224, 120.2710211 31.4862203)",,
2583147352,2619273966,0,250489562,两江路,unclassified,False,False,42.289,"LINESTRING (120.2707936 31.4862197, 120.2707969 31.4866)",,
2583147352,2576540300,0,250489562,两江路,unclassified,False,True,35.328,"LINESTRING (120.2707936 31.4862197, 120.2707909 31.485902)",,
2583147352,2583147367,0,252224052,,path,False,True,21.572,"LINESTRING (120.2707936 31.4862197, 120.2710211 31.4862203)",,
2583147362,2583147376,0,252224058,,path,False,False,18.31,"LINESTRING (120.2715844 31.4868601, 120.2713913 31.4868601)",,
2583147367,2583147352,0,252224052,,path,False,False,21.572,"LINESTRING (120.2710211 31.4862203, 120.2707936 31.4862197)",,
2583147367,2583147374,0,252224058,,path,False,True,36.261,"LINESTRING (120.2710211 31.4862203, 120.271021 31.4865464)",,
2583147367,2583147350,0,252224052,,path,False,True,112.893,"LINESTRING (120.2710211 31.4862203, 120.2717963 31.4862224, 120.2718373 31.4862359, 120.2718714 31.4862723, 120.2718768 31.486318, 120.2718768 31.4865422)",,
2583147374,2583147350,0,252224054,,footway,False,False,81.151,"LINESTRING (120.271021 31.4865464, 120.2718768 31.4865422)",,
2583147374,2583147367,0,252224058,,path,False,False,36.261,"LINESTRING (120.271021 31.4865464, 120.2710211 31.4862203)",,
2583147374,2583147376,0,252224058,,path,False,True,65.935,"LINESTRING (120.271021 31.4865464, 120.2710218 31.4867835, 120.2710461 31.4868329, 120.2710962 31.4868601, 120.2713913 31.4868601)",,
2583147376,2583147362,0,252224058,,path,False,True,18.31,"LINESTRING (120.2713913 31.4868601, 120.2715844 31.4868601)",,
2583147376,2583147346,0,252224059,,path,False,False,17.469,"LINESTRING (120.2713913 31.4868601, 120.2713906 31.4870172)",,
2583147376,2583147374,0,252224058,,path,False,False,65.935,"LINESTRING (120.2713913 31.4868601, 120.2710962 31.4868601, 120.2710461 31.4868329, 120.2710218 31.4867835, 120.271021 31.4865464)",,
2583147379,2576543620,0,250489558,黄山路,unclassified,False,False,44.358,"LINESTRING (120.2718768 31.487019, 120.271409 31.4870174)",,
2583147379,2569260946,0,250489558,黄山路,unclassified,False,True,45.335,"LINESTRING (120.2718768 31.487019, 120.2723549 31.4870206)",,
2583147379,2583147350,0,252224052,,path,False,False,53.018,"LINESTRING (120.2718768 31.487019, 120.2718768 31.4865422)",,
2619273966,2569260903,0,250489562,两江路,unclassified,False,False,31.413,"LINESTRING (120.2707969 31.4866, 120.2707993 31.4868825)",,
2619273966,2583147352,0,250489562,两江路,unclassified,False,True,42.289,"LINESTRING (120.2707969 31.4866, 120.2707936 31.4862197)",,
2619273966,2576549931,0,251436977,,service,False,False,168.555,"LINESTRING (120.2707969 31.4866, 120.2698579 31.4865975, 120.2697809 31.4865241, 120.2697862 31.4859075)",,
2619275838,9733584228,0,256256104,,footway,False,True,39.473,"LINESTRING (120.2663367 31.4850357, 120.2662922 31.4849355, 120.2661978 31.4848402, 120.2660771 31.4847727)",,
2619275838,2619275857,0,256256107,,path,False,False,242.23399999999998,"LINESTRING (120.2663367 31.4850357, 120.2669477 31.485033, 120.2669799 31.4850421, 120.2669872 31.4850721, 120.2669906 31.4856849, 120.2673385 31.4856782, 120.2673653 31.4856942, 120.2673788 31.4857331, 120.2673761 31.4863529)",,
2619275838,5085072471,0,256256107,,path,False,True,245.03,"LINESTRING (120.2663367 31.4850357, 120.2661779 31.4850376, 120.2661404 31.4850467, 120.2661216 31.4850764, 120.2661144 31.4853463, 120.2661128 31.4854083, 120.2654055 31.4854081, 120.2653679 31.4854241, 120.2653591 31.4854541, 120.2653624 31.485635, 120.2653644 31.4857423, 120.2645307 31.4857512)",,
2619275847,9733584228,0,256256104,,footway,False,False,52.098000000000006,"LINESTRING (120.2655511 31.4846652, 120.265671 31.4846807, 120.2658024 31.4846922, 120.2659143 31.4847153, 120.2659768 31.4847562, 120.2660408 31.4847672, 120.2660771 31.4847727)",,
2619275849,9733584228,0,"[1059395572, 1059395573]",,footway,False,True,148.33000000000004,"LINESTRING (120.2654392 31.4846822, 120.2653762 31.4846621, 120.2653083 31.4846511, 120.265252 31.4846391, 120.2651918 31.4846097, 120.2652415 31.4845385, 120.2653161 31.4844964, 120.2653435 31.4844833, 120.2654103 31.4844822, 120.2655717 31.4844705, 120.2656556 31.48447, 120.2657464 31.4844564, 120.2658421 31.4844463, 120.2659753 31.4844559, 120.2660731 31.4845218, 120.2661219 31.4845651, 120.2661256 31.4846439, 120.2661144 31.4847012, 120.2660771 31.4847727)",,
2619275851,5085072474,0,250489556,三江路,unclassified,False,False,27.564,"LINESTRING (120.2640754 31.485756, 120.2640757 31.4857699, 120.2640682 31.4860038)",,
2619275851,7611431285,0,"[250489553, 250489556, 250489569]","['即心桥', '三江路']",unclassified,False,True,207.80100000000002,"LINESTRING (120.2640754 31.485756, 120.2640677 31.4854497, 120.2640456 31.485177, 120.2640087 31.4848942, 120.2639121 31.4845347, 120.2638176 31.4843193, 120.2636216 31.4840151, 120.2635883 31.4839638)",yes,
2619275851,5085072471,0,256256107,,path,False,False,43.177,"LINESTRING (120.2640754 31.485756, 120.2641929 31.4857548, 120.2645307 31.4857512)",,
2619275857,2697141682,0,256256103,井冈山路,service,False,False,15.409,"LINESTRING (120.2673761 31.4863529, 120.2672136 31.4863528)",,
2619275857,2569245006,0,"[250495208, 256256106]",,service,False,True,76.095,"LINESTRING (120.2673761 31.4863529, 120.267655 31.4863531, 120.2681786 31.4863535)",yes,
2619275857,2619275838,0,256256107,,path,False,True,242.234,"LINESTRING (120.2673761 31.4863529, 120.2673788 31.4857331, 120.2673653 31.4856942, 120.2673385 31.4856782, 120.2669906 31.4856849, 120.2669872 31.4850721, 120.2669799 31.4850421, 120.2669477 31.485033, 120.2663367 31.4850357)",,
2697135627,2697135644,0,264040143,,service,False,False,58.788,"LINESTRING (120.25999 31.4897722, 120.26061 31.4897724)",,
2697135627,2697135650,0,264040145,,service,False,False,43.747,"LINESTRING (120.25999 31.4897722, 120.2599847 31.4901656)",,
2697135627,2697135638,0,264040145,,service,False,True,107.325,"LINESTRING (120.25999 31.4897722, 120.25999 31.488807)",,
2697135629,2697135650,0,264040132,,path,False,False,73.58,"LINESTRING (120.2592087 31.4901682, 120.2599847 31.4901656)",,
2697135629,2697135635,0,264040136,,service,False,False,106.53899999999999,"LINESTRING (120.2592087 31.4901682, 120.2592931 31.4902459, 120.2597034 31.4905021, 120.2597513 31.4905018, 120.2597973 31.49047, 120.2599475 31.4903214, 120.2600575 31.4902299)",,
2697135629,2697135638,0,264040136,,service,False,True,175.957,"LINESTRING (120.2592087 31.4901682, 120.2591697 31.4900766, 120.2591559 31.489946, 120.25918 31.4898408, 120.2593088 31.4896304, 120.2594996 31.4893653, 120.2597379 31.4890678, 120.25999 31.488807)",,
2697135630,2697135647,0,264040143,,service,False,False,14.765,"LINESTRING (120.2607133 31.4898057, 120.2608148 31.4899064)",,
2697135630,2697135635,0,264040136,,service,False,True,78.25800000000001,"LINESTRING (120.2607133 31.4898057, 120.2606043 31.4898637, 120.2604406 31.4899506, 120.2602533 31.4900858, 120.2600575 31.4902299)",,
2697135630,2697135644,0,264040143,,service,False,True,11.497,"LINESTRING (120.2607133 31.4898057, 120.2606798 31.4897724, 120.26061 31.4897724)",,
2697135635,2697135650,0,264040145,,service,False,True,9.938,"LINESTRING (120.2600575 31.4902299, 120.2599847 31.4901656)",,
2697135635,2697135630,0,264040136,,service,False,False,78.258,"LINESTRING (120.2600575 31.4902299, 120.2602533 31.4900858, 120.2604406 31.4899506, 120.2606043 31.4898637, 120.2607133 31.4898057)",,
2697135635,2697135629,0,264040136,,service,False,True,106.539,"LINESTRING (120.2600575 31.4902299, 120.2599475 31.4903214, 120.2597973 31.49047, 120.2597513 31.4905018, 120.2597034 31.4905021, 120.2592931 31.4902459, 120.2592087 31.4901682)",,
2697135637,2697135638,0,264040136,,service,False,False,32.146,"LINESTRING (120.2602073 31.4885851, 120.25999 31.488807)",,
2697135638,2697135637,0,264040136,,service,False,True,32.146,"LINESTRING (120.25999 31.488807, 120.2602073 31.4885851)",,
2697135638,2697135627,0,264040145,,service,False,False,107.325,"LINESTRING (120.25999 31.488807, 120.25999 31.4897722)",,
2697135638,2697135629,0,264040136,,service,False,False,175.95700000000002,"LINESTRING (120.25999 31.488807, 120.2597379 31.4890678, 120.2594996 31.4893653, 120.2593088 31.4896304, 120.25918 31.4898408, 120.2591559 31.489946, 120.2591697 31.4900766, 120.2592087 31.4901682)",,
2697135643,2697135644,0,264040139,,service,False,False,131.955,"LINESTRING (120.2606083 31.4885857, 120.26061 31.4897724)",,
2697135644,2697135643,0,264040139,,service,False,True,131.955,"LINESTRING (120.26061 31.4897724, 120.2606083 31.4885857)",,
2697135644,2697135627,0,264040143,,service,False,True,58.788,"LINESTRING (120.26061 31.4897724, 120.25999 31.4897722)",,
2697135644,2697135630,0,264040143,,service,False,False,11.497,"LINESTRING (120.26061 31.4897724, 120.2606798 31.4897724, 120.2607133 31.4898057)",,
2697135647,2697135630,0,264040143,,service,False,True,14.765,"LINESTRING (120.2608148 31.4899064, 120.2607133 31.4898057)",,
2697135647,2697137492,0,"[250489556, 264040141, 264040134]",三江路,unclassified,False,False,193.24200000000002,"LINESTRING (120.2608148 31.4899064, 120.2606499 31.4899917, 120.2603334 31.490193, 120.2600464 31.4904263, 120.259803 31.4906555, 120.259577 31.4909157, 120.2594409 31.4911129, 120.2594212 31.4911456)",yes,
2697135647,2569260844,0,250489556,三江路,unclassified,False,True,132.944,"LINESTRING (120.2608148 31.4899064, 120.2609939 31.4898138, 120.261358 31.4896646, 120.2616832 31.4895622, 120.2621144 31.4894794)",,
2697135650,2697135629,0,264040132,,path,False,True,73.58,"LINESTRING (120.2599847 31.4901656, 120.2592087 31.4901682)",,
2697135650,2697135635,0,264040145,,service,False,False,9.938,"LINESTRING (120.2599847 31.4901656, 120.2600575 31.4902299)",,
2697135650,2697135627,0,264040145,,service,False,True,43.747,"LINESTRING (120.2599847 31.4901656, 120.25999 31.4897722)",,
2697137455,2569335581,0,250489565,天山路,unclassified,False,True,341.771,"LINESTRING (120.2621094 31.4923818, 120.2657139 31.4923932)",,
2697137455,2569260968,0,250489565,天山路,unclassified,False,False,92.024,"LINESTRING (120.2621094 31.4923818, 120.2615947 31.4923823, 120.2613525 31.4923955, 120.2611495 31.4924509)",,
2697137455,2697137478,0,"[264040396, 264040397, 264040398]",,service,False,True,181.544,"LINESTRING (120.2621094 31.4923818, 120.2620933 31.491298, 120.2620933 31.4910608, 120.2620956 31.490957, 120.2621358 31.4908655, 120.2622243 31.4907854)",yes,
2697137456,2697137478,0,264040396,,service,False,False,18.752,"LINESTRING (120.2624131 31.4907498, 120.2623101 31.4907511, 120.2622243 31.4907854)",,
2697137456,2697137475,0,264040396,,service,False,True,168.131,"LINESTRING (120.2624131 31.4907498, 120.2625837 31.490774, 120.2627075 31.4908154, 120.2628363 31.4909, 120.2629552 31.4910123, 120.2640824 31.4910211)",,
2697137463,2569260935,0,250489552,,unclassified,False,False,53.136,"LINESTRING (120.2640958 31.4897025, 120.2646202 31.489871)",,
2697137463,2697137475,0,264040395,,service,False,True,146.627,"LINESTRING (120.2640958 31.4897025, 120.2640824 31.4910211)",,
2697137463,2697137489,0,250489552,,unclassified,False,True,163.907,"LINESTRING (120.2640958 31.4897025, 120.2637941 31.4896056, 120.2635036 31.4895274, 120.2631925 31.4894725, 120.2628545 31.4894405, 120.2625219 31.4894314, 120.2624119 31.4894444)",,
2697137467,2931045242,0,250495186,北学院路,service,True,False,22.039,"LINESTRING (120.2659106 31.4911653, 120.2659103 31.4913635)",,
2697137467,2697137494,0,264040395,,service,False,False,18.79,"LINESTRING (120.2659106 31.4911653, 120.2657125 31.4911608)",,
2697137467,2931045238,0,264040395,,service,False,True,72.71600000000001,"LINESTRING (120.2659106 31.4911653, 120.2659986 31.4911859, 120.2666742 31.49118)",,
2697137472,2697137490,0,264040395,,service,False,True,42.972,"LINESTRING (120.2674278 31.4906825, 120.267415 31.4902962)",,
2697137472,2931045238,0,264040395,,service,False,False,115.64699999999999,"LINESTRING (120.2674278 31.4906825, 120.2672858 31.4909662, 120.2672877 31.4911746, 120.2666742 31.49118)",,
