u,v,key,osmid,highway,oneway,reversed,length,geometry,tunnel,maxspeed,lanes,name,width,access,service
621111790,11016097267,0,1185998992,footway,False,False,40.839,"LINESTRING (-71.1192874 42.376982, -71.1193434 42.3770454, -71.1193703 42.3770843, -71.1194017 42.3771099, -71.1194297 42.3771306, -71.119461 42.3771662, -71.1194924 42.3771951, -71.1195148 42.3772291, -71.1195405 42.377263, -71.1195451 42.3772907)",,,,,,,
621111792,3444788166,0,48951742,footway,False,False,29.092,"LINESTRING (-71.1194451 42.3767734, -71.1192043 42.3768159, -71.1190997 42.3768008)",,,,,,,
621111792,621111790,0,48951743,cycleway,False,True,26.751000000000005,"LINESTRING (-71.1194451 42.3767734, -71.1193418 42.3768891, -71.1193002 42.376945, -71.1192874 42.376982)",,,,,,,
621111793,3444788192,0,42115771,cycleway,False,False,0.676,"LINESTRING (-71.1188985 42.3767097, -71.1189055 42.3767129)",,,,,,,
621111793,3252964835,0,1051584838,footway,False,False,6.828,"LINESTRING (-71.1188985 42.3767097, -71.1188155 42.3767064)",,,,,,,
621111793,3444788175,0,337388347,footway,False,False,31.527,"LINESTRING (-71.1188985 42.3767097, -71.1188858 42.3766341, -71.1189353 42.37643)",,,,,,,
621111793,3444788163,0,337388347,footway,False,True,24.891,"LINESTRING (-71.1188985 42.3767097, -71.1188465 42.3767739, -71.1188125 42.3769208)",,,,,,,
5147869682,3809869822,0,936951854,footway,False,False,2.276,"LINESTRING (-71.1148867 42.3791805, -71.1148937 42.3792003)",,,,,,,
5147869682,5147869683,0,530025941,footway,False,False,39.979,"LINESTRING (-71.1148867 42.3791805, -71.1148651 42.379119, -71.1147644 42.3788325)",,,,,,,
5147869682,4470898308,0,"[161131496, 1092220604, 672541005, 672541006]",footway,False,True,34.476,"LINESTRING (-71.1148867 42.3791805, -71.1149527 42.3791341, -71.1150913 42.3791041, -71.1152067 42.3790791, -71.1152417 42.3790722, -71.1152691 42.3790692)",building_passage,,,,,,
5147869683,3809869812,0,377607822,footway,False,False,25.278,"LINESTRING (-71.1147644 42.3788325, -71.1150617 42.3787738)",,,1,,,private,
5147869683,3809869814,0,377607822,footway,False,True,4.287,"LINESTRING (-71.1147644 42.3788325, -71.1147141 42.3788428)",,,1,,,private,
5147869683,5147869682,0,530025941,footway,False,True,39.979,"LINESTRING (-71.1147644 42.3788325, -71.1148651 42.379119, -71.1148867 42.3791805)",,,,,,,
2562523669,6297995267,0,249672667,service,False,True,8.221,"LINESTRING (-71.1157449 42.3797759, -71.1158447 42.3797815)",,,,,,,
2562523669,2562523673,0,936951848,service,False,False,39.28,"LINESTRING (-71.1157449 42.3797759, -71.1157206 42.3801287)",,,,,,,
2562523669,4401457856,0,"[672541008, 249672667, 672541007]",service,False,False,44.705,"LINESTRING (-71.1157449 42.3797759, -71.1155326 42.3797658, -71.1152479 42.379748, -71.1152022 42.3797457)",yes,,,,,,
2562523670,6297995267,0,249672667,service,False,False,6.104,"LINESTRING (-71.1159188 42.3797857, -71.1158447 42.3797815)",,,,,,,
2562523673,6822980709,0,249672668,service,True,False,7.769,"LINESTRING (-71.1157206 42.3801287, -71.1158149 42.3801341)",,,,,,,
2562523673,3809858780,0,936951848,service,False,False,33.146,"LINESTRING (-71.1157206 42.3801287, -71.1157001 42.3804264)",,,,,,,
2562523673,2562523669,0,936951848,service,False,True,39.28,"LINESTRING (-71.1157206 42.3801287, -71.1157449 42.3797759)",,,,,,,
454072879,3252964813,0,318900034,service,False,True,19.842,"LINESTRING (-71.1174436 42.3776927, -71.1172686 42.3778157)",,,,,,destination,driveway
454072879,3295564480,0,322772623,footway,False,False,44.132,"LINESTRING (-71.1174436 42.3776927, -71.1179636 42.3775929)",,,,,,,
454072879,454072883,0,318900034,service,False,False,85.30799999999999,"LINESTRING (-71.1174436 42.3776927, -71.1173483 42.3774445, -71.1179218 42.3773269, -71.1180126 42.3773086)",,,,,,destination,driveway
454072883,1096311857,0,94357796,footway,False,False,13.305,"LINESTRING (-71.1180126 42.3773086, -71.1180539 42.3774243)",,,,,,,
454072883,3252968768,0,94357798,footway,False,False,24.49,"LINESTRING (-71.1180126 42.3773086, -71.1179318 42.3770966)",,,,,,,
454072883,3252968770,0,318900034,service,False,False,17.897,"LINESTRING (-71.1180126 42.3773086, -71.1180663 42.3771996, -71.1180781 42.3771555)",,,,,,destination,driveway
454072883,454072879,0,318900034,service,False,True,85.308,"LINESTRING (-71.1180126 42.3773086, -71.1179218 42.3773269, -71.1173483 42.3774445, -71.1174436 42.3776927)",,,,,,destination,driveway
688404503,688404504,0,942673964,footway,False,False,6.443,"LINESTRING (-71.1184153 42.3736356, -71.1183493 42.3736669)",,,,,,,
389962296,314502329,0,34028006,footway,False,True,93.372,"LINESTRING (-71.1162141 42.3729214, -71.1159521 42.3737385)",,,,,,,
389962296,389964861,0,34028061,footway,False,False,8.924,"LINESTRING (-71.1162141 42.3729214, -71.116111 42.3728961)",,,,,,,
389962296,389964663,0,34028061,footway,False,True,35.324,"LINESTRING (-71.1162141 42.3729214, -71.1166268 42.3730106)",,,,,,,
688404505,688404504,0,54678858,footway,False,False,24.155,"LINESTRING (-71.118509 42.3738493, -71.1183493 42.3736669)",,,,,,,
688404505,688404506,0,942673966,footway,False,False,5.425,"LINESTRING (-71.118509 42.3738493, -71.1185734 42.3738601)",,,,,,,
688404505,391540574,0,942673966,footway,False,True,9.441,"LINESTRING (-71.118509 42.3738493, -71.1183969 42.3738306)",,,,,,,
11649466946,11016097267,0,1185998992,footway,False,True,17.433,"LINESTRING (-71.119751 42.3772527, -71.1195451 42.3772907)",,,,,,,
11649466946,11016097267,1,1253303985,footway,False,False,70.149,"LINESTRING (-71.119751 42.3772527, -71.1198238 42.3774715, -71.1198024 42.3774997, -71.1197733 42.3775076, -71.1196433 42.3775268, -71.1196173 42.3775133, -71.1196096 42.3774873, -71.1195451 42.3772907)",,,,,,,
61321817,7631495217,0,8615678,tertiary,False,True,11.981,"LINESTRING (-71.1140866 42.3766464, -71.114227 42.3766172)",,25 mph,2,Kirkland Street,15.9,,
61321817,6297995279,0,8616219,tertiary,False,False,10.631,"LINESTRING (-71.1140866 42.3766464, -71.1139621 42.3766725)",,,2,Kirkland Street,15.9,,
61321817,7631495221,0,50446846,tertiary,False,True,11.09,"LINESTRING (-71.1140866 42.3766464, -71.1141078 42.3765479)",,,3,Quincy Street,14.0,,
7883982142,7883982143,0,845052233,footway,False,True,5.797,"LINESTRING (-71.1113622 42.3797176, -71.1112933 42.3797289)",,,,,,,
7883982142,7883982141,0,845052234,footway,False,False,2.028,"LINESTRING (-71.1113622 42.3797176, -71.111375 42.379702)",,,,,,,
454072947,454072964,0,672697766,service,False,True,2.165,"LINESTRING (-71.1174833 42.3784549, -71.1174877 42.3784741)",,,,,,destination,driveway
454072947,454072195,0,1241984024,footway,False,False,42.253,"LINESTRING (-71.1174833 42.3784549, -71.1176807 42.378104)",,,,,,,
454072947,11540429779,0,"[318900034, 672697766]",service,False,False,61.573,"LINESTRING (-71.1174833 42.3784549, -71.1174592 42.3783868, -71.1173026 42.3779175)",,,,,,destination,driveway
61321849,7192614922,0,8615678,tertiary,False,False,29.769,"LINESTRING (-71.1151107 42.3764337, -71.1147618 42.3765061)",,25 mph,2,Kirkland Street,15.9,,
61321849,11732863305,0,8615678,tertiary,False,True,43.057,"LINESTRING (-71.1151107 42.3764337, -71.1156153 42.3763289)",,25 mph,2,Kirkland Street,15.9,,
61321849,7631495225,0,28616480,service,True,False,7.76,"LINESTRING (-71.1151107 42.3764337, -71.1150852 42.3763665)",,,,,,,
61321851,11732863305,0,8615678,tertiary,False,False,7.792,"LINESTRING (-71.1157066 42.3763099, -71.1156153 42.3763289)",,25 mph,2,Kirkland Street,15.9,,
61321851,7631495185,0,9429431,tertiary,False,False,10.456,"LINESTRING (-71.1157066 42.3763099, -71.1157407 42.3764005)",,20 mph,2,Oxford Street,15.2,,
61321851,7631495212,0,1185634352,cycleway,False,True,7.273,"LINESTRING (-71.1157066 42.3763099, -71.1157301 42.3762634, -71.1157394 42.3762492)",,,,,,,
454072964,454072947,0,672697766,service,False,False,2.165,"LINESTRING (-71.1174877 42.3784741, -71.1174833 42.3784549)",,,,,,destination,driveway
454072964,3299685039,0,1241984039,footway,False,True,14.359,"LINESTRING (-71.1174877 42.3784741, -71.1176403 42.3784111)",,,,,,,
454072964,3295564477,0,672697766,service,False,True,8.934000000000001,"LINESTRING (-71.1174877 42.3784741, -71.1174979 42.3785211, -71.1174906 42.3785534)",,,,,,destination,driveway
11236688534,3748512196,0,371269730,footway,False,False,5.464,"LINESTRING (-71.113033 42.3753655, -71.1130437 42.375317)",,,,,,,
11236688534,7631495248,0,371269730,footway,False,True,3.696,"LINESTRING (-71.113033 42.3753655, -71.1130257 42.3753983)",,,,,,,
11236688534,11236688535,0,1212819220,cycleway,True,False,21.576,"LINESTRING (-71.113033 42.3753655, -71.1131157 42.3753765, -71.1132939 42.3753856)",,,,,,,
11236688535,7631495244,0,817122361,footway,False,False,5.574,"LINESTRING (-71.1132939 42.3753856, -71.1132861 42.3754354)",,,,,,,
11236688535,7631495245,0,817122361,footway,False,True,3.968,"LINESTRING (-71.1132939 42.3753856, -71.1132988 42.3753501)",,,,,,,
11236688535,11236688536,0,1212819220,cycleway,True,False,74.146,"LINESTRING (-71.1132939 42.3753856, -71.1133363 42.3753877, -71.1135056 42.3754136, -71.1136375 42.3754472, -71.1141361 42.3755136, -71.1141761 42.3755067)",,,,,,,
11236688536,7631495241,0,817122360,footway,False,False,4.861,"LINESTRING (-71.1141761 42.3755067, -71.1141647 42.3755496)",,,,,,,
11236688536,7631495242,0,817122360,footway,False,True,4.693,"LINESTRING (-71.1141761 42.3755067, -71.1141872 42.3754653)",,,,,,,
1914704552,6297995273,0,323174927,footway,False,False,3.071,"LINESTRING (-71.1164642 42.3779869, -71.1164283 42.3779946)",,,,,,,
1914704552,3299692797,0,323174937,footway,False,True,33.47,"LINESTRING (-71.1164642 42.3779869, -71.1168252 42.3781265)",,,,,,,
1914704552,3295564473,0,323174927,footway,False,True,25.719,"LINESTRING (-71.1164642 42.3779869, -71.1165063 42.3779086, -71.1165366 42.3778217, -71.1165384 42.3777644)",,,,,,,
3299685034,3299685055,0,323174914,footway,False,False,11.14,"LINESTRING (-71.1176261 42.3785336, -71.1177577 42.3785094)",,,,,,,
3299685034,3295564477,0,323174914,footway,False,True,11.346,"LINESTRING (-71.1176261 42.3785336, -71.1174906 42.3785534)",,,,,,,
3299685034,3299685039,0,1241984034,footway,False,True,13.671,"LINESTRING (-71.1176261 42.3785336, -71.1176403 42.3784111)",,,,,,,
1914704555,3252968784,0,181027665,footway,False,True,43.477000000000004,"LINESTRING (-71.1168315 42.3772682, -71.1170274 42.3772287, -71.117114 42.3772033, -71.1171984 42.3771697, -71.1173305 42.3771424)",,,,,,,
1914704555,3299692770,0,"[672543011, 672543012, 318900031]",footway,False,False,67.25,"LINESTRING (-71.1168315 42.3772682, -71.1168208 42.3773485, -71.1168733 42.3775177, -71.1168916 42.3776136, -71.1167912 42.377639, -71.1167624 42.3776442, -71.1166694 42.3776631, -71.1166851 42.3777444)",building_passage,,,,,,
1914704555,6299449803,0,672697755,footway,False,True,51.984,"LINESTRING (-71.1168315 42.3772682, -71.1168407 42.377108, -71.1167842 42.3769651, -71.1167603 42.3768589, -71.1167692 42.3768087)",,,,,,,
3299685036,454071869,0,323174914,footway,False,False,15.362,"LINESTRING (-71.118121 42.3784499, -71.1183035 42.3784197)",,,,,,,
3299685036,3299685055,0,323174914,footway,False,True,30.566,"LINESTRING (-71.118121 42.3784499, -71.1177577 42.3785094)",,,,,,,
3299685036,3299685038,0,323174917,footway,False,True,11.654,"LINESTRING (-71.118121 42.3784499, -71.1181608 42.3783493)",,,,,,,
3299685035,454072023,0,38414662,footway,False,False,33.862,"LINESTRING (-71.1182566 42.3780488, -71.1179325 42.378237)",,,,,,,
3299685035,454072019,0,38414662,footway,False,True,2.836,"LINESTRING (-71.1182566 42.3780488, -71.1182837 42.378033)",,,,,,,
3299685035,3299685038,0,323174917,footway,False,False,34.328,"LINESTRING (-71.1182566 42.3780488, -71.1181608 42.3783493)",,,,,,,
3299685038,454072023,0,38414656,footway,False,False,22.53,"LINESTRING (-71.1181608 42.3783493, -71.1179325 42.378237)",,,,,,,
3299685038,454071869,0,38414656,footway,False,True,14.095,"LINESTRING (-71.1181608 42.3783493, -71.1183035 42.3784197)",,,,,,,
3299685038,3299685036,0,323174917,footway,False,False,11.654,"LINESTRING (-71.1181608 42.3783493, -71.118121 42.3784499)",,,,,,,
3299685038,3299685035,0,323174917,footway,False,True,34.328,"LINESTRING (-71.1181608 42.3783493, -71.1182566 42.3780488)",,,,,,,
3299685039,11540429844,0,38414662,footway,False,True,6.261,"LINESTRING (-71.1176403 42.3784111, -71.1176981 42.3783744)",,,,,,,
3299685039,11540429843,0,323174916,footway,False,True,15.775,"LINESTRING (-71.1176403 42.3784111, -71.1176615 42.3782701)",,,,,,,
3299685039,3299685034,0,1241984034,footway,False,False,13.671,"LINESTRING (-71.1176403 42.3784111, -71.1176261 42.3785336)",,,,,,,
3299685039,454072964,0,1241984039,footway,False,False,14.359,"LINESTRING (-71.1176403 42.3784111, -71.1174877 42.3784741)",,,,,,,
3299685045,1096311868,0,94357786,footway,False,False,29.39,"LINESTRING (-71.1170557 42.3789219, -71.1167043 42.3788721)",,,,,,,
3299685045,1096311837,0,94357786,footway,False,True,38.621,"LINESTRING (-71.1170557 42.3789219, -71.1175184 42.3789836)",,,,,,,
3299685045,3301714342,0,323174920,service,False,True,66.767,"LINESTRING (-71.1170557 42.3789219, -71.1169903 42.3795204)",,,,,,destination,parking_aisle
3295564473,3299692770,0,323174927,footway,False,True,12.254,"LINESTRING (-71.1165384 42.3777644, -71.1166851 42.3777444)",,,,,,,
3295564473,1914704552,0,323174927,footway,False,False,25.719,"LINESTRING (-71.1165384 42.3777644, -71.1165366 42.3778217, -71.1165063 42.3779086, -71.1164642 42.3779869)",,,,,,,
3295564473,6297995277,0,672541019,footway,False,False,36.995000000000005,"LINESTRING (-71.1165384 42.3777644, -71.1165011 42.3776366, -71.1164589 42.3775836, -71.1164077 42.3775744, -71.1163547 42.3775836, -71.1162914 42.3776233)",,,,,,,
3295564477,3299685034,0,323174914,footway,False,False,11.346,"LINESTRING (-71.1174906 42.3785534, -71.1176261 42.3785336)",,,,,,,
3295564477,454073376,0,672697766,service,False,True,3.029,"LINESTRING (-71.1174906 42.3785534, -71.1174729 42.3785773)",,,,,,destination,driveway
3295564477,454072964,0,672697766,service,False,False,8.934000000000001,"LINESTRING (-71.1174906 42.3785534, -71.1174979 42.3785211, -71.1174877 42.3784741)",,,,,,destination,driveway
3299685055,3299685036,0,323174914,footway,False,False,30.566,"LINESTRING (-71.1177577 42.3785094, -71.118121 42.3784499)",,,,,,,
3299685055,3299685034,0,323174914,footway,False,True,11.14,"LINESTRING (-71.1177577 42.3785094, -71.1176261 42.3785336)",,,,,,,
3299685055,3299692768,0,323174923,footway,False,False,20.148,"LINESTRING (-71.1177577 42.3785094, -71.1178293 42.3786827)",,,,,,,
3299685055,11540429844,0,323174923,footway,False,True,15.789,"LINESTRING (-71.1177577 42.3785094, -71.1176981 42.3783744)",,,,,,,
3295564480,1096311857,0,38414689,footway,False,False,20.162,"LINESTRING (-71.1179636 42.3775929, -71.1180539 42.3774243)",,,,,,,
3295564480,454072196,0,38414689,footway,False,True,41.739,"LINESTRING (-71.1179636 42.3775929, -71.1177695 42.3779398)",,,,,,,
3295564480,3295564479,0,322772623,footway,False,False,12.408,"LINESTRING (-71.1179636 42.3775929, -71.1181091 42.3775629)",,,,,,,
3295564480,454072879,0,322772623,footway,False,True,44.132,"LINESTRING (-71.1179636 42.3775929, -71.1174436 42.3776927)",,,,,,,
3299685056,3299692768,0,323174923,footway,False,True,10.032,"LINESTRING (-71.1178574 42.3787705, -71.1178293 42.3786827)",,,,,,,
3299685056,3299692761,0,323174923,footway,False,False,17.198999999999998,"LINESTRING (-71.1178574 42.3787705, -71.1178741 42.3788336, -71.117872 42.3788613, -71.1178647 42.3788836, -71.1178564 42.3789037, -71.1178417 42.3789189)",,,,,,,
3299685056,3299692767,0,323174925,footway,False,False,22.21,"LINESTRING (-71.1178574 42.3787705, -71.1178918 42.3788051, -71.1179137 42.378819, -71.1179512 42.3788375, -71.1179939 42.3788536, -71.1180356 42.3788644, -71.1180809 42.378871)",,,,,,,
3295564479,454072188,0,94357796,footway,False,False,50.506,"LINESTRING (-71.1181091 42.3775629, -71.1182704 42.3780012)",,,,,,,
3295564479,1096311857,0,94357796,footway,False,True,16.065,"LINESTRING (-71.1181091 42.3775629, -71.1180539 42.3774243)",,,,,,,
3295564479,3295564480,0,322772623,footway,False,True,12.408,"LINESTRING (-71.1181091 42.3775629, -71.1179636 42.3775929)",,,,,,,
4401457856,3809869829,0,274464900,service,False,False,3.865,"LINESTRING (-71.1152022 42.3797457, -71.1151995 42.379711)",,5 mph,,,,,
4401457856,3809869832,0,274464900,service,False,True,17.246,"LINESTRING (-71.1152022 42.3797457, -71.1152014 42.3799008)",,5 mph,,,,,
4401457856,2562523669,0,"[672541008, 249672667, 672541007]",service,False,True,44.705,"LINESTRING (-71.1152022 42.3797457, -71.1152479 42.379748, -71.1155326 42.3797658, -71.1157449 42.3797759)",yes,,,,,,
1914702538,3444788163,0,181027572,footway,False,False,4.331,"LINESTRING (-71.1188646 42.3769148, -71.1188125 42.3769208)",,,,,,,
1914702538,523476132,0,181027572,footway,False,True,28.325,"LINESTRING (-71.1188646 42.3769148, -71.1192051 42.3768746)",,,,,,,
1914702538,3444788166,0,181027573,footway,False,True,23.236,"LINESTRING (-71.1188646 42.3769148, -71.118975 42.3768731, -71.1190422 42.3768391, -71.1190997 42.3768008)",,,,,,,
1833767629,1731270991,0,38414635,footway,False,True,14.41,"LINESTRING (-71.1160693 42.37876, -71.1162206 42.3788256)",,,,,,,
1833767629,454071727,0,38414635,footway,False,False,19.3,"LINESTRING (-71.1160693 42.37876, -71.115945 42.3787086, -71.1158948 42.3786512)",,,,,,,
1833767629,1731270994,0,450173980,footway,False,False,12.453000000000001,"LINESTRING (-71.1160693 42.37876, -71.1160594 42.3788522, -71.1160588 42.3788717)",,,,,,,
1833767629,1731270996,0,450173980,footway,False,True,44.31999999999999,"LINESTRING (-71.1160693 42.37876, -71.1160895 42.3786727, -71.1161177 42.3785853, -71.1161613 42.3784798, -71.116213 42.3783768)",,,,,,,
286563064,688404545,0,10071214,footway,False,True,5.481,"LINESTRING (-71.1180949 42.3747262, -71.1180298 42.3747154)",,,,,,,
286563064,688404540,0,54678882,footway,False,False,18.035,"LINESTRING (-71.1180949 42.3747262, -71.1183086 42.3747634)",,,,,,,
286563064,688404538,0,942673958,footway,False,True,19.828,"LINESTRING (-71.1180949 42.3747262, -71.117931 42.3745953)",,,,,,,
286563064,345506910,0,942884350,footway,False,False,20.553,"LINESTRING (-71.1180949 42.3747262, -71.1183254 42.3746543)",,,,,,,
6298024722,3252968784,0,318900042,footway,False,False,5.472,"LINESTRING (-71.1173121 42.3770951, -71.1173305 42.3771424)",,,,,,,
6298024722,3252968779,0,672543010,footway,False,False,33.15,"LINESTRING (-71.1173121 42.3770951, -71.1175555 42.3768573)",,,,,,,
6298024722,3252968779,1,318900042,footway,False,True,53.013,"LINESTRING (-71.1173121 42.3770951, -71.1172263 42.3768748, -71.1172933 42.3768588, -71.1173645 42.3768512, -71.1174533 42.3768451, -71.1175555 42.3768573)",,,,,,,
6298024731,11701267560,0,672543013,footway,False,True,3.061,"LINESTRING (-71.1145074 42.3803494, -71.1145221 42.3803241)",,,,,,,
6298024731,6298024745,0,"[672543016, 936951851, 672543013]","['steps', 'footway']",False,False,25.818,"LINESTRING (-71.1145074 42.3803494, -71.1144801 42.3804317, -71.1144676 42.3804795, -71.1144615 42.3805422, -71.1144577 42.380578)",,,,,,,
