u,v,key,osmid,highway,oneway,reversed,length,name,geometry,service,tunnel,lanes,maxspeed,access,ref,bridge,width
10808996884,213433492,0,"[287392368, 1162242846]","['path', 'footway']",False,True,73.54,,"LINESTRING (-76.4724725 42.449833, -76.4724401 42.4497795, -76.4723248 42.4497283, -76.4722355 42.4500182, -76.4721671 42.4498183)",,,,,,,,
10879535905,8508252223,0,1123436354,path,False,False,11.113,,"LINESTRING (-76.4680071 42.450603, -76.4679743 42.4505664, -76.4679516 42.4505129)",,,,,,,,
10879535909,10879535947,0,"[1170389136, 1170389137, 1170389138]",path,False,"[False, True]",114.007,,"LINESTRING (-76.4690205 42.4506753, -76.4690884 42.4506427, -76.4691316 42.4506037, -76.469205 42.4505838, -76.4692848 42.4505718, -76.4692984 42.4505055, -76.469311 42.4504695, -76.4693801 42.4504266, -76.4695011 42.4504556, -76.4695876 42.4505078, -76.4696709 42.4505101, -76.4697385 42.4504753, -76.4697196 42.4503605, -76.4697211 42.4501483)",,,,,,,yes,
10879535909,10274192841,0,1170389136,path,False,True,29.339,,"LINESTRING (-76.4690205 42.4506753, -76.468932 42.450673, -76.4688543 42.4506746, -76.4687787 42.450704, -76.4687165 42.4507672)",,,,,,,,
10879535909,10879535930,0,1170389139,path,False,False,104.78,,"LINESTRING (-76.4690205 42.4506753, -76.4690524 42.450728, -76.4690306 42.4507813, -76.469002 42.4508215, -76.4690211 42.4508678, -76.4690892 42.450907, -76.4691655 42.4509432, -76.4691968 42.4509884, -76.4692145 42.4510347, -76.4692609 42.4510618, -76.4693467 42.4510729, -76.4693917 42.4511121, -76.4694203 42.4511573, -76.4694775 42.4512016, -76.4695497 42.4512126, -76.4696805 42.4512046, -76.4697309 42.4512156, -76.4697895 42.4512287)",,,,,,,,
10879535930,10879535936,0,1170389139,path,False,False,42.181,,"LINESTRING (-76.4697895 42.4512287, -76.4698604 42.4512106, -76.469919 42.4511634, -76.4699612 42.451096, -76.4699708 42.4510236, -76.469953 42.4509482, -76.4699326 42.450915)",,,,,,,,
10879535930,10879535909,0,1170389139,path,False,True,104.78000000000002,,"LINESTRING (-76.4697895 42.4512287, -76.4697309 42.4512156, -76.4696805 42.4512046, -76.4695497 42.4512126, -76.4694775 42.4512016, -76.4694203 42.4511573, -76.4693917 42.4511121, -76.4693467 42.4510729, -76.4692609 42.4510618, -76.4692145 42.4510347, -76.4691968 42.4509884, -76.4691655 42.4509432, -76.4690892 42.450907, -76.4690211 42.4508678, -76.469002 42.4508215, -76.4690306 42.4507813, -76.4690524 42.450728, -76.4690205 42.4506753)",,,,,,,,
10879535930,10274192845,0,1170389140,path,False,True,59.485,,"LINESTRING (-76.4697895 42.4512287, -76.4697495 42.4512686, -76.4696441 42.4513011, -76.4693683 42.4513558, -76.4691119 42.4513766)",,,,,,,,
10879535936,10879535930,0,1170389139,path,False,True,42.181000000000004,,"LINESTRING (-76.4699326 42.450915, -76.469953 42.4509482, -76.4699708 42.4510236, -76.4699612 42.451096, -76.469919 42.4511634, -76.4698604 42.4512106, -76.4697895 42.4512287)",,,,,,,,
10879535937,10274192845,0,1123436354,path,False,True,13.791,,"LINESTRING (-76.4692214 42.4514707, -76.4691119 42.4513766)",,,,,,,,
10879535947,10275048425,0,916007486,footway,False,False,172.381,Cayuga Trail,"LINESTRING (-76.4697211 42.4501483, -76.4693204 42.4501207, -76.4688593 42.4501097, -76.468601 42.4500846, -76.4684643 42.4500783, -76.4683269 42.4500961, -76.4682296 42.4501312, -76.4681479 42.4501749, -76.4680719 42.4502535, -76.4680104 42.4502992, -76.4679157 42.4503298, -76.4677475 42.4503452)",,,,,,,,
10879535947,2479061553,0,"[916007488, 916007486, 916007487]","['steps', 'footway']",False,True,96.731,Cayuga Trail,"LINESTRING (-76.4697211 42.4501483, -76.4700508 42.450171, -76.4699765 42.4500061, -76.4700518 42.4500002, -76.4702784 42.4501558, -76.4703322 42.4501365, -76.4704573 42.4500546)",,,,,,,,
10879535947,10879535909,0,"[1170389136, 1170389137, 1170389138]",path,False,"[False, True]",114.007,,"LINESTRING (-76.4697211 42.4501483, -76.4697196 42.4503605, -76.4697385 42.4504753, -76.4696709 42.4505101, -76.4695876 42.4505078, -76.4695011 42.4504556, -76.4693801 42.4504266, -76.469311 42.4504695, -76.4692984 42.4505055, -76.4692848 42.4505718, -76.469205 42.4505838, -76.4691316 42.4506037, -76.4690884 42.4506427, -76.4690205 42.4506753)",,,,,,,yes,
11056600192,10204561793,0,1115781249,footway,False,False,22.339,,"LINESTRING (-76.4798229 42.448774, -76.4798241 42.4485731)",,,,,,,,
11056600192,11056600202,0,1115781250,footway,False,True,17.319,,"LINESTRING (-76.4798229 42.448774, -76.4800339 42.4487698)",,,,,,,,
11056600192,5066801012,0,1190810462,footway,False,False,4.624,,"LINESTRING (-76.4798229 42.448774, -76.4797666 42.4487759)",,,,,,,,
11056600192,11056600196,0,1190810463,footway,False,True,11.159,,"LINESTRING (-76.4798229 42.448774, -76.4798224 42.4488679, -76.4798212 42.4488743)",,,,,,,,
11056600193,10204561794,0,970095588,footway,False,False,26.887,,"LINESTRING (-76.4796772 42.4487749, -76.4796758 42.4485331)",,,,,,,,
11056600193,5066801012,0,1190810462,footway,False,True,7.336,,"LINESTRING (-76.4796772 42.4487749, -76.4797666 42.4487759)",,,,,,,,
11056600193,8977191361,0,970095588,footway,False,True,31.762,,"LINESTRING (-76.4796772 42.4487749, -76.4796774 42.4488072, -76.4796678 42.448867, -76.4796486 42.4489386, -76.4796204 42.4489894, -76.4795898 42.4490506)",,,,,,,,
11056600194,11056600195,0,970095588,footway,False,True,13.956,,"LINESTRING (-76.4795505 42.4494972, -76.4795434 42.4496226)",,,,,,,,
11056600194,213454388,0,20186960,residential,False,False,7.957,Reservoir Avenue,"LINESTRING (-76.4795505 42.4494972, -76.4795831 42.4494974, -76.4796424 42.4495159)",,,,15 mph,,,,
11056600194,1227313442,0,20186960,residential,False,True,74.169,Reservoir Avenue,"LINESTRING (-76.4795505 42.4494972, -76.4787638 42.4494919, -76.4786544 42.4494608)",,,,15 mph,,,,
11056600194,8977191361,0,970095588,footway,False,False,50.015,,"LINESTRING (-76.4795505 42.4494972, -76.4795468 42.4492227, -76.4795509 42.4491913, -76.479566 42.4491213, -76.4795898 42.4490506)",,,,,,,,
11056600195,2095788214,0,199582431,footway,False,False,4.737,,"LINESTRING (-76.4795434 42.4496226, -76.4794857 42.4496212)",,,,,,,,
11056600195,2095788273,0,199582431,footway,False,True,6.075,,"LINESTRING (-76.4795434 42.4496226, -76.4796174 42.4496244)",,,,,,,,
11056600195,11056600194,0,970095588,footway,False,False,13.956,,"LINESTRING (-76.4795434 42.4496226, -76.4795505 42.4494972)",,,,,,,,
11056600196,11056600199,0,1190810466,footway,False,True,9.996,,"LINESTRING (-76.4798212 42.4488743, -76.479943 42.4488724)",,,,,,,,
11056600196,11056600192,0,1190810463,footway,False,False,11.159,,"LINESTRING (-76.4798212 42.4488743, -76.4798224 42.4488679, -76.4798229 42.448774)",,,,,,,,
11056600196,10204561806,0,1190810463,footway,False,True,21.096,,"LINESTRING (-76.4798212 42.4488743, -76.4798094 42.4489367, -76.4797898 42.4489888, -76.4797453 42.4490536)",,,,,,,,
11056600197,11056600199,0,1190810466,footway,False,False,31.842,,"LINESTRING (-76.480331 42.4488663, -76.479943 42.4488724)",,,,,,,,
11056600197,11056600198,0,1190810467,footway,False,False,50.53,,"LINESTRING (-76.480331 42.4488663, -76.4806052 42.4492732)",,,,,,,,
11056600197,11056600201,0,1190810469,footway,False,True,13.499,,"LINESTRING (-76.480331 42.4488663, -76.4802391 42.4487656)",,,,,,,,
11056600197,10204561800,0,"[1190810464, 1190810466]",footway,False,True,20.159,,"LINESTRING (-76.480331 42.4488663, -76.4804372 42.4488646, -76.4804355 42.4487617)",,,,,,,,
11056600198,213454411,0,106705171,residential,False,False,28.084,Sciences Drive,"LINESTRING (-76.4806052 42.4492732, -76.4806176 42.4495256)",,,,15 mph,,,,
11056600198,11056600197,0,1190810467,footway,False,True,50.53,,"LINESTRING (-76.4806052 42.4492732, -76.480331 42.4488663)",,,,,,,,
11056600198,213454409,0,106705171,residential,False,True,20.252,Sciences Drive,"LINESTRING (-76.4806052 42.4492732, -76.4805999 42.4491654, -76.4805945 42.4491254, -76.4805831 42.4490924)",,,,15 mph,,,,
11056600199,11056600196,0,1190810466,footway,False,False,9.996,,"LINESTRING (-76.479943 42.4488724, -76.4798212 42.4488743)",,,,,,,,
11056600199,11056600197,0,1190810466,footway,False,True,31.842,,"LINESTRING (-76.479943 42.4488724, -76.480331 42.4488663)",,,,,,,,
11056600199,11056600200,0,1190810468,footway,False,False,47.307,,"LINESTRING (-76.479943 42.4488724, -76.479705 42.4492599)",,,,,,,,
11056600199,11056600202,0,1190810470,footway,False,True,13.63,,"LINESTRING (-76.479943 42.4488724, -76.4800339 42.4487698)",,,,,,,,
11056600200,8807967378,0,1190810463,footway,False,True,30.048,,"LINESTRING (-76.479705 42.4492599, -76.4797 42.4495301)",,,,,,,,
11056600200,11056600199,0,1190810468,footway,False,True,47.307,,"LINESTRING (-76.479705 42.4492599, -76.479943 42.4488724)",,,,,,,,
11056600200,10204561806,0,1190810463,footway,False,False,23.509999999999998,,"LINESTRING (-76.479705 42.4492599, -76.4797074 42.4491329, -76.4797171 42.4491017, -76.4797453 42.4490536)",,,,,,,,
11056600201,11056600202,0,1115781250,footway,False,False,16.843,,"LINESTRING (-76.4802391 42.4487656, -76.4800339 42.4487698)",,,,,,,,
11056600201,10204561800,0,1115781250,footway,False,True,16.12,,"LINESTRING (-76.4802391 42.4487656, -76.4804355 42.4487617)",,,,,,,,
11056600201,11056600197,0,1190810469,footway,False,False,13.499,,"LINESTRING (-76.4802391 42.4487656, -76.480331 42.4488663)",,,,,,,,
11056600201,10204561796,0,1190810469,footway,False,True,25.842,,"LINESTRING (-76.4802391 42.4487656, -76.480422 42.4485764)",,,,,,,,
11056600202,11056600192,0,1115781250,footway,False,False,17.319,,"LINESTRING (-76.4800339 42.4487698, -76.4798229 42.448774)",,,,,,,,
11056600202,11056600201,0,1115781250,footway,False,True,16.843,,"LINESTRING (-76.4800339 42.4487698, -76.4802391 42.4487656)",,,,,,,,
11056600202,11056600199,0,1190810470,footway,False,False,13.63,,"LINESTRING (-76.4800339 42.4487698, -76.479943 42.4488724)",,,,,,,,
11056600202,10204561793,0,1190810470,footway,False,True,27.834,,"LINESTRING (-76.4800339 42.4487698, -76.4798241 42.4485731)",,,,,,,,
11113950546,8807967378,0,1190810463,footway,False,False,4.257,,"LINESTRING (-76.4797051 42.4495682, -76.4797 42.4495301)",,,,,,,,
11113950546,11113950552,0,1197981482,footway,False,False,75.024,,"LINESTRING (-76.4797051 42.4495682, -76.4806195 42.4495682)",,,,,,,,
11113950546,11113950551,0,1197981482,footway,False,True,8.19,,"LINESTRING (-76.4797051 42.4495682, -76.4796882 42.4495709, -76.4796725 42.4495787, -76.4796679 42.4496255)",,,,,,,,
11113950550,1227313526,0,199582423,footway,False,True,3.943,,"LINESTRING (-76.4796811 42.4502151, -76.4796341 42.4502225)",,,,,,,,
11113950550,2095788278,0,199582423,footway,False,False,56.816,,"LINESTRING (-76.4796811 42.4502151, -76.4798515 42.4501882, -76.4799855 42.4501811, -76.4801043 42.4501412, -76.4801545 42.450133, -76.4802574 42.4501282, -76.4802943 42.4501208, -76.4803327 42.4500862)",,,,,,,,
11113950550,11113950551,0,1197981482,footway,False,False,65.716,,"LINESTRING (-76.4796811 42.4502151, -76.4796518 42.4500142, -76.4796638 42.4496615, -76.4796679 42.4496255)",,,,,,,,
11113950551,2095788273,0,199582431,footway,False,False,4.145,,"LINESTRING (-76.4796679 42.4496255, -76.4796174 42.4496244)",,,,,,,,
11113950551,11113950546,0,1197981482,footway,False,False,8.19,,"LINESTRING (-76.4796679 42.4496255, -76.4796725 42.4495787, -76.4796882 42.4495709, -76.4797051 42.4495682)",,,,,,,,
11113950551,11113950550,0,1197981482,footway,False,True,65.71600000000001,,"LINESTRING (-76.4796679 42.4496255, -76.4796638 42.4496615, -76.4796518 42.4500142, -76.4796811 42.4502151)",,,,,,,,
11113950552,9114701292,0,106705171,residential,False,False,7.621,Sciences Drive,"LINESTRING (-76.4806195 42.4495682, -76.4806226 42.4496367)",,,,15 mph,,,,
11113950552,213454411,0,106705171,residential,False,True,4.739,Sciences Drive,"LINESTRING (-76.4806195 42.4495682, -76.4806176 42.4495256)",,,,15 mph,,,,
11113950552,11113950546,0,1197981482,footway,False,True,75.024,,"LINESTRING (-76.4806195 42.4495682, -76.4797051 42.4495682)",,,,,,,,
11115309402,213530324,0,677164995,tertiary,False,False,51.284,Tower Road,"LINESTRING (-76.467924 42.4475344, -76.468549 42.447539)",,,,25 mph,,,,
11115309402,11115309404,0,1198163297,service,False,False,8.284,,"LINESTRING (-76.467924 42.4475344, -76.4679231 42.4476089)",,,,,,,,
11115309402,213541197,0,"[677164995, 347340053]",tertiary,False,True,76.51,Tower Road,"LINESTRING (-76.467924 42.4475344, -76.4673785 42.4475304, -76.46719 42.447529, -76.467127 42.447526, -76.467061 42.447513, -76.467001 42.447491)",,,,25 mph,,,,
11115309403,11115385905,0,1198163297,service,False,True,53.843,,"LINESTRING (-76.4679135 42.4484398, -76.4679191 42.4479556)",,,,,,,,
11115309404,11115385905,0,1198163297,service,False,False,38.553,,"LINESTRING (-76.4679231 42.4476089, -76.4679191 42.4479556)",,,,,,,,
11115309404,11115309402,0,1198163297,service,False,True,8.284,,"LINESTRING (-76.4679231 42.4476089, -76.467924 42.4475344)",,,,,,,,
11115309404,11115385917,0,841089820,footway,False,False,80.651,,"LINESTRING (-76.4679231 42.4476089, -76.4676653 42.4476065, -76.4672372 42.4476055, -76.4670896 42.4475809, -76.4669595 42.4475325)",,,,,,,,
11115309404,7847869725,0,841089820,footway,False,True,51.364999999999995,,"LINESTRING (-76.4679231 42.4476089, -76.4681985 42.4476114, -76.4685491 42.4476118)",,,,,,,,
11115385905,11115309403,0,1198163297,service,False,False,53.843,,"LINESTRING (-76.4679191 42.4479556, -76.4679135 42.4484398)",,,,,,,,
11115385905,11115309404,0,1198163297,service,False,True,38.553,,"LINESTRING (-76.4679191 42.4479556, -76.4679231 42.4476089)",,,,,,,,
11115385905,11115385910,0,1198163298,service,False,False,105.83,,"LINESTRING (-76.4679191 42.4479556, -76.4669982 42.4479496, -76.4669975 42.4482218)",,,,,,,,
11115385908,11115385910,0,1198163298,service,False,True,49.437,,"LINESTRING (-76.4673671 42.4483924, -76.466997 42.4483933, -76.4669975 42.4482218)",,,,,,,,
11115385909,11115385910,0,1198163299,service,False,False,30.615,,"LINESTRING (-76.4673706 42.4482184, -76.4669975 42.4482218)",,,,,,,,
11115385910,11115385909,0,1198163299,service,False,True,30.615,,"LINESTRING (-76.4669975 42.4482218, -76.4673706 42.4482184)",,,,,,,,
11115385910,11115385908,0,1198163298,service,False,False,49.437,,"LINESTRING (-76.4669975 42.4482218, -76.466997 42.4483933, -76.4673671 42.4483924)",,,,,,,,
11115385910,11115385905,0,1198163298,service,False,True,105.83,,"LINESTRING (-76.4669975 42.4482218, -76.4669982 42.4479496, -76.4679191 42.4479556)",,,,,,,,
11115385911,11115385917,0,1198163300,service,False,False,100.89399999999999,,"LINESTRING (-76.4664016 42.4481857, -76.4668032 42.4480952, -76.4668032 42.4478962, -76.4667962 42.4477756, -76.4668079 42.4477015, -76.4668476 42.4476447, -76.4669595 42.4475325)",,,,,,,,
11115385917,213541197,0,1198163300,service,False,False,5.735,,"LINESTRING (-76.4669595 42.4475325, -76.467001 42.447491)",,,,,,,,
11115385917,7847900795,0,841089820,footway,False,False,33.19,,"LINESTRING (-76.4669595 42.4475325, -76.4669474 42.447528, -76.4668117 42.4474377, -76.4667196 42.4472999)",,,,,,,,
11115385917,11115309404,0,841089820,footway,False,True,80.651,,"LINESTRING (-76.4669595 42.4475325, -76.4670896 42.4475809, -76.4672372 42.4476055, -76.4676653 42.4476065, -76.4679231 42.4476089)",,,,,,,,
11115385917,11115385911,0,1198163300,service,False,True,100.894,,"LINESTRING (-76.4669595 42.4475325, -76.4668476 42.4476447, -76.4668079 42.4477015, -76.4667962 42.4477756, -76.4668032 42.4478962, -76.4668032 42.4480952, -76.4664016 42.4481857)",,,,,,,,
11115385997,7511513273,0,"[803001904, 803001905, 803001906, 803001907, 1198163324]","['steps', 'service', 'footway']",False,True,94.74900000000001,,"LINESTRING (-76.47655 42.4414954, -76.4763842 42.4417574, -76.4763832 42.441791, -76.4763811 42.4418461, -76.4763853 42.4418851, -76.4763873 42.4419486, -76.4763842 42.4420014, -76.4763718 42.4420472, -76.476357 42.442093, -76.476313 42.4421758, -76.4763697 42.4422094, -76.4764226 42.4422392, -76.4764578 42.4422599)",,,,,,,,
11333660586,1301351050,0,"[402770535, 1222069238, 547196407]","['steps', 'footway']",False,True,27.701999999999998,,"LINESTRING (-76.4847755 42.4442058, -76.4848989 42.4442118, -76.4850529 42.4442233, -76.4851114 42.4442297)",,,,,,,,
11333668320,213436060,0,1222070360,footway,False,True,38.266,,"LINESTRING (-76.484699 42.4457537, -76.4850501 42.4455272)",,,,,,,,
11333668321,5780807036,0,"[610382896, 610382899, 610382895]",footway,False,False,41.841,,"LINESTRING (-76.4856354 42.44536, -76.4856197 42.4453533, -76.4855196 42.4453173, -76.4854095 42.4452822, -76.4852868 42.4452536, -76.4851567 42.4452379)",,,,,,,,
11333668321,5780807041,0,"[610382898, 610382899]",footway,False,True,41.033,,"LINESTRING (-76.4856354 42.44536, -76.4857523 42.4454097, -76.4858724 42.4454845, -76.4858787 42.4455066, -76.4859488 42.4455629, -76.4859956 42.445605)",,,,,,,,
11333668321,11333668326,0,1222070361,footway,False,False,93.24000000000001,,"LINESTRING (-76.4856354 42.44536, -76.485244 42.4454261, -76.4852077 42.4454924, -76.4852118 42.4457834, -76.4851595 42.4458467, -76.4850504 42.445915)",,,,,,,,
11333668326,213436060,0,118243732,pedestrian,False,True,43.121,Ho Plaza,"LINESTRING (-76.4850504 42.445915, -76.4850501 42.4455272)",,,,,,,,
11333668326,7511457947,0,"[118243732, 20192453]",pedestrian,False,"[False, True]",29.945,Ho Plaza,"LINESTRING (-76.4850504 42.445915, -76.4850506 42.4461046, -76.4850502 42.4461843)",,,,,,,,
11333668326,11333668321,0,1222070361,footway,False,True,93.24000000000001,,"LINESTRING (-76.4850504 42.445915, -76.4851595 42.4458467, -76.4852118 42.4457834, -76.4852077 42.4454924, -76.485244 42.4454261, -76.4856354 42.44536)",,,,,,,,
11633823421,11633823422,0,1251520771,service,False,True,59.717,,"LINESTRING (-76.4798348 42.4434986, -76.4803373 42.4435032, -76.4804925 42.4434337, -76.4805045 42.4434027)",,,,,,,,
11633823422,4051838981,0,402771482,footway,False,False,150.375,,"LINESTRING (-76.4805045 42.4434027, -76.4805839 42.4434276, -76.4806429 42.4434553, -76.4807207 42.4434988, -76.4807743 42.4435364, -76.4808655 42.4435859, -76.4809728 42.443669, -76.4810774 42.4437502, -76.4811793 42.443863, -76.4812874 42.4440079, -76.4813418 42.4441474, -76.4813639 42.4442369, -76.4813683 42.4443717, -76.4813548 42.4444995)",,,,,,,,
11633823422,4051838988,0,402771482,footway,False,True,79.17200000000001,,"LINESTRING (-76.4805045 42.4434027, -76.4804578 42.443388, -76.4803559 42.4433721, -76.4801574 42.4433543, -76.4800394 42.4433405, -76.4799589 42.4433187, -76.4798352 42.443285, -76.4798379 42.4432285, -76.4797749 42.4432077, -76.4796493 42.4431925)",,,,,,,,
11633823422,11633823421,0,1251520771,service,False,False,59.717,,"LINESTRING (-76.4805045 42.4434027, -76.4804925 42.4434337, -76.4803373 42.4435032, -76.4798348 42.4434986)",,,,,,,,
11633823422,7511513239,0,1251520771,service,False,True,21.646,,"LINESTRING (-76.4805045 42.4434027, -76.4805178 42.443372, -76.4805096 42.4433238, -76.4803976 42.4432455)",,,,,,,,
11642137249,11642137253,0,1252512923,footway,False,False,47.756,,"LINESTRING (-76.4803131 42.4427192, -76.4804741 42.4427172, -76.4806833 42.442732, -76.4808013 42.4427568, -76.4808626 42.4428035)",,,,,,,,
