u,v,key,osmid,lanes,name,highway,oneway,reversed,length,maxspeed,geometry,service,access,tunnel
11423890494,11423890496,0,1231789782,,,footway,False,True,51.023,,"LINESTRING (-73.5746965 45.5045563, -73.5745617 45.5046962, -73.5745364 45.5047457, -73.5743578 45.5049475)",,,
11423890496,6221609134,0,"[664683493, 1231789781]",,,footway,False,"[False, True]",13.898,,"LINESTRING (-73.5743578 45.5049475, -73.574286 45.504924, -73.574229 45.5049808)",,,
11423890496,11291317668,0,"[142872176, 142872178, 1231789781]",,,"['steps', 'footway']",False,"[False, True]",31.169999999999998,,"LINESTRING (-73.5743578 45.5049475, -73.5743975 45.5049605, -73.5745243 45.5050939, -73.5744845 45.505159, -73.5744701 45.5051745)",,,
11423890496,11423890494,0,1231789782,,,footway,False,False,51.023,,"LINESTRING (-73.5743578 45.5049475, -73.5745364 45.5047457, -73.5745617 45.5046962, -73.5746965 45.5045563)",,,
11423890499,1282761430,0,143868596,,,footway,False,False,37.988,,"LINESTRING (-73.5749178 45.5039012, -73.5748703 45.5039465, -73.5748623 45.5039631, -73.5748509 45.5041468, -73.5748538 45.5042308)",,,
11423890499,11069903356,0,1231789784,,,pedestrian,False,False,140.96900000000002,,"LINESTRING (-73.5749178 45.5039012, -73.5763721 45.5046192, -73.5763966 45.5046313)",,,
11582633972,6221609143,0,1218387342,,,footway,False,False,12.451,,"LINESTRING (-73.5767556 45.5052763, -73.5766255 45.5052113)",,,
11582633972,11291317640,0,1218387342,,,footway,False,True,43.977,,"LINESTRING (-73.5767556 45.5052763, -73.5768624 45.5053342, -73.5769046 45.5053605, -73.5769214 45.5053793, -73.57693 45.5054159, -73.5769188 45.5054471, -73.5768882 45.5055011, -73.576861 45.5055701, -73.5768391 45.5056072)",,,
11582633972,1573559838,0,"[143797201, 143797202, 1245916510]",,,"['steps', 'footway']",False,False,8.908999999999999,,"LINESTRING (-73.5767556 45.5052763, -73.5767507 45.5052806, -73.5767389 45.5052898, -73.5767297 45.5052932, -73.576719 45.5052948, -73.5767035 45.5052937, -73.5766919 45.5052895, -73.5766603 45.5052737)",,,
11582633972,1282761422,0,"[1245916510, 1245916511]",,,footway,False,True,4.516,,"LINESTRING (-73.5767556 45.5052763, -73.5767642 45.505269, -73.576792 45.5052447)",,,
11582633976,11069903355,0,1218387342,,,footway,False,True,7.210999999999999,,"LINESTRING (-73.5763178 45.5051429, -73.5763519 45.5051262, -73.5763821 45.5051207, -73.5764018 45.5051201)",,,
11582633977,1282745072,0,20169089,,,footway,False,False,21.253,,"LINESTRING (-73.576328 45.5046904, -73.5760686 45.5047494)",,,
11582633979,11069903356,0,1178369653,,,footway,False,True,4.232,,"LINESTRING (-73.576363 45.5046612, -73.5763966 45.5046313)",,,
11582633979,1282745081,0,1178369653,,,footway,False,False,84.525,,"LINESTRING (-73.576363 45.5046612, -73.5763575 45.504796, -73.5763631 45.5049378, -73.576356 45.5049678, -73.57634 45.5049969, -73.576315 45.5050214, -73.5762844 45.5050442, -73.5762509 45.505061, -73.5762033 45.5050769, -73.5761566 45.5050855, -73.5761118 45.5050855, -73.5760599 45.5050775, -73.5760213 45.505063, -73.5758356 45.5049675)",,,
11582633979,11069903359,0,"[1192491125, 1245916519]",,,footway,False,True,6.574,,"LINESTRING (-73.576363 45.5046612, -73.576382 45.5046733, -73.5764277 45.5046991)",,,
11582634000,11289837926,0,19912777,,,service,False,True,21.151,,"LINESTRING (-73.57578 45.5049888, -73.5759963 45.5051037)",,,
11582634000,11582634001,0,19912777,,,service,False,False,26.134,,"LINESTRING (-73.57578 45.5049888, -73.5755174 45.5048541, -73.5755233 45.5048485)",,,
11582634000,1282745096,0,"[1245916516, 143797205, 112976639]",,,footway,False,False,79.69,,"LINESTRING (-73.57578 45.5049888, -73.5757367 45.5050043, -73.5755254 45.5052094, -73.5751812 45.5055649)",,,yes
11582634000,1282745081,0,"[1245916516, 112976644]",,,footway,False,True,4.946,,"LINESTRING (-73.57578 45.5049888, -73.5758247 45.5049728, -73.5758356 45.5049675)",,,
11582634001,213285592,0,19912777,,,service,False,False,10.295,,"LINESTRING (-73.5755233 45.5048485, -73.5756023 45.5047743)",,,
11582634001,11582634000,0,19912777,,,service,False,True,26.134,,"LINESTRING (-73.5755233 45.5048485, -73.5755174 45.5048541, -73.57578 45.5049888)",,,
11582634001,1282761417,0,"[112977920, 1245916517, 651206790, 651206791, 112977917]",,,"['corridor', 'steps', 'footway']",False,"[False, True]",98.678,,"LINESTRING (-73.5755233 45.5048485, -73.5754427 45.5048493, -73.5754364 45.5048463, -73.5753832 45.5048206, -73.5754001 45.5048075, -73.5754805 45.504727, -73.5754439 45.504709, -73.5753881 45.504765, -73.5747265 45.5044426)",,,yes
11582634001,213285585,0,"[1178369653, 1245916517]",,,footway,False,True,8.46,,"LINESTRING (-73.5755233 45.5048485, -73.5756026 45.5048477, -73.5756262 45.5048598)",,,
11582634002,11069903358,0,1245916520,,,footway,False,True,1.342,,"LINESTRING (-73.5764873 45.5047425, -73.5764837 45.5047307)",,,
11582634002,11582634017,0,1245916521,,,footway,False,False,52.415,,"LINESTRING (-73.5764873 45.5047425, -73.5764978 45.5047423, -73.5765155 45.5047454, -73.5770418 45.5050053)",,,
11582634002,11582634089,0,1245916521,,,footway,False,True,66.576,,"LINESTRING (-73.5764873 45.5047425, -73.5764756 45.5047477, -73.5764701 45.5047593, -73.5764684 45.5047736, -73.5764687 45.5049886, -73.5764728 45.5050025, -73.5764803 45.5050228, -73.5764914 45.5050381, -73.5765111 45.5050577, -73.5765295 45.5050721, -73.57655 45.5050832, -73.5768212 45.5052191)",,,
11582634016,11582634017,0,1245916521,,,footway,False,True,61.614,,"LINESTRING (-73.5770759 45.5054849, -73.5771919 45.5053641, -73.577209 45.5053448, -73.5772206 45.5053188, -73.5772328 45.5052801, -73.577235 45.5052507, -73.5772306 45.5052166, -73.5772234 45.5051926, -73.5771891 45.5051354, -73.5771538 45.5050874, -73.5771074 45.5050432, -73.5770787 45.5050235, -73.5770418 45.5050053)",,,
11582634017,11582634089,0,"[112977928, 112977931, 1245916511]",,,"['steps', 'footway']",False,"[False, True]",29.338,,"LINESTRING (-73.5770418 45.5050053, -73.5769934 45.5050527, -73.5768236 45.505217, -73.5768212 45.5052191)",,,
11582634017,11582634016,0,1245916521,,,footway,False,False,61.614000000000004,,"LINESTRING (-73.5770418 45.5050053, -73.5770787 45.5050235, -73.5771074 45.5050432, -73.5771538 45.5050874, -73.5771891 45.5051354, -73.5772234 45.5051926, -73.5772306 45.5052166, -73.577235 45.5052507, -73.5772328 45.5052801, -73.5772206 45.5053188, -73.577209 45.5053448, -73.5771919 45.5053641, -73.5770759 45.5054849)",,,
11582634017,11582634002,0,1245916521,,,footway,False,True,52.415,,"LINESTRING (-73.5770418 45.5050053, -73.5765155 45.5047454, -73.5764978 45.5047423, -73.5764873 45.5047425)",,,
11582634039,11289783619,0,1218387340,,,footway,False,True,13.876,,"LINESTRING (-73.5768311 45.5058856, -73.5770091 45.5058825)",,,
11582634039,11582634089,0,1245916521,,,footway,False,False,84.238,,"LINESTRING (-73.5768311 45.5058856, -73.5768299 45.5058574, -73.5768327 45.5058328, -73.5768383 45.5058097, -73.5770207 45.5054516, -73.5770344 45.5054223, -73.5770368 45.5053924, -73.5770324 45.5053647, -73.5770187 45.5053421, -73.5770058 45.5053255, -73.5769913 45.5053097, -73.5769716 45.5052945, -73.5768212 45.5052191)",,,
11582634039,11582634055,0,1245916521,,,footway,False,True,13.809,,"LINESTRING (-73.5768311 45.5058856, -73.5768384 45.5059163, -73.576854 45.5059424, -73.5768757 45.5059712, -73.576891 45.5059883, -73.5769045 45.5059957)",,,
11582634053,11582634054,0,1245916521,,,footway,False,False,14.372,,"LINESTRING (-73.5773674 45.5058174, -73.5773764 45.5058278, -73.577377 45.5058355, -73.5773729 45.5058444, -73.5772924 45.505927)",,,
11582634054,10822695809,0,1163714345,,,footway,False,False,23.816,,"LINESTRING (-73.5772924 45.505927, -73.5772463 45.5057685, -73.5772514 45.5057537, -73.5772653 45.5057178)",,,
11582634054,11582634055,0,1245916521,,,footway,False,False,42.471,,"LINESTRING (-73.5772924 45.505927, -73.5771459 45.5060771, -73.5771343 45.5060838, -73.5771211 45.5060877, -73.577105 45.5060878, -73.5770897 45.5060833, -73.5769138 45.5060009, -73.5769045 45.5059957)",,,
11582634054,11582634053,0,1245916521,,,footway,False,True,14.372,,"LINESTRING (-73.5772924 45.505927, -73.5773729 45.5058444, -73.577377 45.5058355, -73.5773764 45.5058278, -73.5773674 45.5058174)",,,
11582634055,11582634070,0,"[1245916525, 143792943]",,,footway,False,False,4.821,,"LINESTRING (-73.5769045 45.5059957, -73.5769013 45.5059989, -73.5768783 45.5060349)",,,
11582634055,11289783619,0,"[143792944, 143792943]",,,footway,False,True,15.146999999999998,,"LINESTRING (-73.5769045 45.5059957, -73.5770057 45.5058969, -73.5770091 45.5058825)",,,
11582634055,11582634039,0,1245916521,,,footway,False,False,13.809000000000001,,"LINESTRING (-73.5769045 45.5059957, -73.576891 45.5059883, -73.5768757 45.5059712, -73.576854 45.5059424, -73.5768384 45.5059163, -73.5768311 45.5058856)",,,
11582634055,11582634054,0,1245916521,,,footway,False,True,42.471,,"LINESTRING (-73.5769045 45.5059957, -73.5769138 45.5060009, -73.5770897 45.5060833, -73.577105 45.5060878, -73.5771211 45.5060877, -73.5771343 45.5060838, -73.5771459 45.5060771, -73.5772924 45.505927)",,,
11582634070,124072385,0,1218424085,2,,service,False,True,5.765,,"LINESTRING (-73.5768783 45.5060349, -73.5768143 45.5060089)",,,
11582634070,124074257,0,"[13502756, 1218424085]",2,,service,False,False,23.006,,"LINESTRING (-73.5768783 45.5060349, -73.5769245 45.5060537, -73.5771282 45.506145)",,,
11582634070,11022857079,0,"[1245916525, 1245916526]",,,footway,False,"[False, True]",4.55,,"LINESTRING (-73.5768783 45.5060349, -73.5768625 45.5060596, -73.576868 45.5060729)",,,
11582634070,11582634055,0,"[1245916525, 143792943]",,,footway,False,True,4.821,,"LINESTRING (-73.5768783 45.5060349, -73.5769013 45.5059989, -73.5769045 45.5059957)",,,
11582634071,11069903357,0,1245916527,,,footway,False,True,0.973,,"LINESTRING (-73.5765609 45.5046596, -73.5765486 45.5046581)",,,
11582634071,11289783737,0,"[1245916528, 1245916529]",,,footway,False,"[False, True]",93.42099999999999,,"LINESTRING (-73.5765609 45.5046596, -73.576562 45.5046659, -73.5765671 45.5046753, -73.5765785 45.5046823, -73.5771289 45.5049551, -73.5771615 45.5049678, -73.5772018 45.504979, -73.577241 45.504988, -73.5772841 45.5049941, -73.5773338 45.5049965, -73.5773863 45.5049953, -73.577436 45.5049887, -73.5774834 45.5049787, -73.5775221 45.5049659, -73.5775917 45.5049854)",,,
11582634071,11582634072,0,1245916528,,,footway,False,True,6.247,,"LINESTRING (-73.5765609 45.5046596, -73.5765658 45.504655, -73.5765723 45.5046483, -73.5765826 45.5046425, -73.5766273 45.5046319)",,,
11582634072,11582634071,0,1245916528,,,footway,False,False,6.247,,"LINESTRING (-73.5766273 45.5046319, -73.5765826 45.5046425, -73.5765723 45.5046483, -73.5765658 45.504655, -73.5765609 45.5046596)",,,
11582634089,1282761422,0,1245916511,,,footway,False,False,3.644,,"LINESTRING (-73.5768212 45.5052191, -73.576792 45.5052447)",,,
11582634089,11582634017,0,"[112977928, 112977931, 1245916511]",,,"['steps', 'footway']",False,"[False, True]",29.338,,"LINESTRING (-73.5768212 45.5052191, -73.5768236 45.505217, -73.5769934 45.5050527, -73.5770418 45.5050053)",,,
11582634089,11582634002,0,1245916521,,,footway,False,False,66.576,,"LINESTRING (-73.5768212 45.5052191, -73.57655 45.5050832, -73.5765295 45.5050721, -73.5765111 45.5050577, -73.5764914 45.5050381, -73.5764803 45.5050228, -73.5764728 45.5050025, -73.5764687 45.5049886, -73.5764684 45.5047736, -73.5764701 45.5047593, -73.5764756 45.5047477, -73.5764873 45.5047425)",,,
11582634089,11582634039,0,1245916521,,,footway,False,True,84.238,,"LINESTRING (-73.5768212 45.5052191, -73.5769716 45.5052945, -73.5769913 45.5053097, -73.5770058 45.5053255, -73.5770187 45.5053421, -73.5770324 45.5053647, -73.5770368 45.5053924, -73.5770344 45.5054223, -73.5770207 45.5054516, -73.5768383 45.5058097, -73.5768327 45.5058328, -73.5768299 45.5058574, -73.5768311 45.5058856)",,,
11582634090,11291317640,0,"[1218387342, 664683495]",,,footway,False,False,51.779,,"LINESTRING (-73.5767024 45.5060423, -73.5767606 45.5059858, -73.576765 45.5059785, -73.5767642 45.5059703, -73.5767372 45.5059212, -73.5767344 45.505902, -73.5767316 45.5058783, -73.5767312 45.5058441, -73.5767328 45.505823, -73.5767449 45.5057846, -73.5767646 45.5057431, -73.576788 45.505692, -73.5768016 45.5056707, -73.5768391 45.5056072)",,,
11582634090,1282745096,0,"[1245916524, 112976636]",,,footway,False,"[False, True]",150.06900000000002,,"LINESTRING (-73.5767024 45.5060423, -73.576494 45.5059552, -73.5764023 45.505924, -73.5762467 45.5060876, -73.5756644 45.5058019, -73.5751812 45.5055649)",,,yes
11582634090,10822695813,0,"[1245916523, 1245916524]",,,footway,False,True,5.319,,"LINESTRING (-73.5767024 45.5060423, -73.5767121 45.5060464, -73.5767594 45.5060686)",,,
11697912819,11022857061,0,1186873253,,,footway,False,False,3.67,,"LINESTRING (-73.5785739 45.5075169, -73.5785351 45.5074982)",,,
11697912819,11282356939,0,1217640708,,,cycleway,True,False,6.979,,"LINESTRING (-73.5785739 45.5075169, -73.5786259 45.5074658)",,,
11697912819,11014316715,0,"[1186873252, 1186873253]",,,footway,False,True,3.8440000000000003,,"LINESTRING (-73.5785739 45.5075169, -73.5785965 45.5075279, -73.5786082 45.5075408)",,,
11749038304,11749038307,0,1264642644,,,service,False,False,43.76,,"LINESTRING (-73.5786418 45.5034748, -73.5786724 45.503366, -73.5789009 45.5031331)",driveway,,
11749038307,10926986708,0,1175996885,,,footway,False,False,81.37,,"LINESTRING (-73.5789009 45.5031331, -73.5786847 45.5030283, -73.5780455 45.5027135)",,,
11749038307,10946298407,0,1175996885,,,footway,False,True,41.998000000000005,,"LINESTRING (-73.5789009 45.5031331, -73.5792493 45.503302, -73.5793217 45.5033466, -73.5793265 45.5033594)",,,
11749038307,11749038304,0,1264642644,,,service,False,True,43.76,,"LINESTRING (-73.5789009 45.5031331, -73.5786724 45.503366, -73.5786418 45.5034748)",driveway,,
