u,v,key,osmid,highway,service,access,oneway,reversed,length,geometry,lanes,name,maxspeed,tunnel,bridge
2044048484,2044048435,0,193901080,service,driveway,,False,False,47.207,"LINESTRING (-76.6227188 39.3299707, -76.6227602 39.3299524, -76.6228165 39.3299171, -76.6228621 39.3298798, -76.6228835 39.3298414, -76.6229605 39.3296105)",,,,,
2044048487,4520038960,0,455630167,footway,,,False,True,13.145,"LINESTRING (-76.6220766 39.329961, -76.6220396 39.3300757)",,,,,
2044048487,2044048524,0,455654702,footway,,,False,False,72.585,"LINESTRING (-76.6220766 39.329961, -76.6224999 39.3300446, -76.6225216 39.330071, -76.6225413 39.3300915, -76.6225644 39.3301049, -76.62261 39.3301256, -76.6226623 39.3301536, -76.6227012 39.3302014, -76.6227253 39.3302397, -76.6227253 39.3302862)",,,,,
2044048487,2044048473,0,455654702,footway,,,False,True,16.662,"LINESTRING (-76.6220766 39.329961, -76.6220065 39.3299265, -76.6219475 39.3298995, -76.6219207 39.3298744)",,,,,
2044048490,1909367208,0,193901026,service,driveway,,False,True,52.94,"LINESTRING (-76.6231585 39.3300063, -76.6231169 39.3300717, -76.6230793 39.3300976, -76.6230217 39.3301236, -76.6229533 39.3301464, -76.6228956 39.3301578, -76.6228433 39.3301588, -76.6227923 39.3301464, -76.62274 39.3301173, -76.6226728 39.33006)",,,,,
2044048491,2044048496,0,455600030,footway,,,False,False,10.021,"LINESTRING (-76.6186899 39.3300106, -76.6187653 39.3300793)",,,,,
2044048491,4519817367,0,1059352251,footway,,,False,False,13.695,"LINESTRING (-76.6186899 39.3300106, -76.6188152 39.3299346)",,,,,
2044048491,244453009,0,455600030,footway,,,False,True,54.416,"LINESTRING (-76.6186899 39.3300106, -76.6185577 39.3298885, -76.6184363 39.3297939, -76.6182661 39.3296476)",,,,,
2044048496,2044048491,0,455600030,footway,,,False,True,10.021,"LINESTRING (-76.6187653 39.3300793, -76.6186899 39.3300106)",,,,,
2044048496,2044048534,0,193901028,footway,,,False,True,51.094,"LINESTRING (-76.6187653 39.3300793, -76.6186079 39.330153, -76.6185387 39.3301864, -76.6184624 39.3302344, -76.6184017 39.3302722, -76.6183628 39.3302923, -76.6183462 39.3303177, -76.6183239 39.3303679)",,,,,
2044048496,4520077191,0,455600030,footway,,,False,False,13.524000000000001,"LINESTRING (-76.6187653 39.3300793, -76.6188241 39.330135, -76.6188568 39.3301778)",,,,,
2044048521,249094475,0,193901073,service,,,False,True,7.862,"LINESTRING (-76.6238412 39.3302459, -76.6237571 39.3302182)",,,,,
2044048521,8990295068,0,"[193901073, 967564622]",service,parking_aisle,,False,False,36.333,"LINESTRING (-76.6238412 39.3302459, -76.6238783 39.3302572, -76.6239551 39.3302895, -76.6240142 39.3303372, -76.6240658 39.3304016, -76.6241106 39.3304808)",,,,,
2044048521,9169650982,0,"[442592155, 1058369005]",footway,,,False,False,12.561,"LINESTRING (-76.6238412 39.3302459, -76.6238558 39.330194, -76.6238623 39.3301708, -76.6238693 39.3301351)",,,,,
2044048521,4402679616,0,"[1058369004, 1058369005]",footway,,,False,True,45.804,"LINESTRING (-76.6238412 39.3302459, -76.6237938 39.3303317, -76.6237241 39.3304043, -76.6236302 39.3304676, -76.6234893 39.3305418)",,,,,
2044048524,2044048551,0,"[193901043, 193901076]",footway,,,False,"[False, True]",96.87999999999998,"LINESTRING (-76.6227253 39.3302862, -76.6228487 39.3303188, -76.6229072 39.3303352, -76.6231331 39.3303985, -76.6232579 39.3303402, -76.6233006 39.3303203, -76.623573 39.3306283, -76.6235601 39.3306348)",,,,,yes
2044048524,5914369186,0,"[455654702, 914898896, 1026114834, 1026114835, 1026114836, 1026114837]","['steps', 'footway']",,,False,False,51.465999999999994,"LINESTRING (-76.6227253 39.3302862, -76.6227105 39.3303207, -76.6226757 39.3303663, -76.6226083 39.3304359, -76.6225766 39.3304859, -76.6225697 39.3305364, -76.6225712 39.3305549, -76.6225726 39.3305733, -76.6225782 39.3306451, -76.6225794 39.3306602, -76.6225812 39.3306832, -76.6225833 39.3307162)",,,,,
2044048524,2044048487,0,455654702,footway,,,False,True,72.58500000000001,"LINESTRING (-76.6227253 39.3302862, -76.6227253 39.3302397, -76.6227012 39.3302014, -76.6226623 39.3301536, -76.62261 39.3301256, -76.6225644 39.3301049, -76.6225413 39.3300915, -76.6225216 39.330071, -76.6224999 39.3300446, -76.6220766 39.329961)",,,,,
2044048534,9501474652,0,1030786373,footway,,,False,False,16.24,"LINESTRING (-76.6183239 39.3303679, -76.6183325 39.3305138)",,,,,
2044048534,2044048496,0,193901028,footway,,,False,False,51.093999999999994,"LINESTRING (-76.6183239 39.3303679, -76.6183462 39.3303177, -76.6183628 39.3302923, -76.6184017 39.3302722, -76.6184624 39.3302344, -76.6185387 39.3301864, -76.6186079 39.330153, -76.6187653 39.3300793)",,,,,
2044048534,2044048541,0,193901028,footway,,,False,True,16.891,"LINESTRING (-76.6183239 39.3303679, -76.6182964 39.3303749, -76.6182717 39.3303873, -76.6182433 39.3304071, -76.6182201 39.3304266, -76.6182039 39.3304451, -76.6181965 39.3304595, -76.6181958 39.3304723)",,,,,
2044048541,2044048545,0,193901070,footway,,,False,True,5.104,"LINESTRING (-76.6181958 39.3304723, -76.6182014 39.330518)",,,,,
2044048541,2044048534,0,193901028,footway,,,False,False,16.891,"LINESTRING (-76.6181958 39.3304723, -76.6181965 39.3304595, -76.6182039 39.3304451, -76.6182201 39.3304266, -76.6182433 39.3304071, -76.6182717 39.3303873, -76.6182964 39.3303749, -76.6183239 39.3303679)",,,,,
2044048541,2044048544,0,"[1030776648, 1079288923, 193901028]","['steps', 'footway']",,,False,True,15.084,"LINESTRING (-76.6181958 39.3304723, -76.6181456 39.3304727, -76.6180493 39.3304755, -76.6180205 39.3304751)",,,,,
2044048544,2044048562,0,455600031,footway,,,False,False,72.438,"LINESTRING (-76.6180205 39.3304751, -76.6180613 39.3310896, -76.6180701 39.3311251)",,,,,
2044048544,2044048415,0,455600031,footway,,,False,True,119.206,"LINESTRING (-76.6180205 39.3304751, -76.6179582 39.3294587, -76.6180066 39.3294191)",,,,,
2044048544,2044048541,0,"[1030776648, 1079288923, 193901028]","['steps', 'footway']",,,False,False,15.084,"LINESTRING (-76.6180205 39.3304751, -76.6180493 39.3304755, -76.6181456 39.3304727, -76.6181958 39.3304723)",,,,,
2044048545,2044048541,0,193901070,footway,,,False,False,5.104,"LINESTRING (-76.6182014 39.330518, -76.6181958 39.3304723)",,,,,
2044048545,9501474652,0,1030786373,footway,,,False,True,11.286,"LINESTRING (-76.6182014 39.330518, -76.6183325 39.3305138)",,,,,
2044048545,4519934740,0,193901070,footway,,,False,True,62.245000000000005,"LINESTRING (-76.6182014 39.330518, -76.618232 39.330956, -76.6182574 39.3310136, -76.6182673 39.3310248, -76.6183015 39.3310633)",,,,,
2044048551,2044048524,0,"[193901043, 193901076]",footway,,,False,"[False, True]",96.88,"LINESTRING (-76.6235601 39.3306348, -76.623573 39.3306283, -76.6233006 39.3303203, -76.6232579 39.3303402, -76.6231331 39.3303985, -76.6229072 39.3303352, -76.6228487 39.3303188, -76.6227253 39.3302862)",,,,,yes
2044048561,4519934740,0,193901070,footway,,,False,False,5.947,"LINESTRING (-76.6183054 39.3311167, -76.6183015 39.3310633)",,,,,
2044048561,2044048562,0,369149188,service,,,False,False,20.259,"LINESTRING (-76.6183054 39.3311167, -76.6180701 39.3311251)",,,,,
2044048561,4519817368,0,369149188,service,,,False,True,5.24,"LINESTRING (-76.6183054 39.3311167, -76.6183647 39.3311059)",,,,,
2044048562,2044048561,0,369149188,service,,,False,True,20.259,"LINESTRING (-76.6180701 39.3311251, -76.6183054 39.3311167)",,,,,
2044048562,9180118242,0,455600031,footway,,,False,False,6.4350000000000005,"LINESTRING (-76.6180701 39.3311251, -76.6180764 39.33115, -76.6180772 39.3311825)",,,,,
2044048562,2044048544,0,455600031,footway,,,False,True,72.438,"LINESTRING (-76.6180701 39.3311251, -76.6180613 39.3310896, -76.6180205 39.3304751)",,,,,
2046780910,1909366704,0,194169490,footway,,,False,False,4.121,"LINESTRING (-76.6216916 39.325716, -76.6216826 39.3256796)",,,,,
2046780910,2496874832,0,455651106,footway,,,False,True,5.792,"LINESTRING (-76.6216916 39.325716, -76.6216272 39.3257312)",,,,,
2046780910,2046780933,0,194169490,footway,,,False,True,17.272,"LINESTRING (-76.6216916 39.325716, -76.6217511 39.3257462, -76.6217748 39.3257638, -76.6217919 39.3257833, -76.6218009 39.3258049, -76.6218051 39.3258269, -76.6218064 39.3258332)",,,,,
2046780910,2496874823,0,455651106,footway,,,False,False,34.956,"LINESTRING (-76.6216916 39.325716, -76.6217662 39.3256894, -76.621817 39.3256685, -76.6218706 39.3256402, -76.6219284 39.3256021, -76.621972 39.325572, -76.6220194 39.3255349)",,,,,
2046780913,2496874833,0,455651106,footway,,,False,False,4.262,"LINESTRING (-76.6213243 39.3257352, -76.6213732 39.3257414)",,,,,
2046780913,1909366705,0,992710512,footway,,,False,False,4.305,"LINESTRING (-76.6213243 39.3257352, -76.621348 39.3257011)",,,,,
2046780913,4520153292,0,"[455651105, 455651106]",footway,,,False,"[False, True]",29.602999999999998,"LINESTRING (-76.6213243 39.3257352, -76.6212717 39.3257213, -76.6212115 39.3257029, -76.6211503 39.3256824, -76.6210982 39.3256674, -76.6210688 39.3256619, -76.6210342 39.3256608, -76.6209986 39.3256676)",,,,,
2046780913,9171810487,0,992710512,footway,,,False,True,19.320999999999998,"LINESTRING (-76.6213243 39.3257352, -76.6212874 39.3257554, -76.6212437 39.3257778, -76.6212229 39.325795, -76.6212134 39.3258159, -76.6212047 39.3258516, -76.6212014 39.3258676)",,,,,
2046780933,1909366727,0,242167760,footway,,,False,False,14.455,"LINESTRING (-76.6218064 39.3258332, -76.6219743 39.3258277)",,,,,
2046780933,2046780910,0,194169490,footway,,,False,False,17.272,"LINESTRING (-76.6218064 39.3258332, -76.6218051 39.3258269, -76.6218009 39.3258049, -76.6217919 39.3257833, -76.6217748 39.3257638, -76.6217511 39.3257462, -76.6216916 39.325716)",,,,,
2046780933,2046780954,0,"[194169490, 992710500]",footway,,,False,True,12.71,"LINESTRING (-76.6218064 39.3258332, -76.6218116 39.3259285, -76.6218127 39.3259474)",,,,,
2046780954,2496874846,0,242167770,footway,,,False,False,9.684,"LINESTRING (-76.6218127 39.3259474, -76.6217003 39.3259524)",,,,,
2046780954,1909366745,0,"[242167770, 992710502]",footway,,,False,True,14.475,"LINESTRING (-76.6218127 39.3259474, -76.6219515 39.3259412, -76.6219807 39.3259399)",,,,,
2046780954,2046780933,0,"[194169490, 992710500]",footway,,,False,False,12.71,"LINESTRING (-76.6218127 39.3259474, -76.6218116 39.3259285, -76.6218064 39.3258332)",,,,,
2046780954,2046780980,0,"[992710500, 992710501]",footway,,,False,True,18.605,"LINESTRING (-76.6218127 39.3259474, -76.621814 39.3259675, -76.6218156 39.3259905, -76.6218141 39.3260118, -76.621807 39.3260341, -76.6217876 39.3260543, -76.6217408 39.3260953)",,,,,
2046780980,1909366778,0,180508508,footway,,,False,False,28.679000000000002,"LINESTRING (-76.6217408 39.3260953, -76.6218046 39.3261296, -76.6218851 39.3262001, -76.6219481 39.3262917)",,,,,
2046780980,1909366758,0,180508508,footway,,,False,True,19.847,"LINESTRING (-76.6217408 39.3260953, -76.621708 39.3260777, -76.6216235 39.3260601, -76.6215202 39.3260589)",,,,,
2046780980,2046780954,0,"[992710500, 992710501]",footway,,,False,False,18.604999999999997,"LINESTRING (-76.6217408 39.3260953, -76.6217876 39.3260543, -76.621807 39.3260341, -76.6218141 39.3260118, -76.6218156 39.3259905, -76.621814 39.3259675, -76.6218127 39.3259474)",,,,,
2046780985,1909366758,0,180508508,footway,,,False,False,19.328,"LINESTRING (-76.6213094 39.326111, -76.6213459 39.3260933, -76.6214318 39.3260663, -76.6215202 39.3260589)",,,,,
2046780985,2046781058,0,180508508,footway,,,False,True,26.773,"LINESTRING (-76.6213094 39.326111, -76.6212798 39.3261254, -76.621238 39.3261581, -76.621203 39.3261974, -76.6211752 39.3262302, -76.6211398 39.3263062)",,,,,
2046780985,2496874849,0,"[194169492, 992710511]",footway,,,False,False,18.415,"LINESTRING (-76.6213094 39.326111, -76.6212689 39.326084, -76.6212442 39.3260639, -76.6212276 39.3260411, -76.6212248 39.3260246, -76.6212228 39.3259907, -76.6212172 39.3259714)",,,,,
2046781058,2046780985,0,180508508,footway,,,False,False,26.773000000000003,"LINESTRING (-76.6211398 39.3263062, -76.6211752 39.3262302, -76.621203 39.3261974, -76.621238 39.3261581, -76.6212798 39.3261254, -76.6213094 39.326111)",,,,,
2046781058,2496874868,0,180508508,footway,,,False,True,18.89,"LINESTRING (-76.6211398 39.3263062, -76.6211255 39.3263713, -76.6211202 39.3264367, -76.6211187 39.326475)",,,,,
2046781058,3025087443,0,"[298618897, 992710509]",footway,,,False,False,38.029999999999994,"LINESTRING (-76.6211398 39.3263062, -76.6211157 39.326274, -76.621093 39.3262355, -76.621073 39.3261974, -76.6210598 39.3261596, -76.6210545 39.32612, -76.6210531 39.3260873, -76.6210545 39.3260525, -76.6210512 39.3259974, -76.621054 39.3259778)",,,,,
2046781079,2046781082,0,194169486,footway,,,False,False,5.736,"LINESTRING (-76.6224078 39.3264226, -76.6224744 39.3264252)",,,,,
2046781079,4519805666,0,455591574,footway,,,False,False,41.905,"LINESTRING (-76.6224078 39.3264226, -76.622429 39.3267991)",,,,,
2046781079,4519805662,0,194169486,footway,,,False,True,17.151,"LINESTRING (-76.6224078 39.3264226, -76.6223736 39.3264163, -76.6223172 39.3264138, -76.6222096 39.3264182)",,,,,
2046781082,2046781079,0,194169486,footway,,,False,True,5.736,"LINESTRING (-76.6224744 39.3264252, -76.6224078 39.3264226)",,,,,
2046781082,9739640624,0,"[455591576, 1060076054]",footway,,,False,"[False, True]",42.785999999999994,"LINESTRING (-76.6224744 39.3264252, -76.6224149 39.3263074, -76.6223883 39.3262414, -76.6223623 39.3261607, -76.622346 39.3260962, -76.6223592 39.3260909, -76.622392 39.3260773)",,,,,
2046781082,1909366790,0,"[455591577, 1060076052]",footway,,,False,False,5.448,"LINESTRING (-76.6224744 39.3264252, -76.6224909 39.3264279, -76.6225366 39.3264344)",,,,,
2046781107,2451200768,0,194169483,footway,,,False,True,23.966,"LINESTRING (-76.6211494 39.3266412, -76.6211622 39.3268565)",,,,,
2046781107,2496874868,0,180508508,footway,,,False,False,18.716,"LINESTRING (-76.6211494 39.3266412, -76.6211421 39.3266182, -76.6211193 39.3265103, -76.6211187 39.326475)",,,,,
2046781107,2496874891,0,180508508,footway,,,False,True,26.893,"LINESTRING (-76.6211494 39.3266412, -76.6212051 39.3267458, -76.6212578 39.3268089, -76.6212997 39.3268516)",,,,,
2046781111,8975765149,0,180508508,footway,,,False,False,21.820999999999998,"LINESTRING (-76.6219513 39.3266694, -76.6219266 39.3267323, -76.621869 39.3267977, -76.6218191 39.3268316)",,,,,
2046781111,1909366789,0,180508508,footway,,,False,True,27.425,"LINESTRING (-76.6219513 39.3266694, -76.6219628 39.32664, -76.6219856 39.3265217, -76.6219796 39.3264255)",,,,,
2046781111,2046781124,0,194169487,footway,,,False,True,16.637,"LINESTRING (-76.6219513 39.3266694, -76.6219519 39.3267248, -76.6219582 39.3268189)",,,,,
2046781124,3299495584,0,323155524,footway,,,False,False,13.303,"LINESTRING (-76.6219582 39.3268189, -76.6221127 39.3268135)",,,,,
2046781124,2046781111,0,194169487,footway,,,False,False,16.637,"LINESTRING (-76.6219582 39.3268189, -76.6219519 39.3267248, -76.6219513 39.3266694)",,,,,
2046781124,247671679,0,194169487,footway,,,False,True,27.834000000000003,"LINESTRING (-76.6219582 39.3268189, -76.6219758 39.3269564, -76.6219946 39.3270676)",,,,,
2046781124,8975765149,0,"[969935304, 323155524, 969935303]","['steps', 'footway']",,,False,True,12.058,"LINESTRING (-76.6219582 39.3268189, -76.6219412 39.3268195, -76.6219254 39.32682, -76.6218191 39.3268316)",,,,,
2046781143,2046781161,0,193901038,footway,,,False,False,15.547,"LINESTRING (-76.6212731 39.3270255, -76.6212166 39.3270701, -76.6211591 39.3271334)",,,,,
2046781143,1909366812,0,193901038,footway,,,False,True,29.445999999999998,"LINESTRING (-76.6212731 39.3270255, -76.6213142 39.3269995, -76.6214281 39.3269507, -76.6215833 39.3269238)",,,,,
2046781143,2046781152,0,194169489,footway,,,False,False,28.108,"LINESTRING (-76.6212731 39.3270255, -76.6213145 39.3270451, -76.6214005 39.327057, -76.6214689 39.327062, -76.621591 39.3270588)",,,,,
2046781152,1909366812,0,1012592032,footway,,,False,True,15.026,"LINESTRING (-76.621591 39.3270588, -76.6215833 39.3269238)",,,,,
2046781152,1909366820,0,194169489,footway,,,False,False,28.625,"LINESTRING (-76.621591 39.3270588, -76.6217112 39.3270518, -76.621828 39.3270359, -76.6219146 39.3270083)",,,,,
2046781152,2046781143,0,194169489,footway,,,False,True,28.108,"LINESTRING (-76.621591 39.3270588, -76.6214689 39.327062, -76.6214005 39.327057, -76.6213145 39.3270451, -76.6212731 39.3270255)",,,,,
2046781152,9342004966,0,"[1012592032, 194169485, 1012592031]","['steps', 'footway']",,,False,False,13.044999999999998,"LINESTRING (-76.621591 39.3270588, -76.6215937 39.3271057, -76.6215942 39.3271146, -76.6215976 39.327176)",,,,,
2046781161,2496874923,0,193901038,footway,,,False,False,8.61,"LINESTRING (-76.6211591 39.3271334, -76.6211494 39.3271538, -76.6211303 39.3272075)",,,,,
2046781161,2046781143,0,193901038,footway,,,False,True,15.547,"LINESTRING (-76.6211591 39.3271334, -76.6212166 39.3270701, -76.6212731 39.3270255)",,,,,
2046781161,2451200768,0,194169483,footway,,,False,False,30.834999999999997,"LINESTRING (-76.6211591 39.3271334, -76.6211656 39.3270442, -76.6211702 39.3269584, -76.6211622 39.3268565)",,,,,
2046781198,9342004966,0,194169485,footway,,,False,True,0.501,"LINESTRING (-76.6215979 39.3271805, -76.6215976 39.327176)",,,,,
2046781199,9342004963,0,194169484,footway,,,False,True,0.501,"LINESTRING (-76.6216245 39.3275084, -76.6216248 39.3275129)",,,,,
2451188277,4402679816,0,442592180,footway,,,False,False,5.691,"LINESTRING (-76.6233004 39.3323613, -76.6233437 39.3324)",,,,,
2451188277,4402679815,0,442592180,footway,,,False,True,5.225,"LINESTRING (-76.6233004 39.3323613, -76.6232606 39.3323258)",,,,,
2451188277,4402679817,0,1170440998,unclassified,,,False,False,9.913,"LINESTRING (-76.6233004 39.3323613, -76.6232148 39.332421)",2,San Martin Drive,25 mph,,
2451188277,4402679808,0,1170440998,unclassified,,,False,True,79.69000000000001,"LINESTRING (-76.6233004 39.3323613, -76.6234383 39.3322594, -76.6235691 39.3321577, -76.6238793 39.3319119, -76.6239488 39.3318497)",2,San Martin Drive,25 mph,,
2451188281,2451188299,0,237171457,path,,,False,False,125.60900000000001,"LINESTRING (-76.6225949 39.3339696, -76.6225748 39.3340212, -76.6225507 39.3340658, -76.6225024 39.3341115, -76.6224528 39.3341623, -76.6224098 39.3342144, -76.6223937 39.3342745, -76.6224125 39.3343378, -76.6224769 39.3343731, -76.6225694 39.3343866, -76.6226512 39.3343866, -76.622732 39.334369, -76.6228259 39.3343431, -76.6229492 39.3342881, -76.6230351 39.3342279, -76.6231102 39.3341647, -76.6231772 39.3340889)",,,,,
2451188281,2451188299,1,"[237171458, 1153285819]",path,,,False,"[False, True]",52.058,"LINESTRING (-76.6225949 39.3339696, -76.6226675 39.333983, -76.6228025 39.3340276, -76.6229929 39.3340689, -76.6231772 39.3340889)",,,,,
2451188281,49542758,0,"[237171457, 945139691]","['path', 'footway']",,,False,True,20.882,"LINESTRING (-76.6225949 39.3339696, -76.6225842 39.3338959, -76.6225407 39.3338313, -76.6225292 39.3338276, -76.6224917 39.3338162)",,,,,
