u,v,key,osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,service,access,tunnel,width,bridge
9134482281,9341288735,0,491945511,,,footway,,False,False,30.391,"LINESTRING (-87.6769605 42.0603106, -87.6769569 42.0605839)",,,,,
9134482281,9134482282,0,988229891,,,footway,,False,False,36.003,"LINESTRING (-87.6769605 42.0603106, -87.6765244 42.0603095)",,,,,
9134482281,3416729819,0,"[1087822763, 491945511]",,,footway,,False,True,59.314,"LINESTRING (-87.6769605 42.0603106, -87.6769667 42.0598299, -87.6769674 42.0597772)",,,,,
9134482282,9119057960,0,986532608,,,footway,,False,False,6.817,"LINESTRING (-87.6765244 42.0603095, -87.6765235 42.0603708)",,,,,
9134482282,9119057959,0,986532608,,,footway,,False,True,25.899,"LINESTRING (-87.6765244 42.0603095, -87.6765277 42.0600766)",,,,,
9134482282,9134482281,0,988229891,,,footway,,False,True,36.003,"LINESTRING (-87.6765244 42.0603095, -87.6769605 42.0603106)",,,,,
9208600328,1766764677,0,165094326,,,footway,,False,False,26.157,"LINESTRING (-87.673631 42.052035, -87.6736424 42.0520313, -87.6737756 42.0519841, -87.6738653 42.0519557, -87.6739222 42.0519434)",,,,,
9208600328,1766764546,0,165094326,,,footway,,False,True,4.476,"LINESTRING (-87.673631 42.052035, -87.6735952 42.0520464, -87.6735812 42.0520509)",,,,,
9208600328,1641389853,0,484580544,,Campus Drive,service,,False,False,58.689,"LINESTRING (-87.673631 42.052035, -87.6736402 42.0520705, -87.6736428 42.0522094, -87.6736444 42.0522672, -87.6736306 42.0523205, -87.6735637 42.0523707, -87.6735196 42.05239, -87.6734678 42.0524542, -87.6734068 42.0524891)",,,,,
9208600328,1641389909,0,484580544,,Campus Drive,service,,False,True,34.199999999999996,"LINESTRING (-87.673631 42.052035, -87.6736229 42.052004, -87.6735996 42.0519387, -87.6735869 42.051866, -87.6735805 42.0518054, -87.6735744 42.0517312)",,,,,
9254824507,9381412622,0,491794974,,,footway,,False,False,101.15,"LINESTRING (-87.6773337 42.0563162, -87.6773196 42.0572258)",,,,,
9254824507,9312105614,0,1002826409,,,footway,,False,False,59.565,"LINESTRING (-87.6773337 42.0563162, -87.6780551 42.0563232)",,,,,
9254824507,4838831818,0,"[491794973, 491794974]",,,footway,,False,True,9.942,"LINESTRING (-87.6773337 42.0563162, -87.6773346 42.0562609, -87.6773345 42.0562268)",,,,,
9306719498,9341288652,0,1087822755,,Chicago Avenue,cycleway,,False,False,10.302,"LINESTRING (-87.677217 42.0509642, -87.677176 42.0510517)",,,,,
9306719498,9312105537,0,1124769940,,,footway,,False,False,3.043,"LINESTRING (-87.677217 42.0509642, -87.6771811 42.050958)",,,,,
9306719498,9341288642,0,1012528211,,Chicago Avenue,cycleway,,False,True,110.036,"LINESTRING (-87.677217 42.0509642, -87.6772337 42.0509308, -87.6772448 42.0509137, -87.6772606 42.0508995, -87.677283 42.0508873, -87.6773126 42.0508746, -87.6773349 42.0508644, -87.6773566 42.0508473, -87.6773737 42.0508239, -87.6777357 42.0500694)",,,,,
9306719498,4701551516,0,"[1124769940, 1124769941, 484580142]",,,footway,,False,True,11.568,"LINESTRING (-87.677217 42.0509642, -87.6772408 42.0509683, -87.6772771 42.0509746, -87.6773494 42.0509971)",,,,,
9306723444,10775089465,0,1153918574,,Sheridan Road,cycleway,,False,False,9.897,"LINESTRING (-87.6770716 42.0586151, -87.6770703 42.0587041)",,,,,
9306723444,10775089469,0,1153918574,,Sheridan Road,cycleway,,False,True,11.009,"LINESTRING (-87.6770716 42.0586151, -87.6770728 42.0585161)",,,,,
9306723444,1258392376,0,1158654525,,Tech Drive - Entrance G,service,,True,False,4.86,"LINESTRING (-87.6770716 42.0586151, -87.677123 42.0586364)",,,,,
9306723445,3416729819,0,214486502,,,service,,False,False,7.108,"LINESTRING (-87.6770535 42.0597774, -87.6769674 42.0597772)",driveway,,,,
9306723445,2240260233,0,214486502,,,service,,False,True,4.409,"LINESTRING (-87.6770535 42.0597774, -87.6771069 42.0597776)",driveway,,,,
9306723445,9341288736,0,"[1124769938, 1124769939]",,Sheridan Road,cycleway,,False,False,89.89500000000001,"LINESTRING (-87.6770535 42.0597774, -87.6770529 42.0598247, -87.6770428 42.0605858)",,,,,
9306723445,9341288732,0,"[1124769939, 1153918573]",,Sheridan Road,cycleway,,False,True,35.808,"LINESTRING (-87.6770535 42.0597774, -87.6770547 42.0597093, -87.6770591 42.0594554)",,,,,
9306723446,2241471944,0,214647393,,,service,,False,False,4.111,"LINESTRING (-87.6770415 42.0606836, -87.6770913 42.060684)",parking_aisle,,,,
9306723446,3416729820,0,214647393,,,service,,False,True,7.092,"LINESTRING (-87.6770415 42.0606836, -87.6769556 42.060683)",parking_aisle,,,,
9306723446,9341288736,0,"[1124769938, 1153918572]",,Sheridan Road,cycleway,,False,True,10.876,"LINESTRING (-87.6770415 42.0606836, -87.6770426 42.060599, -87.6770428 42.0605858)",,,,,
9306723467,10285728408,0,1087822757,,Sheridan Road,cycleway,,False,False,27.379,"LINESTRING (-87.6770994 42.0539177, -87.6770949 42.0541639)",,,,,
9306723467,9341288672,0,1087822757,,Sheridan Road,cycleway,,False,True,17.08,"LINESTRING (-87.6770994 42.0539177, -87.6771013 42.0537641)",,,,,
9306723467,4777157963,0,1124769944,,,footway,,False,False,3.721,"LINESTRING (-87.6770994 42.0539177, -87.6770544 42.0539159)",,,,,
9306723467,10285735109,0,"[1124769944, 1124769945]",,,footway,,False,True,3.225,"LINESTRING (-87.6770994 42.0539177, -87.6771235 42.0539187, -87.6771384 42.0539193)",,,,,
9306723472,4838625882,0,491778103,,,footway,,False,False,4.657,"LINESTRING (-87.6770761 42.0582963, -87.6771325 42.0582968)",,,,,
9306723472,9306723473,0,1012528212,,Sheridan Road,cycleway,,False,False,17.259,"LINESTRING (-87.6770761 42.0582963, -87.6770738 42.0584515)",,,,,
9306723472,4838625880,0,"[491778102, 491778103]",,,footway,,False,True,7.9670000000000005,"LINESTRING (-87.6770761 42.0582963, -87.6770534 42.0582962, -87.6769796 42.0582959)",,,,,
9306723472,9341288697,0,1012528212,,Sheridan Road,cycleway,,False,True,72.64099999999999,"LINESTRING (-87.6770761 42.0582963, -87.677084 42.0578348, -87.6770812 42.057805, -87.6770649 42.0577611, -87.6770439 42.0577087, -87.6770296 42.0576725, -87.6770252 42.0576488)",,,,,
9306723473,4838625888,0,491778106,,,footway,,False,True,4.623,"LINESTRING (-87.6770738 42.0584515, -87.6771298 42.0584519)",,,,,
9306723473,9306723472,0,1012528212,,Sheridan Road,cycleway,,False,True,17.259,"LINESTRING (-87.6770738 42.0584515, -87.6770761 42.0582963)",,,,,
9306723473,4838625890,0,"[491778106, 491778107]",,,footway,,False,False,7.902,"LINESTRING (-87.6770738 42.0584515, -87.6770521 42.0584514, -87.6769781 42.0584504)",,,,,
9306723473,10775089469,0,"[1012528212, 1153918574]",,Sheridan Road,cycleway,,False,False,7.183999999999999,"LINESTRING (-87.6770738 42.0584515, -87.677073 42.0585037, -87.6770728 42.0585161)",,,,,
9312105537,1765698673,0,484580140,,,footway,,False,True,9.276,"LINESTRING (-87.6771811 42.050958, -87.677145 42.051037)",,,,,
9312105537,4773287961,0,1009265753,,,footway,,False,False,9.782,"LINESTRING (-87.6771811 42.050958, -87.6772192 42.0508747)",,,,,
9312105537,9306719498,0,1124769940,,,footway,,False,True,3.043,"LINESTRING (-87.6771811 42.050958, -87.677217 42.0509642)",,,,,
9312105537,9826982566,0,1070839363,,,footway,,False,False,19.028,"LINESTRING (-87.6771811 42.050958, -87.6771113 42.0509346, -87.6770497 42.0508299)",,,,,
9312105555,2241503369,0,214651407,,,service,,False,False,9.074,"LINESTRING (-87.6785018 42.0539377, -87.6785022 42.0538561)",parking_aisle,,,,
9312105555,4777157964,0,484968801,,,footway,,False,True,46.232,"LINESTRING (-87.6785018 42.0539377, -87.6779419 42.0539317)",,,,,
9312105580,1767033479,0,165129325,,,service,,False,False,14.3,"LINESTRING (-87.6780173 42.0583078, -87.6780187 42.0581792)",alley,,,,
9312105580,1767033456,0,165129325,,,service,,False,True,7.806,"LINESTRING (-87.6780173 42.0583078, -87.6780166 42.058378)",alley,,,,
9312105580,4840273026,0,491778104,,,footway,,False,True,58.642,"LINESTRING (-87.6780173 42.0583078, -87.6773071 42.0582985)",,,,,
9312105608,4840273030,0,491945221,,,footway,,False,False,17.392,"LINESTRING (-87.6773159 42.0573823, -87.6773136 42.0575387)",,,,,
9312105608,9312105611,0,1009265776,,,footway,,False,False,13.865,"LINESTRING (-87.6773159 42.0573823, -87.6771481 42.0573772)",,,,,
9312105608,9381412620,0,1017099704,,,footway,,False,True,59.767,"LINESTRING (-87.6773159 42.0573823, -87.6780397 42.0573925)",,,,,
9312105608,4840273033,0,"[491945227, 491945221]",,,footway,,False,"[False, True]",9.442,"LINESTRING (-87.6773159 42.0573823, -87.6773165 42.0573373, -87.6773179 42.0572974)",,,,,
9312105609,10285735116,0,491794975,,,footway,,False,False,30.714,"LINESTRING (-87.6769908 42.0573725, -87.6769866 42.0576487)",,,,,
9312105609,9312105610,0,1124769950,,,footway,,False,True,3.214,"LINESTRING (-87.6769908 42.0573725, -87.6770297 42.0573737)",,,,,
9312105609,10731732368,0,"[1153918560, 491794975]",,,footway,,False,"[False, True]",31.201999999999998,"LINESTRING (-87.6769908 42.0573725, -87.6769938 42.057128, -87.6769939 42.0570919)",,,,,
9312105610,9341288697,0,1012528212,,Sheridan Road,cycleway,,False,False,30.592,"LINESTRING (-87.6770297 42.0573737, -87.6770252 42.0576488)",,,,,
9312105610,9312105609,0,1124769950,,,footway,,False,False,3.214,"LINESTRING (-87.6770297 42.0573737, -87.6769908 42.0573725)",,,,,
9312105610,9341288690,0,"[1153918576, 1012528212]",,Sheridan Road,cycleway,,False,True,32.232,"LINESTRING (-87.6770297 42.0573737, -87.6770315 42.0573332, -87.677042 42.0573084, -87.6770592 42.0572808, -87.6770802 42.0572461, -87.6770878 42.0572192, -87.6770926 42.0571852, -87.677094 42.0571386, -87.6770955 42.057092)",,,,,
9312105610,10285735114,0,"[1124769950, 1124769951]",,,footway,,False,True,2.818,"LINESTRING (-87.6770297 42.0573737, -87.6770532 42.0573744, -87.6770638 42.0573747)",,,,,
9312105611,4838625882,0,311727605,4,Sheridan Road,secondary,,False,False,102.263,"LINESTRING (-87.6771481 42.0573772, -87.6771325 42.0582968)",,,,,
9312105611,497375717,0,311727605,4,Sheridan Road,secondary,,False,True,9.119,"LINESTRING (-87.6771481 42.0573772, -87.6771497 42.0572952)",,,,,
9312105611,9312105608,0,1009265776,,,footway,,False,True,13.865,"LINESTRING (-87.6771481 42.0573772, -87.6773159 42.0573823)",,,,,
9312105611,10285735114,0,"[1009265776, 1124769951]",,,footway,,False,False,6.966,"LINESTRING (-87.6771481 42.0573772, -87.6770766 42.0573751, -87.6770638 42.0573747)",,,,,
9312105612,9341288682,0,1087822759,,Sheridan Road,cycleway,,False,True,11.487,"LINESTRING (-87.6770634 42.0557343, -87.6770639 42.055631)",,,,,
9312105612,4838831807,0,1124769949,,,footway,,False,False,3.46,"LINESTRING (-87.6770634 42.0557343, -87.6770215 42.0557337)",,,,,
9312105612,4838831808,0,"[491794968, 1124769948, 1124769949]",,,footway,,False,"[False, True]",9.347999999999999,"LINESTRING (-87.6770634 42.0557343, -87.6770814 42.0557346, -87.6771189 42.0557352, -87.6771766 42.0557361)",,,,,
9312105612,9341288689,0,"[1153918577, 1153918578]",,Sheridan Road,cycleway,,False,False,55.442,"LINESTRING (-87.6770634 42.0557343, -87.677063 42.0557577, -87.677063 42.0557825, -87.6770678 42.0557981, -87.677085 42.0558186, -87.6771041 42.0558477, -87.6771145 42.0558788, -87.6771099 42.0561596, -87.6771088 42.0562246)",,,,,
9312105614,5470269725,0,601469422,,,service,,False,True,33.816,"LINESTRING (-87.6780551 42.0563232, -87.6780513 42.0566273)",driveway,,,,
9312105614,9254824507,0,1002826409,,,footway,,False,True,59.565,"LINESTRING (-87.6780551 42.0563232, -87.6773337 42.0563162)",,,,,
9312105616,1767033480,0,165129317,,,service,,False,False,8.062,"LINESTRING (-87.6780484 42.0537784, -87.678047 42.0538509)",driveway,,,,
9312105616,4777157957,0,942641820,,,footway,,False,True,54.895,"LINESTRING (-87.6780484 42.0537784, -87.6773836 42.0537711)",,,,,
9341288637,4957704708,0,1153918556,,,footway,,False,False,2.918,"LINESTRING (-87.6779401 42.0495006, -87.6779071 42.0494912)",,,,,
9341288637,9341288642,0,1012528211,,Chicago Avenue,cycleway,,False,False,66.356,"LINESTRING (-87.6779401 42.0495006, -87.6779281 42.0495275, -87.6779327 42.0495494, -87.6779425 42.0495856, -87.6779399 42.049631, -87.6777357 42.0500694)",,,,,
9341288637,4957704704,0,"[1087822752, 1153918556, 1153918557]",,,footway,,False,True,11.895,"LINESTRING (-87.6779401 42.0495006, -87.6779737 42.0495102, -87.6780073 42.0495198, -87.6780745 42.0495391)",,,,,
9341288642,4598556861,0,464784499,,,service,,False,False,5.454,"LINESTRING (-87.6777357 42.0500694, -87.677798 42.0500857)",driveway,,,,
9341288642,4775779911,0,464784499,,,service,,False,True,9.298,"LINESTRING (-87.6777357 42.0500694, -87.6776295 42.0500416)",driveway,,,,
9341288642,9306719498,0,1012528211,,Chicago Avenue,cycleway,,False,False,110.03599999999999,"LINESTRING (-87.6777357 42.0500694, -87.6773737 42.0508239, -87.6773566 42.0508473, -87.6773349 42.0508644, -87.6773126 42.0508746, -87.677283 42.0508873, -87.6772606 42.0508995, -87.6772448 42.0509137, -87.6772337 42.0509308, -87.677217 42.0509642)",,,,,
9341288642,9341288637,0,1012528211,,Chicago Avenue,cycleway,,False,True,66.356,"LINESTRING (-87.6777357 42.0500694, -87.6779399 42.049631, -87.6779425 42.0495856, -87.6779327 42.0495494, -87.6779281 42.0495275, -87.6779401 42.0495006)",,,,,
9341288652,249749850,0,435384819,3,Sheridan Road,secondary,,False,False,11.237,"LINESTRING (-87.677176 42.0510517, -87.6772906 42.0511062)",,,,,
9341288652,1765698673,0,435384819,3,Sheridan Road,secondary,,False,True,3.037,"LINESTRING (-87.677176 42.0510517, -87.677145 42.051037)",,,,,
9341288652,9306719498,0,1087822755,,Chicago Avenue,cycleway,,False,True,10.302,"LINESTRING (-87.677176 42.0510517, -87.677217 42.0509642)",,,,,
9341288652,9341288657,0,"[1087822756, 1087822757]",,Sheridan Road,cycleway,,False,False,25.71,"LINESTRING (-87.677176 42.0510517, -87.6771298 42.0511486, -87.677125 42.051184, -87.6771365 42.0512081, -87.6771518 42.0512435, -87.6771611 42.0512728)",,,,,
9341288657,4773287954,0,484580134,,,footway,,False,False,2.6879999999999997,"LINESTRING (-87.6771611 42.0512728, -87.6771451 42.0512739, -87.6771287 42.0512751)",,,,,
9341288657,4773287955,0,484580134,,,footway,,False,True,9.124,"LINESTRING (-87.6771611 42.0512728, -87.6771711 42.0512721, -87.6772711 42.0512649)",,,,,
9341288657,9464478963,0,1087822757,,Sheridan Road,cycleway,,False,False,94.627,"LINESTRING (-87.6771611 42.0512728, -87.6771775 42.051325, -87.6771832 42.0513908, -87.6771661 42.051942, -87.6771603 42.0519803, -87.677146 42.0520058, -87.6771365 42.0520391, -87.6771347 42.052119)",,,,,
9341288657,9341288652,0,"[1087822756, 1087822757]",,Sheridan Road,cycleway,,False,True,25.71,"LINESTRING (-87.6771611 42.0512728, -87.6771518 42.0512435, -87.6771365 42.0512081, -87.677125 42.051184, -87.6771298 42.0511486, -87.677176 42.0510517)",,,,,
9341288672,9306723467,0,1087822757,,Sheridan Road,cycleway,,False,False,17.08,"LINESTRING (-87.6771013 42.0537641, -87.6770994 42.0539177)",,,,,
9341288672,4789185370,0,1124769942,,,footway,,False,False,3.8,"LINESTRING (-87.6771013 42.0537641, -87.6770553 42.053763)",,,,,
9341288672,9464478963,0,1087822757,,Sheridan Road,cycleway,,False,True,183.62300000000002,"LINESTRING (-87.6771013 42.0537641, -87.6771031 42.0537153, -87.6771155 42.0536933, -87.6771279 42.0536671, -87.6771327 42.0536367, -87.6771561 42.0524829, -87.6771584 42.0523685, -87.6771489 42.0523423, -87.6771384 42.0523119, -87.6771308 42.0522821, -87.6771347 42.052119)",,,,,
9341288672,2239483403,0,"[214398533, 1124769942, 1124769943]",,,footway,,False,True,9.062,"LINESTRING (-87.6771013 42.0537641, -87.6771096 42.0537643, -87.6771222 42.0537646, -87.6771537 42.0537654, -87.677211 42.0537668)",,,,,
9341288682,2239483445,0,158106758,2,Northwestern Place,service,,False,False,3.278,"LINESTRING (-87.6770639 42.055631, -87.6770242 42.0556305)",driveway,,,,
9341288682,1703679322,0,158106758,2,Northwestern Place,service,,False,True,9.447,"LINESTRING (-87.6770639 42.055631, -87.6771783 42.0556326)",driveway,,,,
9341288682,9312105612,0,1087822759,,Sheridan Road,cycleway,,False,False,11.487,"LINESTRING (-87.6770639 42.055631, -87.6770634 42.0557343)",,,,,
9341288682,10285728408,0,"[1087822757, 1087822759]",,Sheridan Road,cycleway,,False,True,163.84599999999998,"LINESTRING (-87.6770639 42.055631, -87.6770649 42.0555494, -87.6770668 42.0555098, -87.6770707 42.0554928, -87.677085 42.055468, -87.6770945 42.0554432, -87.6771222 42.0542828, -87.6771193 42.0542488, -87.6771107 42.0542247, -87.6770945 42.0541871, -87.6770949 42.0541639)",,,,,
9341288689,2239483459,0,165120175,,,service,,False,False,7.901,"LINESTRING (-87.6771088 42.0562246, -87.6770131 42.056224)",driveway,,,,
9341288689,287472219,0,165120175,,,service,,False,True,4.896,"LINESTRING (-87.6771088 42.0562246, -87.6771681 42.0562249)",driveway,,,,
9341288689,9341288690,0,"[1153918576, 1153918578, 1153918575]",,Sheridan Road,cycleway,,False,False,96.45599999999999,"LINESTRING (-87.6771088 42.0562246, -87.677108 42.0562752, -87.6770971 42.0569864, -87.6770963 42.0570392, -87.6770955 42.057092)",,,,,
9341288689,9312105612,0,"[1153918577, 1153918578]",,Sheridan Road,cycleway,,False,True,55.44200000000001,"LINESTRING (-87.6771088 42.0562246, -87.6771099 42.0561596, -87.6771145 42.0558788, -87.6771041 42.0558477, -87.677085 42.0558186, -87.6770678 42.0557981, -87.677063 42.0557825, -87.677063 42.0557577, -87.6770634 42.0557343)",,,,,
9341288690,672865189,0,685379918,,Tech Drive - Entrance F,service,,False,False,4.765,"LINESTRING (-87.6770955 42.057092, -87.6771532 42.0570912)",,,,,
9341288690,10731732368,0,685379918,,Tech Drive - Entrance F,service,,False,True,8.388,"LINESTRING (-87.6770955 42.057092, -87.6769939 42.0570919)",,,,,
9341288690,9312105610,0,"[1153918576, 1012528212]",,Sheridan Road,cycleway,,False,False,32.232,"LINESTRING (-87.6770955 42.057092, -87.677094 42.0571386, -87.6770926 42.0571852, -87.6770878 42.0572192, -87.6770802 42.0572461, -87.6770592 42.0572808, -87.677042 42.0573084, -87.6770315 42.0573332, -87.6770297 42.0573737)",,,,,
9341288690,9341288689,0,"[1153918576, 1153918578, 1153918575]",,Sheridan Road,cycleway,,False,True,96.456,"LINESTRING (-87.6770955 42.057092, -87.6770963 42.0570392, -87.6770971 42.0569864, -87.677108 42.0562752, -87.6771088 42.0562246)",,,,,
9341288697,9312105610,0,1012528212,,Sheridan Road,cycleway,,False,True,30.592,"LINESTRING (-87.6770252 42.0576488, -87.6770297 42.0573737)",,,,,
9341288697,10285735116,0,1124769953,,,footway,,False,False,3.187,"LINESTRING (-87.6770252 42.0576488, -87.6769866 42.0576487)",,,,,
9341288697,9306723472,0,1012528212,,Sheridan Road,cycleway,,False,False,72.64099999999999,"LINESTRING (-87.6770252 42.0576488, -87.6770296 42.0576725, -87.6770439 42.0577087, -87.6770649 42.0577611, -87.6770812 42.057805, -87.677084 42.0578348, -87.6770761 42.0582963)",,,,,
9341288697,10285735114,0,"[1124769952, 1124769953]",,,footway,,False,True,33.299,"LINESTRING (-87.6770252 42.0576488, -87.6770592 42.0576489, -87.6770638 42.0573747)",,,,,
9341288703,10775089465,0,1153918574,,Sheridan Road,cycleway,,False,True,8.407,"LINESTRING (-87.6770712 42.0587797, -87.6770703 42.0587041)",,,,,
9341288703,1767033423,0,1158654524,,,service,,True,False,4.955,"LINESTRING (-87.6770712 42.0587797, -87.6771226 42.0588027)",parking_aisle,,,,
9341288703,9341288732,0,"[1153918573, 1153918574]",,Sheridan Road,cycleway,,False,False,75.14099999999999,"LINESTRING (-87.6770712 42.0587797, -87.6770701 42.0588285, -87.6770591 42.0594554)",,,,,
