u,v,key,osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,junction,service,tunnel,access,width,bridge,area
4280535649,4280535648,0,407466286,,,footway,,False,True,66.308,"LINESTRING (103.6866839 1.3506708, 103.6861639 1.3504086, 103.6861514 1.3504021)",,,,,,,
4280535652,4314522140,0,429667964,,,footway,,False,False,2.327,"LINESTRING (103.6870806 1.3509263, 103.6870952 1.3509413)",,,,,,,
4280535652,4280535653,0,407466286,,,footway,,False,False,77.92,"LINESTRING (103.6870806 1.3509263, 103.6871661 1.3508931, 103.6872472 1.3508693, 103.6873317 1.3508458, 103.6874207 1.3508237, 103.6877585 1.3507522)",,,,,,,
4280535652,4280535649,0,407466286,,,footway,,False,True,52.829,"LINESTRING (103.6870806 1.3509263, 103.6870346 1.3508777, 103.6869756 1.3508294, 103.6866839 1.3506708)",,,,,,,
4280535653,3736547007,0,369915817,,,footway,,False,False,3.839,"LINESTRING (103.6877585 1.3507522, 103.687782 1.3507269)",,,,,,,
4280535653,976461131,0,369915817,,,footway,,False,True,2.927,"LINESTRING (103.6877585 1.3507522, 103.6877379 1.3507686)",,,,,,,
4280535653,4280535652,0,407466286,,,footway,,False,True,77.92,"LINESTRING (103.6877585 1.3507522, 103.6874207 1.3508237, 103.6873317 1.3508458, 103.6872472 1.3508693, 103.6871661 1.3508931, 103.6870806 1.3509263)",,,,,,,
4280535660,246167867,0,326480146,2,Faculty Avenue,service,,False,False,5.004,"LINESTRING (103.6833428 1.3462387, 103.6833773 1.3462098)",,,,,,,
4280535660,634831124,0,326480146,2,Faculty Avenue,service,,False,True,11.676,"LINESTRING (103.6833428 1.3462387, 103.6832544 1.3462954)",,,,,,,
4280535660,4280535678,0,422889511,,,footway,,False,True,37.965,"LINESTRING (103.6833428 1.3462387, 103.6835378 1.346519)",,,,,,,
4280535660,8403488603,0,904887147,,,footway,,False,True,39.705,"LINESTRING (103.6833428 1.3462387, 103.6833152 1.346176, 103.6832408 1.3460625, 103.6831378 1.3459495)",,,,,,,
4280535662,246167386,0,384644174,2,,service,,False,True,2.652,"LINESTRING (103.6870608 1.3509755, 103.6870784 1.3509594)",,,,,,,
4280535662,3879800737,0,384644174,2,,service,,False,False,27.93,"LINESTRING (103.6870608 1.3509755, 103.6870436 1.3509958, 103.687027 1.3510156, 103.6870252 1.3510418, 103.6870551 1.3511157, 103.6870575 1.3511331, 103.6870474 1.3511469, 103.6869983 1.351178)",,,,,,,
4280535662,4280535665,0,428932865,,,footway,,False,False,54.71,"LINESTRING (103.6870608 1.3509755, 103.6869958 1.3509005, 103.6869475 1.350867, 103.6866599 1.350697)",,,,,,,
4280535662,8392768070,0,"[903653424, 428932865, 903653423]",,,footway,,False,"[False, True]",153.26199999999997,"LINESTRING (103.6870608 1.3509755, 103.6871567 1.3511083, 103.687271 1.3512943, 103.6873046 1.3513607, 103.6873314 1.3514391, 103.6873502 1.3515685, 103.6873609 1.3519814, 103.6873582 1.3520217, 103.6873354 1.352082, 103.687326 1.3521276, 103.687326 1.3521665, 103.6873646 1.352264)",,,,,,,
4280535665,3879800732,0,384644172,2,,service,,False,False,36.051,"LINESTRING (103.6866599 1.350697, 103.6864176 1.3509125)",,,,,,,
4280535665,3879800728,0,384644172,2,,service,,False,True,1.636,"LINESTRING (103.6866599 1.350697, 103.6866692 1.3506856)",,,,,,,
4280535665,4280535644,0,428932865,,,footway,,False,False,63.127,"LINESTRING (103.6866599 1.350697, 103.6861417 1.3504648)",,,,,,,
4280535665,4280535662,0,428932865,,,footway,,False,True,54.71,"LINESTRING (103.6866599 1.350697, 103.6869475 1.350867, 103.6869958 1.3509005, 103.6870608 1.3509755)",,,,,,,
4280535671,4226152922,0,422889507,,,footway,,False,True,95.082,"LINESTRING (103.6847617 1.3483458, 103.6846346 1.3491914)",,,,,,,
4280535671,4316681643,0,429629939,,,footway,,False,False,39.044,"LINESTRING (103.6847617 1.3483458, 103.6848739 1.3483572, 103.6848728 1.3482972, 103.6850509 1.3482865)",,,,,,,
4280535671,4316681641,0,429629939,,,footway,,False,True,59.757,"LINESTRING (103.6847617 1.3483458, 103.6845957 1.348329, 103.6845943 1.3481845, 103.6844466 1.34818, 103.684456 1.3481022)",,,,,,,
4280535672,4280535676,0,115707462,,,footway,,False,True,13.499,"LINESTRING (103.6840026 1.3479368, 103.6840095 1.3478156)",,,,,,,
4280535672,4280535673,0,115707462,,,footway,,False,False,10.896,"LINESTRING (103.6840026 1.3479368, 103.6839917 1.3479586, 103.6839181 1.347961)",,,,,,,
4280535672,4316681641,0,429629939,,,footway,,False,False,61.679,"LINESTRING (103.6840026 1.3479368, 103.6841114 1.3479385, 103.6841054 1.3479827, 103.6841784 1.3479887, 103.684176 1.3480263, 103.6842525 1.3480539, 103.684456 1.3481022)",,,,,,,
4280535673,4280535672,0,115707462,,,footway,,False,True,10.896,"LINESTRING (103.6839181 1.347961, 103.6839917 1.3479586, 103.6840026 1.3479368)",,,,,,,
4280535676,4280535672,0,115707462,,,footway,,False,False,13.499,"LINESTRING (103.6840095 1.3478156, 103.6840026 1.3479368)",,,,,,,
4280535676,4174050899,0,115707462,,,footway,,False,True,53.596000000000004,"LINESTRING (103.6840095 1.3478156, 103.6840194 1.3477849, 103.684037 1.3473355)",,,,,,,
4280535676,4174050902,0,428932866,,,steps,,False,True,29.618,"LINESTRING (103.6840095 1.3478156, 103.6839392 1.3478158, 103.6839351 1.3477897, 103.6837654 1.3477896)",,,,,,,
4280535678,4280535660,0,422889511,,,footway,,False,False,37.965,"LINESTRING (103.6835378 1.346519, 103.6833428 1.3462387)",,,,,,,
4280535678,4314501777,0,428932867,,,footway,,False,False,6.676,"LINESTRING (103.6835378 1.346519, 103.6835863 1.3464836)",,,,,,,
4280535678,4226152925,0,422889511,,,footway,,False,True,360.907,"LINESTRING (103.6835378 1.346519, 103.6837023 1.3467848, 103.6837328 1.34684, 103.6837547 1.3469001, 103.6837637 1.3469675, 103.683753 1.347123, 103.6836433 1.3476737, 103.6835884 1.3479579, 103.6835867 1.3480039, 103.6835991 1.348273, 103.683635 1.348394, 103.6836581 1.348458, 103.683697 1.3485317, 103.6837864 1.3486555, 103.6843453 1.349162, 103.6845234 1.3493099)",,,,,,,
4280535682,7106248856,0,760694044,1,,service,,True,False,8.089,"LINESTRING (103.6824114 1.3455714, 103.6824832 1.3455596)",,,,,,,
4280535682,5244309199,0,904887147,,,footway,,False,False,15.368,"LINESTRING (103.6824114 1.3455714, 103.6825357 1.3456319)",,,,,,,
4280535682,8403492973,0,904887147,,,footway,,False,True,22.817,"LINESTRING (103.6824114 1.3455714, 103.6823197 1.3455613, 103.6822487 1.3455487, 103.6822143 1.3455266)",,,,,,,
4280535687,4280535688,0,428932870,,,footway,,False,False,76.75,"LINESTRING (103.6811151 1.3449349, 103.6818045 1.3448974)",,,,,,,
4280535687,4314502143,0,428932872,,,footway,,False,True,33.518,"LINESTRING (103.6811151 1.3449349, 103.6808136 1.3449314)",,,,,,,
4280535687,5177723765,0,533741378,,,footway,,False,False,38.868,"LINESTRING (103.6811151 1.3449349, 103.6813536 1.3451905)",,,,,,,
4280535688,8403526305,0,428932870,,,footway,,False,False,36.971,"LINESTRING (103.6818045 1.3448974, 103.6820051 1.3451626)",,,,,,,
4280535688,4280535687,0,428932870,,,footway,,False,True,76.75,"LINESTRING (103.6818045 1.3448974, 103.6811151 1.3449349)",,,,,,,
4280535688,8403544544,0,904890195,,,footway,,False,False,4.449,"LINESTRING (103.6818045 1.3448974, 103.6817792 1.3448664)",,,,,,,
4280536006,8410474622,0,428932876,,,footway,,False,False,1.36,"LINESTRING (103.6794835 1.3404161, 103.6794844 1.3404283)",,,,,,,
4280536006,246167715,0,190535812,2,Nanyang Drive,residential,40,False,False,118.591,"LINESTRING (103.6794835 1.3404161, 103.6792751 1.3406161, 103.6792062 1.3406942, 103.6791475 1.3407891, 103.6791209 1.3408877, 103.6791176 1.3409919, 103.6791219 1.3413475)",,,,,,,
4280536006,5204561461,0,190535812,2,Nanyang Drive,residential,40,False,True,333.59799999999996,"LINESTRING (103.6794835 1.3404161, 103.6799094 1.3399861, 103.6801514 1.3398903, 103.6808324 1.3398632, 103.6815569 1.3399425, 103.6821124 1.3400588, 103.6822556 1.3401242)",,,,,,,
4280536007,8410474622,0,428932876,,,footway,,False,True,30.538,"LINESTRING (103.6795045 1.3407022, 103.6794844 1.3404283)",,,,,,,
4280536010,10026220455,0,923586431,,,footway,,False,False,8.48,"LINESTRING (103.6845214 1.3430906, 103.6845288 1.3431665)",,,,,,,
4280536010,4280536015,0,923586431,,,footway,,False,True,8.734,"LINESTRING (103.6845214 1.3430906, 103.6845996 1.343083)",,,,,,,
4280536010,10026220457,0,991636602,,,footway,,False,False,26.508,"LINESTRING (103.6845214 1.3430906, 103.6843336 1.3429437)",,,,,,,
4280536011,4280536015,0,923586431,,,footway,,False,False,8.47,"LINESTRING (103.6846071 1.3431588, 103.6845996 1.343083)",,,,,,,
4280536011,10026220455,0,923586431,,,footway,,False,True,8.746,"LINESTRING (103.6846071 1.3431588, 103.6845288 1.3431665)",,,,,,,
4280536011,3954513778,0,991636503,,,footway,,False,True,27.078,"LINESTRING (103.6846071 1.3431588, 103.6847966 1.3433118)",,,,,,,
4280536015,4280536010,0,923586431,,,footway,,False,False,8.734,"LINESTRING (103.6845996 1.343083, 103.6845214 1.3430906)",,,,,,,
4280536015,4280536011,0,923586431,,,footway,,False,True,8.47,"LINESTRING (103.6845996 1.343083, 103.6846071 1.3431588)",,,,,,,
4280536015,3954510424,0,"[993440184, 993440185]",,,footway,,False,True,15.386,"LINESTRING (103.6845996 1.343083, 103.684622 1.3430541, 103.6846833 1.3429728)",,,,,,boardwalk,
4280536030,8407016972,0,835406225,2,Tan Lark Sye Walk,residential,40,False,True,6.645,"LINESTRING (103.6854046 1.3465933, 103.6854616 1.3466113)",,,,,,,
4280536030,7748125385,0,830182529,,,footway,,False,False,12.957,"LINESTRING (103.6854046 1.3465933, 103.6853903 1.3465166, 103.6853715 1.346483)",,,,,,,
4280536030,2995281249,0,"[835406224, 835406225, 49967475]",2,Tan Lark Sye Walk,residential,40,False,False,145.096,"LINESTRING (103.6854046 1.3465933, 103.6849979 1.3464309, 103.6846462 1.3462322, 103.6845662 1.346187, 103.6843842 1.3460888, 103.6843072 1.3460464, 103.6842778 1.3460212, 103.6842611 1.3459871)",,,,,,,
4287920489,246167412,0,646982404,2,Lien Ying Chow Drive,residential,40,False,True,20.18,"LINESTRING (103.6865666 1.3483201, 103.6865012 1.3484894)",,,,,,,
4287920489,8407532731,0,905338860,,,footway,,False,False,8.903,"LINESTRING (103.6865666 1.3483201, 103.686642 1.3482931)",,,,,,,
4287920489,8407461860,0,905338860,,,footway,,False,True,10.531,"LINESTRING (103.6865666 1.3483201, 103.686473 1.3483347)",,,,,,,
4287920489,246167426,0,646982404,2,Lien Ying Chow Drive,residential,40,False,False,23.588,"LINESTRING (103.6865666 1.3483201, 103.6865729 1.3482656, 103.6865851 1.3481088)",,,,,,,
4287920491,4316705479,0,369915820,,,footway,,False,False,29.605,"LINESTRING (103.688315 1.3500375, 103.6882436 1.349781)",,,,,,,
4287920491,3879807233,0,369915820,,,footway,,False,True,10.734,"LINESTRING (103.688315 1.3500375, 103.6883409 1.3501305)",,,,,,,
4287920491,4287920492,0,429629944,,,steps,,False,False,7.343,"LINESTRING (103.688315 1.3500375, 103.6883785 1.3500193)",,,,,,,
4287920492,4316705481,0,384645956,,,footway,,False,False,21.565,"LINESTRING (103.6883785 1.3500193, 103.6883278 1.3498321)",,,,,,,
4287920492,3879807236,0,384645956,,,footway,,False,True,26.563,"LINESTRING (103.6883785 1.3500193, 103.6884409 1.3502499)",,,,,,,
4287920492,4287920491,0,429629944,,,steps,,False,True,7.343,"LINESTRING (103.6883785 1.3500193, 103.688315 1.3500375)",,,,,,,
4287920497,4287920498,0,429629946,,,footway,,False,False,7.59,"LINESTRING (103.686563 1.3485293, 103.6865909 1.348467)",,,,,,,
4287920497,4095104958,0,429629946,,,footway,,False,True,7.239,"LINESTRING (103.686563 1.3485293, 103.686528 1.3485842)",,,,,,,
4287920497,246167412,0,701841496,2,Nanyang Green,residential,40,False,True,8.178,"LINESTRING (103.686563 1.3485293, 103.6865012 1.3484894)",,,,,,,
4287920497,3736546996,0,"[701841496, 645250144, 701841495]",2,Nanyang Green,residential,40,False,False,106.93199999999999,"LINESTRING (103.686563 1.3485293, 103.6867008 1.3486182, 103.6869126 1.3487548, 103.6870224 1.348804, 103.6871684 1.3488117, 103.6873685 1.3487557, 103.6874372 1.3487357)",,,,,,,
4287920498,4287920497,0,429629946,,,footway,,False,True,7.59,"LINESTRING (103.6865909 1.348467, 103.686563 1.3485293)",,,,,,,
4287920498,8407532731,0,432825310,,,footway,,False,False,20.154,"LINESTRING (103.6865909 1.348467, 103.686642 1.3482931)",,,,,,,
4287920498,3736546995,0,"[407466291, 407466292]",,,footway,,False,"[False, True]",101.672,"LINESTRING (103.6865909 1.348467, 103.6866154 1.3484809, 103.6869435 1.3486749, 103.6869944 1.3487034, 103.6870529 1.3487296, 103.6871207 1.3487512, 103.6871769 1.3487519, 103.6872254 1.3487412, 103.6873533 1.348705, 103.6874245 1.3486896)",,,,,,,
4287920502,8406927494,0,905695772,,,footway,,False,True,8.941,"LINESTRING (103.6858521 1.3482479, 103.6857717 1.3482502)",,,,,,,
4287920502,5244293093,0,646821252,2,Student Walk,residential,40,False,False,26.622999999999998,"LINESTRING (103.6858521 1.3482479, 103.6858524 1.3483724, 103.6858681 1.3484623, 103.6858722 1.3484856)",,,,,,,
4287920502,246167691,0,"[646821252, 754817239]",2,Student Walk,residential,40,False,True,34.736,"LINESTRING (103.6858521 1.3482479, 103.6858492 1.3481256, 103.6858361 1.347936)",,,,,,,
4287920502,8407461860,0,"[905695772, 429629940]",,,footway,,False,False,78.911,"LINESTRING (103.6858521 1.3482479, 103.6859306 1.3482509, 103.6860147 1.3482504, 103.6860178 1.3483419, 103.6861634 1.3483418, 103.6863972 1.3483427, 103.686473 1.3483347)",,,,,,,
4288309649,309303759,0,172344435,2,Nanyang View,residential,40,False,True,46.474,"LINESTRING (103.6868607 1.3524318, 103.6869712 1.352528, 103.6869756 1.3525295, 103.68698 1.3525292, 103.6870585 1.3524366, 103.6870721 1.3524311, 103.6871985 1.3524303)",,,,,,,
4288309650,8404889982,0,429667965,,,footway,,False,False,67.718,"LINESTRING (103.6876248 1.3524677, 103.6882339 1.3524771)",,,,,,,
4288309650,309303757,0,429667965,,,footway,,False,True,6.821,"LINESTRING (103.6876248 1.3524677, 103.6875798 1.352426)",,,,,,,
4288309650,8404910846,0,905039282,,,footway,,False,True,108.439,"LINESTRING (103.6876248 1.3524677, 103.687436 1.3526853, 103.6874373 1.3527095, 103.6874413 1.3527229, 103.6874588 1.3527256, 103.6875513 1.3527054, 103.6875634 1.3527202, 103.6875594 1.3527416, 103.6874601 1.3528328, 103.6874427 1.3528529, 103.6874306 1.3528797, 103.6874239 1.352928, 103.6874266 1.3529736, 103.687436 1.3530688, 103.6874159 1.3530916, 103.6873877 1.3530876, 103.6873636 1.3530755, 103.6873569 1.3530473)",,,,,,,
4288309652,4314522140,0,429667964,,,footway,,False,True,11.642,"LINESTRING (103.6871524 1.351029, 103.6870952 1.3509413)",,,,,,,
4288309652,309303760,0,429667964,,,footway,,False,False,142.99900000000002,"LINESTRING (103.6871524 1.351029, 103.6873211 1.3512642, 103.6873962 1.3514493, 103.6874016 1.3515733, 103.6874107 1.3521996, 103.6873883 1.3522402)",,,,,,,
4288309652,976461134,0,429667967,,,footway,,False,False,106.451,"LINESTRING (103.6871524 1.351029, 103.6872273 1.3509705, 103.6872623 1.3509551, 103.6873668 1.350941, 103.6873844 1.350941, 103.6873951 1.3509471, 103.6874722 1.3510858, 103.6874821 1.3510912, 103.6875743 1.3510696, 103.6878012 1.3509981, 103.6879569 1.3509484, 103.6879564 1.3509255)",,,,,,,
4288309658,4275263715,0,429667969,,,footway,,False,True,12.397,"LINESTRING (103.6885363 1.3513346, 103.6885239 1.3514454)",,,,,,,
4288309658,8395654321,0,903989665,,,footway,,False,False,9.202,"LINESTRING (103.6885363 1.3513346, 103.688545 1.3512523)",,,,,,,
4288309658,4288309666,0,"[429667969, 429667970, 429667971, 429667972, 906097209]",,,"['steps', 'footway']",,False,False,119.71499999999999,"LINESTRING (103.6885363 1.3513346, 103.688838 1.3513332, 103.6889573 1.3513386, 103.6890686 1.3514217, 103.6891297 1.3515062, 103.6891746 1.3516724, 103.6891893 1.3517274, 103.6892041 1.3517931, 103.689179 1.3519064)",,,,,,,
4288309666,4288309678,0,903989664,,,footway,,False,False,9.263,"LINESTRING (103.689179 1.3519064, 103.689214 1.351982)",,,,,,,
4288309666,8395627915,0,903989664,,,footway,,False,True,6.307,"LINESTRING (103.689179 1.3519064, 103.68914 1.3518652)",,,,,,,
4288309666,7777112974,0,"[833091336, 833119272, 833091335]",,,"['steps', 'footway']",,False,True,56.400000000000006,"LINESTRING (103.689179 1.3519064, 103.689229 1.3518496, 103.689214 1.3516743, 103.6892116 1.3514619, 103.6892111 1.3514187)",,,,,,,
4288309666,4288309658,0,"[429667969, 429667970, 429667971, 429667972, 906097209]",,,"['steps', 'footway']",,False,True,119.71500000000002,"LINESTRING (103.689179 1.3519064, 103.6892041 1.3517931, 103.6891893 1.3517274, 103.6891746 1.3516724, 103.6891297 1.3515062, 103.6890686 1.3514217, 103.6889573 1.3513386, 103.688838 1.3513332, 103.6885363 1.3513346)",,,,,,,
4288309674,4288309680,0,"[906097208, 428426532, 906097207]",,,"['steps', 'footway']",,False,False,20.266000000000002,"LINESTRING (103.6892987 1.3525976, 103.6893412 1.352609, 103.6894145 1.3526326, 103.689473 1.3526509)",,,,,,,
4288309674,4314550084,0,903989664,,,footway,,False,False,57.306000000000004,"LINESTRING (103.6892987 1.3525976, 103.6892027 1.3528026, 103.6891384 1.3529206, 103.689065 1.3529925, 103.6890184 1.3529696)",,,,,,,
4288309674,4288309678,0,903989664,,,footway,,False,True,71.914,"LINESTRING (103.6892987 1.3525976, 103.6893355 1.3524916, 103.6893476 1.3523817, 103.6893208 1.3522355, 103.6892416 1.3520344, 103.689214 1.351982)",,,,,,,
4288309675,1301853234,0,647087539,,,service,,False,True,16.868,"LINESTRING (103.6888288 1.3529341, 103.6889297 1.3530474)",,,,,,,
4288309677,1301853234,0,429667975,,,service,,False,False,17.685,"LINESTRING (103.6890333 1.3531681, 103.6889297 1.3530474)",,,,,,,
4288309678,4288309666,0,903989664,,,footway,,False,True,9.263,"LINESTRING (103.689214 1.351982, 103.689179 1.3519064)",,,,,,,
4288309678,4288309683,0,"[115096953, 723499878]",1,,service,40,True,False,61.844,"LINESTRING (103.689214 1.351982, 103.6894174 1.3518511, 103.6894863 1.3518162, 103.6895436 1.3517993, 103.6896355 1.3517927, 103.6897208 1.3517909)",,,,,,,
4288309678,4288309674,0,903989664,,,footway,,False,False,71.914,"LINESTRING (103.689214 1.351982, 103.6892416 1.3520344, 103.6893208 1.3522355, 103.6893476 1.3523817, 103.6893355 1.3524916, 103.6892987 1.3525976)",,,,,,,
4288309680,4288309683,0,429667976,,,footway,,False,False,99.66499999999999,"LINESTRING (103.689473 1.3526509, 103.6895094 1.3524881, 103.6896121 1.3520854, 103.6897208 1.3517909)",,,,,,,
4288309680,4288309688,0,429667976,,,footway,,False,True,32.737,"LINESTRING (103.689473 1.3526509, 103.6894067 1.3528627, 103.6893788 1.3529296)",,,,,,,
4288309680,4288309674,0,"[906097208, 428426532, 906097207]",,,"['steps', 'footway']",,False,True,20.266000000000002,"LINESTRING (103.689473 1.3526509, 103.6894145 1.3526326, 103.6893412 1.352609, 103.6892987 1.3525976)",,,,,,,
4288309683,1301853148,0,723499878,1,,service,40,True,False,4.513,"LINESTRING (103.6897208 1.3517909, 103.6897614 1.3517913)",,,,,,,
4288309683,4288309686,0,429667976,,,footway,,False,False,61.441,"LINESTRING (103.6897208 1.3517909, 103.6897735 1.3515121, 103.6897735 1.3512708, 103.6897724 1.3512433)",,,,,,,
4288309683,4288309680,0,429667976,,,footway,,False,True,99.66499999999999,"LINESTRING (103.6897208 1.3517909, 103.6896121 1.3520854, 103.6895094 1.3524881, 103.689473 1.3526509)",,,,,,,
4288309686,3879857142,0,429667976,,,footway,,False,False,58.3,"LINESTRING (103.6897724 1.3512433, 103.6897747 1.350719)",,,,,,,
4288309686,4288309683,0,429667976,,,footway,,False,True,61.441,"LINESTRING (103.6897724 1.3512433, 103.6897735 1.3512708, 103.6897735 1.3515121, 103.6897208 1.3517909)",,,,,,,
4288309686,3736945357,0,645211280,2,,service,,False,True,13.286000000000001,"LINESTRING (103.6897724 1.3512433, 103.6897477 1.3512456, 103.6896534 1.3512544)",,,,,,,
4288309688,4288309989,0,429667977,,,footway,,False,False,5.615,"LINESTRING (103.6893788 1.3529296, 103.6894273 1.3529437)",,,,,,,
4288309688,4288309680,0,429667976,,,footway,,False,False,32.737,"LINESTRING (103.6893788 1.3529296, 103.6894067 1.3528627, 103.689473 1.3526509)",,,,,,,
