u,v,key,osmid,highway,oneway,reversed,length,name,geometry,lanes,maxspeed,access,width,service,bridge,tunnel,junction
7105414933,9531601721,0,"[1034706077, 1034706078, 1034706079]",footway,False,False,55.512,,"LINESTRING (-122.2584393 37.8708201, -122.2582531 37.870861, -122.2582402 37.8708485, -122.2581746 37.8707765, -122.2581033 37.8707238, -122.2580461 37.8706576, -122.2580058 37.8705792)",,,,,,yes,,
7108800303,2678387232,0,669491517,footway,False,False,4.021,,"LINESTRING (-122.2584846 37.8749153, -122.2584975 37.87495)",,,,,,,,
7108800303,9509603415,0,1031891230,footway,False,False,1.715,,"LINESTRING (-122.2584846 37.8749153, -122.2584783 37.8749007)",,,,,,,,
7108800303,2691963795,0,"[430889523, 669491517, 263562055]","['steps', 'footway']",False,True,36.042,,"LINESTRING (-122.2584846 37.8749153, -122.2584947 37.8749127, -122.2586965 37.874865, -122.2588793 37.874826)",,,,,,,,
7155510569,282388093,0,766144279,footway,False,True,9.859,,"LINESTRING (-122.2557477 37.8721941, -122.255734 37.8721061)",,,,,,,,
7155510569,11461688255,0,766144279,footway,False,False,14.8,,"LINESTRING (-122.2557477 37.8721941, -122.2557233 37.8722619, -122.2556883 37.8723181)",,,,,,,,
7155510569,11357399406,0,"[1224670948, 1224670949, 1224670950]","['steps', 'footway']",False,False,10.11,,"LINESTRING (-122.2557477 37.8721941, -122.2557765 37.8721678, -122.2558008 37.8721456, -122.255823 37.8721253)",,,,,,,,
7386305610,7386305617,0,"[790029282, 790029284]",footway,False,False,7.9799999999999995,,"LINESTRING (-122.2390641 37.8755393, -122.2390387 37.8754954, -122.2390239 37.875475)",,,,,,,,
7386305612,7386305616,0,"[790029283, 790029285]",footway,False,"[False, True]",7.946999999999999,,"LINESTRING (-122.2390209 37.8755537, -122.238995 37.8755146, -122.2389804 37.8754898)",,,,,,,,
7386305615,7386305616,0,790029285,footway,False,False,2.149,,"LINESTRING (-122.23897 37.8754723, -122.2389804 37.8754898)",,,,,,,,
7386305615,7386305617,0,790029284,footway,False,True,6.365,,"LINESTRING (-122.23897 37.8754723, -122.2390101 37.8754562, -122.2390239 37.875475)",,,,,,,,
7386305615,3178363988,0,"[790029285, 790029286]",footway,False,"[False, True]",7.205,,"LINESTRING (-122.23897 37.8754723, -122.238961 37.8754571, -122.2389068 37.8754789)",,,,,,,,
7386305616,7386305617,0,307665812,service,False,False,4.158,,"LINESTRING (-122.2389804 37.8754898, -122.2390239 37.875475)",,,,,parking_aisle,,,
7386305616,760707552,0,307665812,service,False,True,5.82,,"LINESTRING (-122.2389804 37.8754898, -122.2389195 37.8755105)",,,,,parking_aisle,,,
7386305616,7386305615,0,790029285,footway,False,True,2.149,,"LINESTRING (-122.2389804 37.8754898, -122.23897 37.8754723)",,,,,,,,
7386305616,7386305612,0,"[790029283, 790029285]",footway,False,"[False, True]",7.946999999999999,,"LINESTRING (-122.2389804 37.8754898, -122.238995 37.8755146, -122.2390209 37.8755537)",,,,,,,,
7386305617,7386305616,0,307665812,service,False,True,4.158,,"LINESTRING (-122.2390239 37.875475, -122.2389804 37.8754898)",,,,,parking_aisle,,,
7386305617,5809223807,0,307665812,service,False,False,21.717,,"LINESTRING (-122.2390239 37.875475, -122.2391508 37.875432, -122.2392348 37.8754164, -122.2392577 37.8754144)",,,,,parking_aisle,,,
7386305617,7386305615,0,790029284,footway,False,False,6.365,,"LINESTRING (-122.2390239 37.875475, -122.2390101 37.8754562, -122.23897 37.8754723)",,,,,,,,
7386305617,7386305610,0,"[790029282, 790029284]",footway,False,True,7.9799999999999995,,"LINESTRING (-122.2390239 37.875475, -122.2390387 37.8754954, -122.2390641 37.8755393)",,,,,,,,
7386305620,7386305622,0,790029288,footway,False,False,11.616,,"LINESTRING (-122.2387794 37.8754643, -122.2388163 37.8753886, -122.2388353 37.8753707)",,,,,,,,
7386305622,5809223812,0,613977080,footway,False,False,2.005,,"LINESTRING (-122.2388353 37.8753707, -122.2388429 37.8753877)",,,,,,,,
7386305622,5843475589,0,"[613977080, 613977079]",footway,False,True,10.796000000000001,,"LINESTRING (-122.2388353 37.8753707, -122.2388295 37.8753561, -122.2387509 37.8753028)",,,,,,,,
7386305622,7386305620,0,790029288,footway,False,True,11.616,,"LINESTRING (-122.2388353 37.8753707, -122.2388163 37.8753886, -122.2387794 37.8754643)",,,,,,,,
7386305624,5843475589,0,"[613977079, 312023647]",footway,False,False,14.492,,"LINESTRING (-122.2386644 37.8751962, -122.2386745 37.8752112, -122.2387011 37.875269, -122.2387509 37.8753028)",,,,,,,,
7386305624,3178363992,0,"[312023648, 312023647]",footway,False,"[False, True]",8.348,,"LINESTRING (-122.2386644 37.8751962, -122.2386581 37.8751867, -122.2386176 37.8751733, -122.2385836 37.8751606)",,,,,,,,
7386305624,7386305627,0,790029289,footway,False,False,20.591,,"LINESTRING (-122.2386644 37.8751962, -122.2386591 37.8752399, -122.2386611 37.8752927, -122.2386393 37.8753507, -122.2386227 37.8753754)",,,,,,,,
7386305624,7386305630,0,"[790029289, 790029290]",footway,False,"[False, True]",9.530999999999999,,"LINESTRING (-122.2386644 37.8751962, -122.2387063 37.875149, -122.2387336 37.875131)",,,,,,,,
7386305627,7386305624,0,790029289,footway,False,True,20.591,,"LINESTRING (-122.2386227 37.8753754, -122.2386393 37.8753507, -122.2386611 37.8752927, -122.2386591 37.8752399, -122.2386644 37.8751962)",,,,,,,,
7386305629,7386305630,0,790029290,footway,False,True,4.218,,"LINESTRING (-122.2387706 37.8751068, -122.2387336 37.875131)",,,,,,,,
7386305630,4422378712,0,613977087,service,False,True,10.698,,"LINESTRING (-122.2387336 37.875131, -122.2388212 37.8751979)",,,,,,,,
7386305630,7386305629,0,790029290,footway,False,False,4.218,,"LINESTRING (-122.2387336 37.875131, -122.2387706 37.8751068)",,,,,,,,
7386305630,354046910,0,613977087,service,False,False,26.335,,"LINESTRING (-122.2387336 37.875131, -122.2386901 37.8750977, -122.2386581 37.8750382, -122.2385809 37.8749298)",,,,,,,,
7386305630,7386305624,0,"[790029289, 790029290]",footway,False,"[False, True]",9.530999999999999,,"LINESTRING (-122.2387336 37.875131, -122.2387063 37.875149, -122.2386644 37.8751962)",,,,,,,,
7564662180,4976668312,0,508340998,service,False,False,47.694,,"LINESTRING (-122.240032 37.8822832, -122.2400087 37.8822247, -122.2399595 37.8821924, -122.2395721 37.8821084)",,,private,,,,,
7564662180,7564692805,0,809015255,service,False,False,406.07899999999995,,"LINESTRING (-122.240032 37.8822832, -122.2401764 37.8823231, -122.2402971 37.8823505, -122.240579 37.8824195, -122.24074 37.8824337, -122.2408982 37.8824085, -122.2410315 37.882322, -122.2411148 37.8822245, -122.2412286 37.8820929, -122.2413194 37.8820225, -122.2414086 37.8819838, -122.2416354 37.8817638, -122.241814 37.8816148, -122.2419383 37.8815391, -122.2421578 37.8814387, -122.2423324 37.8813229, -122.2425144 37.8811711, -122.2426042 37.881014, -122.2426332 37.8809276, -122.2426905 37.8808534, -122.2427879 37.8808136, -122.2429451 37.8807651, -122.2431425 37.8807327, -122.2433245 37.8807381, -122.243541 37.880754, -122.2436707 37.880778)",,,private,,,,,
7564692805,92042035,0,5149025,track,False,False,38.738,Upper Jordan Fire Trail,"LINESTRING (-122.2436707 37.880778, -122.243666 37.8807663, -122.2436371 37.8806959, -122.2435346 37.8804466)",,,,,,,,
7564692805,7564662180,0,809015255,service,False,True,406.079,,"LINESTRING (-122.2436707 37.880778, -122.243541 37.880754, -122.2433245 37.8807381, -122.2431425 37.8807327, -122.2429451 37.8807651, -122.2427879 37.8808136, -122.2426905 37.8808534, -122.2426332 37.8809276, -122.2426042 37.881014, -122.2425144 37.8811711, -122.2423324 37.8813229, -122.2421578 37.8814387, -122.2419383 37.8815391, -122.241814 37.8816148, -122.2416354 37.8817638, -122.2414086 37.8819838, -122.2413194 37.8820225, -122.2412286 37.8820929, -122.2411148 37.8822245, -122.2410315 37.882322, -122.2408982 37.8824085, -122.24074 37.8824337, -122.240579 37.8824195, -122.2402971 37.8823505, -122.2401764 37.8823231, -122.240032 37.8822832)",,,private,,,,,
7708163907,4301518114,0,430889496,footway,False,False,2.949,,"LINESTRING (-122.2570041 37.8723221, -122.2570357 37.8723131)",,,,,,yes,,
7708163907,4301518152,0,430889496,footway,False,True,3.494,,"LINESTRING (-122.2570041 37.8723221, -122.2569662 37.8723317)",,,,,,yes,,
7708163907,52991827,0,25928003,footway,False,False,28.786,,"LINESTRING (-122.2570041 37.8723221, -122.2569348 37.8721274, -122.256879 37.8720918)",,,,,,,,
7708163907,7708163908,0,25928003,footway,False,True,35.138,,"LINESTRING (-122.2570041 37.8723221, -122.2570501 37.8724513, -122.2572716 37.8724015)",,,,,,,,
7708163908,9242144981,0,25928003,footway,False,True,21.672,,"LINESTRING (-122.2572716 37.8724015, -122.2575088 37.8723474)",,,,,,,,
7708163908,4301518165,0,430889520,footway,False,False,5.594,,"LINESTRING (-122.2572716 37.8724015, -122.2572525 37.8723535)",,,,,,yes,,
7708163908,4301518126,0,430889520,footway,False,True,7.107,,"LINESTRING (-122.2572716 37.8724015, -122.2572941 37.8724629)",,,,,,yes,,
7708163908,7708163907,0,25928003,footway,False,False,35.138,,"LINESTRING (-122.2572716 37.8724015, -122.2570501 37.8724513, -122.2570041 37.8723221)",,,,,,,,
7714109170,5483223587,0,570334331,service,False,False,21.709,,"LINESTRING (-122.247625 37.8756728, -122.2473954 37.8757454)",,,private,,,,,
7779828763,7779828769,0,1163352426,unclassified,False,False,23.097,Cyclotron Road,"LINESTRING (-122.2526317 37.8749134, -122.2528306 37.8750494)",2,15 mph,,,,,,
7779828763,283055054,0,25947076,steps,False,False,35.514,,"LINESTRING (-122.2526317 37.8749134, -122.2526965 37.8748433, -122.2526793 37.874834, -122.2527076 37.8748023, -122.2526891 37.8747917, -122.2527189 37.8747572, -122.2527015 37.8747474, -122.252737 37.8747117, -122.2527202 37.8747015, -122.2527511 37.8746716)",,,,,,,,
7779828763,3256182001,0,"[1163352426, 1163352427]",unclassified,False,True,47.166,Cyclotron Road,"LINESTRING (-122.2526317 37.8749134, -122.2526106 37.8749025, -122.2523466 37.8747662, -122.2522572 37.8747048, -122.2522124 37.8746542)",2,15 mph,,,,,,
7779828769,7782517736,0,833678261,service,True,False,6.797,Cyclotron Road,"LINESTRING (-122.2528306 37.8750494, -122.2528625 37.8751051)",2,15 mph,private,,,,,
7779828769,7779828763,0,1163352426,unclassified,False,True,23.097,Cyclotron Road,"LINESTRING (-122.2528306 37.8750494, -122.2526317 37.8749134)",2,15 mph,,,,,,
7779835144,5483072322,0,"[833401032, 833401031]","['steps', 'footway']",False,False,66.292,,"LINESTRING (-122.2527363 37.8774183, -122.2528197 37.8774857, -122.2530545 37.877518, -122.2530706 37.8776279, -122.2531102 37.8776244, -122.253117 37.8776749, -122.2530955 37.877733, -122.2530744 37.8777911)",,,private,,,,,
7779835144,420458366,0,833678265,service,False,False,36.899,Chu Road,"LINESTRING (-122.2527363 37.8774183, -122.252688 37.877436, -122.252357 37.8775614)",2,,private,,,,,
7779835144,286112965,0,833678265,service,False,True,41.832,Chu Road,"LINESTRING (-122.2527363 37.8774183, -122.252903 37.8773571, -122.25307 37.8772985, -122.2531705 37.8772632)",2,,private,,,,,
7780201434,7781516040,0,833436816,service,False,False,7.475,,"LINESTRING (-122.2531219 37.8791593, -122.253195 37.8791938)",,,private,,,,,
7780201434,59942794,0,"[833436816, 8013485]",service,False,"[False, True]",132.496,,"LINESTRING (-122.2531219 37.8791593, -122.2532229 37.8790242, -122.2532643 37.8789912, -122.2533052 37.8789638, -122.2533585 37.8789485, -122.2535167 37.8789376, -122.2536403 37.8789955, -122.253799 37.8789971, -122.2541712 37.8789905, -122.2542457 37.8789845, -122.2543258 37.8789524, -122.2544236 37.8788696)",,,private,,,,,
7780201434,59942782,0,"[833436817, 833436818, 833436819]","['steps', 'footway']",False,False,40.4,,"LINESTRING (-122.2531219 37.8791593, -122.2530581 37.8791722, -122.2530126 37.879199, -122.2529025 37.8792346, -122.2528332 37.8793514, -122.2528308 37.879395)",,,private,,,,,
7780201459,760716301,0,833436826,unclassified,False,True,8.586,,"LINESTRING (-122.2394665 37.877894, -122.2394302 37.8778223)",,,private,,,,,
7780201461,7780201463,0,833436827,service,False,False,7.98,,"LINESTRING (-122.2390504 37.8779961, -122.2389716 37.8779603)",,,private,,,,,
7780201461,760716301,0,60778686,service,False,False,39.221,Calvin Road,"LINESTRING (-122.2390504 37.8779961, -122.2390982 37.8779529, -122.2391581 37.8779129, -122.2392219 37.8778858, -122.2394302 37.8778223)",,,private,,,,,
7780201461,760716291,0,60778686,service,False,True,148.05200000000002,Calvin Road,"LINESTRING (-122.2390504 37.8779961, -122.2390131 37.8780469, -122.2389865 37.8781064, -122.2389714 37.8781723, -122.2389751 37.8782334, -122.2389947 37.8783026, -122.2390422 37.878372, -122.2391011 37.8784279, -122.2391878 37.8784806, -122.2392913 37.8785119, -122.2394023 37.8785168, -122.2401569 37.8784707)",,,private,,,,,
7780201463,7780201461,0,833436827,service,False,True,7.98,,"LINESTRING (-122.2389716 37.8779603, -122.2390504 37.8779961)",,,private,,,,,
7780201468,760716291,0,60778686,service,False,False,116.71000000000001,Calvin Road,"LINESTRING (-122.2412533 37.8787631, -122.2412394 37.8787059, -122.2411973 37.8786099, -122.2411461 37.878547, -122.2410824 37.878501, -122.240983 37.8784531, -122.2408827 37.8784362, -122.2407948 37.8784376, -122.2401569 37.8784707)",,,private,,,,,
7780201468,7780201497,0,"[833436829, 60778686]",service,False,"[False, True]",143.94200000000004,Calvin Road,"LINESTRING (-122.2412533 37.8787631, -122.2412415 37.8788332, -122.2412181 37.8789068, -122.2412283 37.8789726, -122.2412363 37.879059, -122.2412283 37.8791251, -122.2412087 37.879187, -122.2411668 37.8792524, -122.2411027 37.8793192, -122.2410332 37.8793578, -122.2408845 37.8794155, -122.2408132 37.879431, -122.2407464 37.8794281, -122.2406894 37.8794042, -122.240644 37.8793677, -122.2405121 37.8792425, -122.2404605 37.8792053, -122.240424 37.8791884, -122.2403678 37.87918)",,,"['no', 'private']",,,,,
7780201468,7780201470,0,833436828,service,False,True,26.704,,"LINESTRING (-122.2412533 37.8787631, -122.2413156 37.8787448, -122.2413396 37.8787335, -122.2413592 37.8787181, -122.2413717 37.8786928, -122.2413859 37.8785767)",,,private,,,,,
7780201470,7780201468,0,833436828,service,False,False,26.704,,"LINESTRING (-122.2413859 37.8785767, -122.2413717 37.8786928, -122.2413592 37.8787181, -122.2413396 37.8787335, -122.2413156 37.8787448, -122.2412533 37.8787631)",,,private,,,,,
7780201497,7780201468,0,"[833436829, 60778686]",service,False,"[False, True]",143.94199999999998,Calvin Road,"LINESTRING (-122.2403678 37.87918, -122.240424 37.8791884, -122.2404605 37.8792053, -122.2405121 37.8792425, -122.240644 37.8793677, -122.2406894 37.8794042, -122.2407464 37.8794281, -122.2408132 37.879431, -122.2408845 37.8794155, -122.2410332 37.8793578, -122.2411027 37.8793192, -122.2411668 37.8792524, -122.2412087 37.879187, -122.2412283 37.8791251, -122.2412363 37.879059, -122.2412283 37.8789726, -122.2412181 37.8789068, -122.2412415 37.8788332, -122.2412533 37.8787631)",,,"['no', 'private']",,,,,
7780201497,7780201510,0,833436831,service,False,False,55.294000000000004,,"LINESTRING (-122.2403678 37.87918, -122.2403679 37.8792177, -122.2403738 37.8793042, -122.2404031 37.8794648, -122.2404276 37.8795513, -122.2404716 37.8796431, -122.2404843 37.8796648)",,,no,,,,,
7780201497,760716291,0,"[833436830, 833436831]",service,False,True,85.08600000000001,,"LINESTRING (-122.2403678 37.87918, -122.2403552 37.8791451, -122.2403405 37.879122, -122.2401684 37.8789521, -122.2401508 37.8789181, -122.240141 37.8788865, -122.2401381 37.878817, -122.2401473 37.8785571, -122.2401569 37.8784707)",,,"['no', 'private']",,,,,
7780201510,7780201497,0,833436831,service,False,True,55.294,,"LINESTRING (-122.2404843 37.8796648, -122.2404716 37.8796431, -122.2404276 37.8795513, -122.2404031 37.8794648, -122.2403738 37.8793042, -122.2403679 37.8792177, -122.2403678 37.87918)",,,no,,,,,
7780201546,7780201568,0,508348757,service,False,False,77.78899999999999,,"LINESTRING (-122.238347 37.8762265, -122.238418 37.8762613, -122.2384523 37.876278, -122.2386458 37.8763478, -122.2389796 37.8764535, -122.2391525 37.8765157)",,,private,,,,,
7780201546,4976716533,0,508348757,service,False,True,66.631,,"LINESTRING (-122.238347 37.8762265, -122.2382869 37.8761971, -122.2382594 37.8761333, -122.2381819 37.8759533, -122.2379576 37.8757288)",,,private,,,,,
7780201546,5483071551,0,"[570319177, 570319178, 763030073]","['service', 'steps']",False,"[False, True]",131.44600000000003,,"LINESTRING (-122.238347 37.8762265, -122.2381809 37.8765598, -122.2384948 37.8766636, -122.2385699 37.8767462, -122.2390964 37.8769281)",,,private,,,,,
7780201557,462036066,0,60778686,service,False,False,5.079,Calvin Road,"LINESTRING (-122.2395772 37.8762601, -122.2396218 37.876231)",,,private,,,,,
7780201557,7780201561,0,60778686,service,False,True,23.21,Calvin Road,"LINESTRING (-122.2395772 37.8762601, -122.2394656 37.8763404, -122.2393927 37.876409)",,,private,,,,,
7780201557,5483071552,0,570319180,service,False,False,91.929,,"LINESTRING (-122.2395772 37.8762601, -122.2396505 37.8763286, -122.2399658 37.8762744, -122.2400334 37.8763426, -122.2401114 37.8763873, -122.2403398 37.8761233)",,,private,,,,,
7780201561,7780201557,0,60778686,service,False,False,23.21,Calvin Road,"LINESTRING (-122.2393927 37.876409, -122.2394656 37.8763404, -122.2395772 37.8762601)",,,private,,,,,
7780201561,462036065,0,60778686,service,False,True,19.354,Calvin Road,"LINESTRING (-122.2393927 37.876409, -122.2393512 37.8764624, -122.2392919 37.8765635)",,,private,,,,,
7780201561,7780201568,0,833436833,service,True,False,31.014000000000003,,"LINESTRING (-122.2393927 37.876409, -122.2392341 37.8764093, -122.2391854 37.8764177, -122.2391565 37.8764375, -122.2391406 37.8764627, -122.2391368 37.8764903, -122.2391525 37.8765157)",,,,,,,,
7780201568,462036065,0,508348757,service,False,False,13.343,,"LINESTRING (-122.2391525 37.8765157, -122.2392333 37.8765447, -122.2392919 37.8765635)",,,private,,,,,
7780201568,7780201546,0,508348757,service,False,True,77.789,,"LINESTRING (-122.2391525 37.8765157, -122.2389796 37.8764535, -122.2386458 37.8763478, -122.2384523 37.876278, -122.238418 37.8762613, -122.238347 37.8762265)",,,private,,,,,
7781516040,7780201434,0,833436816,service,False,True,7.475,,"LINESTRING (-122.253195 37.8791938, -122.2531219 37.8791593)",,,private,,,,,
7781516076,286111739,0,833579916,service,False,True,70.32,,"LINESTRING (-122.2525611 37.8757637, -122.252881 37.8763435)",,,private,,,,,
7781530505,4612767646,0,466489397,service,False,True,69.142,,"LINESTRING (-122.250628 37.8759224, -122.2506597 37.8759526, -122.2506787 37.8759802, -122.2507697 37.8762084, -122.2508207 37.8763905, -122.2506684 37.8764263)",,,private,,parking_aisle,,,
7782302814,7782302816,0,833678260,service,False,True,53.95399999999999,,"LINESTRING (-122.2535066 37.876648, -122.253419 37.8766035, -122.253287 37.8764705, -122.2532366 37.8764108, -122.2531522 37.8762628)",,,private,,,,,
