u,v,key,osmid,lanes,highway,service,oneway,reversed,length,geometry,name,maxspeed,junction,bridge,access,tunnel,width,est_width
11210351502,5278616160,0,"[1203478209, 1201226101, 1201226102, 1201226103, 1201226104, 1150409849]",,"['steps', 'footway']",,False,True,57.12500000000001,"LINESTRING (103.7743121 1.2927167, 103.7743032 1.2927083, 103.7743258 1.2926905, 103.7742918 1.2925961, 103.774283 1.2925609, 103.7742641 1.2925654, 103.774273 1.2925925, 103.7742619 1.2925965, 103.774252 1.2925715, 103.7742445 1.2925539, 103.7742388 1.2925404, 103.7741864 1.2924162, 103.7741497 1.2923441)",,,,yes,,,,
11243901171,7936899666,0,850789046,,footway,,False,False,12.259,"LINESTRING (103.7750921 1.2932401, 103.7751254 1.2933452)",,,,,,,,
11243901171,7936899671,0,850789046,,footway,,False,True,94.702,"LINESTRING (103.7750921 1.2932401, 103.7750503 1.2931079, 103.7750007 1.2930033, 103.7749578 1.2929242, 103.774884 1.2928103, 103.7746505 1.2925212)",,,,,,,,
11243901171,11243901175,0,"[1213628217, 1213628218]",,"['steps', 'corridor']",,False,False,21.319000000000003,"LINESTRING (103.7750921 1.2932401, 103.7749997 1.2932727, 103.7750081 1.2932935, 103.775015 1.2933131, 103.7750621 1.2932947)",,,,,,,,
11243901175,11243901171,0,"[1213628217, 1213628218]",,"['corridor', 'steps']",,False,True,21.319000000000003,"LINESTRING (103.7750621 1.2932947, 103.775015 1.2933131, 103.7750081 1.2932935, 103.7749997 1.2932727, 103.7750921 1.2932401)",,,,,,,,
11243901186,1746994064,0,119817386,2,service,driveway,False,False,2.563,"LINESTRING (103.7755457 1.2934301, 103.7755382 1.2934083)",,,,,,,,
11243901186,11243901187,0,1213628221,,steps,,False,False,9.628,"LINESTRING (103.7755457 1.2934301, 103.7756292 1.2934071)",,,,,private,,,
11243901186,1345143402,0,119817386,2,service,driveway,False,True,33.308,"LINESTRING (103.7755457 1.2934301, 103.775569 1.2934975, 103.7755894 1.2935773, 103.7755775 1.2936502, 103.7755519 1.2937175)",,,,,,,,
11243901187,11243901186,0,1213628221,,steps,,False,True,9.628,"LINESTRING (103.7756292 1.2934071, 103.7755457 1.2934301)",,,,,private,,,
11250915867,11250915869,0,1214319729,,service,parking_aisle,False,False,22.586,"LINESTRING (103.7751828 1.2916995, 103.7749975 1.2917828)",,,,,private,,,
11250915867,11250915870,0,1214319730,,service,parking_aisle,False,False,17.109,"LINESTRING (103.7751828 1.2916995, 103.7751212 1.2915585)",,,,,private,,,
11250915867,11250915868,0,1214319730,,service,parking_aisle,False,True,21.944,"LINESTRING (103.7751828 1.2916995, 103.7753677 1.2916304)",,,,,private,,,
11250915867,11250915871,0,1214319729,,service,parking_aisle,False,True,17.342,"LINESTRING (103.7751828 1.2916995, 103.7752162 1.2917789, 103.7752404 1.2918444)",,,,,private,,,
11250915868,11250915867,0,1214319730,,service,parking_aisle,False,False,21.944,"LINESTRING (103.7753677 1.2916304, 103.7751828 1.2916995)",,,,,private,,,
11250915869,11250915867,0,1214319729,,service,parking_aisle,False,True,22.586,"LINESTRING (103.7749975 1.2917828, 103.7751828 1.2916995)",,,,,private,,,
11250915870,11250915867,0,1214319730,,service,parking_aisle,False,True,17.109,"LINESTRING (103.7751212 1.2915585, 103.7751828 1.2916995)",,,,,private,,,
11250915871,11250915877,0,161886031,2,residential,,False,False,66.12,"LINESTRING (103.7752404 1.2918444, 103.7755566 1.2917249, 103.7756506 1.2916894, 103.7757992 1.2916411)",Heng Mui Keng Terrace,40,,,,,,
11250915871,1746994015,0,161886031,2,residential,,False,True,45.265,"LINESTRING (103.7752404 1.2918444, 103.7750936 1.2918999, 103.7748667 1.2920054)",Heng Mui Keng Terrace,40,,,,,,
11250915871,11250915867,0,1214319729,,service,parking_aisle,False,False,17.342,"LINESTRING (103.7752404 1.2918444, 103.7752162 1.2917789, 103.7751828 1.2916995)",,,,,private,,,
11250915877,1555008239,0,161886031,2,residential,,False,False,35.986000000000004,"LINESTRING (103.7757992 1.2916411, 103.7758778 1.2916155, 103.7760141 1.2915924, 103.7761169 1.2915916)",Heng Mui Keng Terrace,40,,,,,,
11250915877,11250915871,0,161886031,2,residential,,False,True,66.12,"LINESTRING (103.7757992 1.2916411, 103.7756506 1.2916894, 103.7755566 1.2917249, 103.7752404 1.2918444)",Heng Mui Keng Terrace,40,,,,,,
11250915877,11250915878,0,1214319736,,service,parking_aisle,False,False,10.015,"LINESTRING (103.7757992 1.2916411, 103.7757779 1.291579, 103.77577 1.2915559)",,,,,private,,,
11250915878,11250915879,0,1214319735,,service,parking_aisle,False,False,15.751,"LINESTRING (103.77577 1.2915559, 103.7756345 1.2915973)",,,,,private,,,
11250915878,11250915880,0,1214319735,,service,parking_aisle,False,True,18.028,"LINESTRING (103.77577 1.2915559, 103.775926 1.2915116)",,,,,private,,,
11250915878,11250915877,0,1214319736,,service,parking_aisle,False,True,10.015,"LINESTRING (103.77577 1.2915559, 103.7757779 1.291579, 103.7757992 1.2916411)",,,,,private,,,
11250915879,11250915878,0,1214319735,,service,parking_aisle,False,True,15.751,"LINESTRING (103.7756345 1.2915973, 103.77577 1.2915559)",,,,,private,,,
11250915880,11250915878,0,1214319735,,service,parking_aisle,False,False,18.028,"LINESTRING (103.775926 1.2915116, 103.77577 1.2915559)",,,,,private,,,
11252772227,976478176,0,646401214,,service,parking_aisle,False,False,1.556,"LINESTRING (103.7756304 1.2950419, 103.7756428 1.2950484)",,,,,,,,
11252772227,11252772228,0,1214527764,,steps,,False,False,13.872,"LINESTRING (103.7756304 1.2950419, 103.7756726 1.2949245)",,,,,,,,
11252772227,976478167,0,"[83890921, 646401214]",,service,parking_aisle,False,True,52.341,"LINESTRING (103.7756304 1.2950419, 103.7753226 1.2948822, 103.7752105 1.2948291)",,,,,,,,
11252772228,11252772227,0,1214527764,,steps,,False,True,13.872,"LINESTRING (103.7756726 1.2949245, 103.7756304 1.2950419)",,,,,,,,
11252772228,11252774946,0,1214527772,,footway,,False,False,22.886,"LINESTRING (103.7756726 1.2949245, 103.7757351 1.2947284)",,,,,,,,
11252772228,9346078664,0,"[1166292707, 1214528146, 1214527764, 1214527765, 1214527767, 1214527768]",,"['steps', 'footway']",,False,"[False, True]",141.548,"LINESTRING (103.7756726 1.2949245, 103.7759101 1.2949924, 103.7759538 1.2948486, 103.7760892 1.2944192, 103.7761039 1.2943726, 103.7760955 1.2942792, 103.7760153 1.2942532, 103.7760237 1.2942073, 103.7759402 1.2940804)",,,,,,,,
11252774946,11252772228,0,1214527772,,footway,,False,True,22.886,"LINESTRING (103.7757351 1.2947284, 103.7756726 1.2949245)",,,,,,,,
11252774950,1601425539,0,747393488,2,service,,False,True,23.448,"LINESTRING (103.7748679 1.295212, 103.7747783 1.2954029)",Research Link,,,,,,,
11252774950,11155921857,0,"[747393488, 644246500]",2,service,,False,False,30.183999999999997,"LINESTRING (103.7748679 1.295212, 103.7748792 1.295188, 103.7749179 1.2951128, 103.7749801 1.294965)",Research Link,,,,,yes,,
11252774950,11155921859,0,"[1167145240, 1214527773]",,service,driveway,False,True,38.726,"LINESTRING (103.7748679 1.295212, 103.7750405 1.2951992, 103.7751012 1.2951694, 103.7751455 1.2950713)",,,,,private,,,
11252774952,1601425567,0,146926653,2,service,driveway,False,True,10.664,"LINESTRING (103.7752997 1.2954969, 103.7753425 1.295466, 103.7753492 1.2954234)",,,,,,,,
11252774953,11252774963,0,1214527775,,footway,,False,False,6.631,"LINESTRING (103.7760323 1.293816, 103.776067 1.2938645)",,,,,,,,
11252774953,982305453,0,1214799978,,footway,,False,False,6.29,"LINESTRING (103.7760323 1.293816, 103.7760888 1.2938191)",,,,,,,,
11252774953,11252774961,0,1214799978,,footway,,False,True,30.782,"LINESTRING (103.7760323 1.293816, 103.7758514 1.2938061, 103.7758527 1.2939018)",,,,,,,,
11252774958,1747001803,0,159146264,,footway,,False,True,2.886,"LINESTRING (103.7765039 1.2940665, 103.7765067 1.2940407)",,,,,,,,
11252774958,1747001816,0,"[159146264, 162903556, 162903559]",,"['steps', 'footway']",,False,"[False, True]",143.28300000000002,"LINESTRING (103.7765039 1.2940665, 103.7764996 1.2941058, 103.7764596 1.2944342, 103.7765109 1.294442, 103.7765074 1.2944665, 103.7773424 1.2945733)",,,,,,,,
11252774958,11252774963,0,1214527775,,footway,,False,True,55.628,"LINESTRING (103.7765039 1.2940665, 103.7763176 1.2940401, 103.7762197 1.2940029, 103.7761515 1.2939561, 103.776077 1.2938784, 103.776067 1.2938645)",,,,,,,,
11252774961,11252774963,0,1214527776,,footway,,False,False,24.724,"LINESTRING (103.7758527 1.2939018, 103.7759585 1.2939047, 103.7760213 1.2938889, 103.776067 1.2938645)",,,,,private,,,
11252774961,11252774953,0,1214799978,,footway,,False,False,30.782,"LINESTRING (103.7758527 1.2939018, 103.7758514 1.2938061, 103.7760323 1.293816)",,,,,,,,
11252774961,9346078664,0,1214799978,,footway,,False,True,25.195999999999998,"LINESTRING (103.7758527 1.2939018, 103.7758544 1.2939801, 103.7758904 1.2939873, 103.775919 1.2940099, 103.7759366 1.2940424, 103.7759402 1.2940804)",,,,,,,,
11252774963,11252774953,0,1214527775,,footway,,False,True,6.631,"LINESTRING (103.776067 1.2938645, 103.7760323 1.293816)",,,,,,,,
11252774963,11252774958,0,1214527775,,footway,,False,False,55.628,"LINESTRING (103.776067 1.2938645, 103.776077 1.2938784, 103.7761515 1.2939561, 103.7762197 1.2940029, 103.7763176 1.2940401, 103.7765039 1.2940665)",,,,,,,,
11252774963,11252774961,0,1214527776,,footway,,False,True,24.724,"LINESTRING (103.776067 1.2938645, 103.7760213 1.2938889, 103.7759585 1.2939047, 103.7758527 1.2939018)",,,,,private,,,
11252774975,496810113,0,792090598,2,residential,,False,False,10.034,"LINESTRING (103.7771758 1.2935555, 103.777251 1.2935056)",Prince George's Park,40,,,,,,
11252774975,687603003,0,792090598,2,residential,,False,True,40.489,"LINESTRING (103.7771758 1.2935555, 103.7768723 1.2937568)",Prince George's Park,40,,,,,,
11252774975,11252774983,0,"[1214527784, 1214527782, 1214527783]",,footway,,False,False,132.084,"LINESTRING (103.7771758 1.2935555, 103.77718 1.293639, 103.7772868 1.2938013, 103.7773971 1.2939661, 103.7774037 1.2939619, 103.7772286 1.2936921, 103.7772307 1.2936907, 103.7774178 1.2939738, 103.7774572 1.2939828)",,,,yes,private,,,
11252774983,11252774975,0,"[1214527784, 1214527782, 1214527783]",,footway,,False,True,132.084,"LINESTRING (103.7774572 1.2939828, 103.7774178 1.2939738, 103.7772307 1.2936907, 103.7772286 1.2936921, 103.7774037 1.2939619, 103.7773971 1.2939661, 103.7772868 1.2938013, 103.77718 1.293639, 103.7771758 1.2935555)",,,,yes,private,,,
11252779754,1601399487,0,1010906807,,footway,,False,True,44.696,"LINESTRING (103.7734197 1.2964716, 103.7734403 1.2964658, 103.7734898 1.2966328, 103.7734489 1.2966459, 103.7735034 1.2968)",,,,,,,,
11252779754,11252779754,0,1202236356,,pedestrian,,False,False,35.399,"LINESTRING (103.7734197 1.2964716, 103.773422 1.2964787, 103.7732947 1.2965192, 103.7732869 1.2964948, 103.7734142 1.2964543, 103.7734197 1.2964716)",,,,,,,,
11252779754,11252779754,1,1202236356,,pedestrian,,False,True,35.399,"LINESTRING (103.7734197 1.2964716, 103.7734142 1.2964543, 103.7732869 1.2964948, 103.7732947 1.2965192, 103.773422 1.2964787, 103.7734197 1.2964716)",,,,,,,,
11274534147,1854376571,0,"[1151101058, 1151101059]",,"['steps', 'footway']",,False,False,11.035,"LINESTRING (103.7732914 1.2950063, 103.7732861 1.2950079, 103.7732556 1.2950232, 103.7732423 1.2950423, 103.7732463 1.2950784)",,,,,,,,
11274534147,1854376571,1,1216796096,,footway,,False,True,49.857,"LINESTRING (103.7732914 1.2950063, 103.7732962 1.2950313, 103.7734556 1.2949841, 103.7734646 1.2950109, 103.7732463 1.2950784)",,,,,,,,
11274534147,9742534814,0,"[1239813273, 1151101058]",,footway,,False,True,22.343,"LINESTRING (103.7732914 1.2950063, 103.7734527 1.2949581, 103.7734835 1.2949473)",,,,,,,,
11277450494,11277450495,0,1217103991,,service,driveway,False,False,17.606,"LINESTRING (103.7719987 1.2959704, 103.7719486 1.2958202)",,,,,,,,
11277450495,11277450494,0,1217103991,,service,driveway,False,True,17.606,"LINESTRING (103.7719486 1.2958202, 103.7719987 1.2959704)",,,,,,,,
11277450495,5686567316,0,597137341,,service,,False,False,68.169,"LINESTRING (103.7719486 1.2958202, 103.7723985 1.2956576, 103.7724471 1.2956758, 103.7724768 1.2957532)",,,,,,,,
11277450495,7927127874,0,597137341,,service,,False,True,57.939,"LINESTRING (103.7719486 1.2958202, 103.7718715 1.295848, 103.7718594 1.2958757, 103.7719929 1.2962622)",,,,,,,,
11286135803,10708123188,0,1151101053,,service,driveway,False,False,21.75,"LINESTRING (103.772734 1.2942053, 103.772858 1.2943566)",,,,,,,,
11286135803,10708123186,0,1151101053,,service,driveway,False,True,37.337,"LINESTRING (103.772734 1.2942053, 103.7725079 1.293957)",,,,,,,,
11286144838,10595350811,0,1136596822,,service,driveway,False,True,104.48700000000001,"LINESTRING (103.7770723 1.2939388, 103.7763584 1.293889, 103.7761351 1.2938681)",,,,,,,,
11286144838,11286144838,0,1218020203,,service,driveway,False,False,26.104,"LINESTRING (103.7770723 1.2939388, 103.7770702 1.293951, 103.7770723 1.2939632, 103.7770782 1.2939741, 103.7770872 1.2939824, 103.7770986 1.2939874, 103.7771109 1.2939884, 103.7771228 1.2939854, 103.7771332 1.2939787, 103.7771408 1.2939689, 103.7771448 1.2939572, 103.7771448 1.2939449, 103.7771408 1.2939332, 103.7771332 1.2939234, 103.7771229 1.2939166, 103.7771109 1.2939136, 103.7770986 1.2939146, 103.7770872 1.2939196, 103.7770782 1.293928, 103.7770723 1.2939388)",,,,,,,,
11286144838,11286144838,1,1218020203,,service,driveway,False,True,26.104,"LINESTRING (103.7770723 1.2939388, 103.7770782 1.293928, 103.7770872 1.2939196, 103.7770986 1.2939146, 103.7771109 1.2939136, 103.7771229 1.2939166, 103.7771332 1.2939234, 103.7771408 1.2939332, 103.7771448 1.2939449, 103.7771448 1.2939572, 103.7771408 1.2939689, 103.7771332 1.2939787, 103.7771228 1.2939854, 103.7771109 1.2939884, 103.7770986 1.2939874, 103.7770872 1.2939824, 103.7770782 1.2939741, 103.7770723 1.2939632, 103.7770702 1.293951, 103.7770723 1.2939388)",,,,,,,,
11358426454,10719085843,0,1224802303,,service,driveway,False,True,9.743,"LINESTRING (103.7745336 1.292455, 103.7744914 1.2925318)",,,,,,,,
11358426455,10719085843,0,1224802303,,service,driveway,False,False,9.575,"LINESTRING (103.7744511 1.2926079, 103.7744914 1.2925318)",,,,,,,,
11358426456,10701624965,0,1150409856,,service,driveway,False,True,35.897999999999996,"LINESTRING (103.7743265 1.2925885, 103.7743528 1.2926734, 103.774429 1.2927065, 103.7745754 1.2926698)",,,,,,,,
11503213873,11503213877,0,1238323692,,footway,,False,True,4.144,"LINESTRING (103.7776396 1.2994366, 103.7776767 1.2994402)",,,,,,,,
11503213873,11503213876,0,1238323693,,steps,,False,False,13.897,"LINESTRING (103.7776396 1.2994366, 103.7775822 1.2994616, 103.7775198 1.2994618)",,,,,,,,
11503213873,8157369890,0,1238323693,,steps,,False,True,14.623000000000001,"LINESTRING (103.7776396 1.2994366, 103.7776906 1.2993818, 103.7777114 1.2993291)",,,,,,,,
11503213876,2489562633,0,241265449,,footway,,False,False,1.476,"LINESTRING (103.7775198 1.2994618, 103.7775184 1.299475)",,,,,,,,
11503213876,11503213879,0,241265449,,footway,,False,True,27.419000000000004,"LINESTRING (103.7775198 1.2994618, 103.7775358 1.2993119, 103.7776312 1.2993212)",,,,,,,,
11503213876,11503213873,0,1238323693,,steps,,False,True,13.897,"LINESTRING (103.7775198 1.2994618, 103.7775822 1.2994616, 103.7776396 1.2994366)",,,,,,,,
11503213877,11503213873,0,1238323692,,footway,,False,False,4.144,"LINESTRING (103.7776767 1.2994402, 103.7776396 1.2994366)",,,,,,,,
11503213877,2489562627,0,1238323692,,footway,,False,True,42.151,"LINESTRING (103.7776767 1.2994402, 103.778054 1.2994778)",,,,,,,,
11503213877,2489562633,0,1238323694,,footway,,False,False,18.361,"LINESTRING (103.7776767 1.2994402, 103.7775918 1.299475, 103.7775184 1.299475)",,,,,,,,
11503213879,8157369890,0,241265449,,footway,,False,True,8.959,"LINESTRING (103.7776312 1.2993212, 103.7777114 1.2993291)",,,,,,,,
11503213879,11503213876,0,241265449,,footway,,False,False,27.419000000000004,"LINESTRING (103.7776312 1.2993212, 103.7775358 1.2993119, 103.7775198 1.2994618)",,,,,,,,
11503213879,11503213881,0,"[1238323696, 1238323695]",,"['steps', 'footway']",,False,"[False, True]",37.462,"LINESTRING (103.7776312 1.2993212, 103.7776358 1.2992442, 103.7776582 1.2989854)",,,,,,,,
11503213881,11503213883,0,1238323697,,footway,,False,False,4.775,"LINESTRING (103.7776582 1.2989854, 103.7776153 1.2989832)",,,,,,,,
11503213881,11503213882,0,1238323697,,footway,,False,True,9.117,"LINESTRING (103.7776582 1.2989854, 103.7777399 1.2989925)",,,,,,,,
11503213881,11503213879,0,"[1238323696, 1238323695]",,"['steps', 'footway']",,False,"[False, True]",37.462,"LINESTRING (103.7776582 1.2989854, 103.7776358 1.2992442, 103.7776312 1.2993212)",,,,,,,,
11503213882,8157369890,0,876469299,,footway,,False,False,37.562,"LINESTRING (103.7777399 1.2989925, 103.7777114 1.2993291)",,,,,,,,
11503213882,8157381834,0,876469299,,footway,,False,True,1.711,"LINESTRING (103.7777399 1.2989925, 103.7777423 1.2989773)",,,,,,,,
11503213882,11503213881,0,1238323697,,footway,,False,False,9.117,"LINESTRING (103.7777399 1.2989925, 103.7776582 1.2989854)",,,,,,,,
11503213883,11503213881,0,1238323697,,footway,,False,True,4.775,"LINESTRING (103.7776153 1.2989832, 103.7776582 1.2989854)",,,,,,,,
11503213884,11503213887,0,241265449,,footway,,False,False,1.181,"LINESTRING (103.776751 1.3000491, 103.7767503 1.3000597)",,,,,,,,
11503213884,2489562636,0,241265449,,footway,,False,True,71.948,"LINESTRING (103.776751 1.3000491, 103.7767957 1.2994036)",,,,,,,,
11503213884,11503213885,0,1238323699,,footway,,False,True,28.545,"LINESTRING (103.776751 1.3000491, 103.7765143 1.3001486)",,,,,,,,
11503213885,11503213884,0,1238323699,,footway,,False,False,28.545,"LINESTRING (103.7765143 1.3001486, 103.776751 1.3000491)",,,,,,,,
11503213886,11503213887,0,1238323700,,steps,,False,False,28.03,"LINESTRING (103.7765177 1.300157, 103.7767503 1.3000597)",,,,,,,,
11503213887,2489562641,0,241265449,,footway,,False,False,31.458,"LINESTRING (103.7767503 1.3000597, 103.7767333 1.3003421)",,,,,,,,
11503213887,11503213884,0,241265449,,footway,,False,True,1.181,"LINESTRING (103.7767503 1.3000597, 103.776751 1.3000491)",,,,,,,,
11503213887,11503213886,0,1238323700,,steps,,False,True,28.03,"LINESTRING (103.7767503 1.3000597, 103.7765177 1.300157)",,,,,,,,
11503213889,5120976552,0,1238323702,,footway,,False,False,43.011,"LINESTRING (103.7782634 1.2972156, 103.7778985 1.2973442)",,,,,,,,
11503213889,5120976554,0,850335547,,footway,,False,False,51.092,"LINESTRING (103.7782634 1.2972156, 103.7782651 1.2972665, 103.7782383 1.297309, 103.7779044 1.2974392)",,,,,,,,
11503213889,9346041195,0,850335547,,footway,,False,True,16.976,"LINESTRING (103.7782634 1.2972156, 103.7782399 1.2971502, 103.7783195 1.297126)",,,,,,,,
11503213893,1854386475,0,1238323704,,footway,,False,True,53.528,"LINESTRING (103.7780294 1.2975709, 103.7776077 1.2977131, 103.7775962 1.2976785)",,,,,,,,
11503213896,11503213901,0,1238323710,,footway,,False,False,1.393,"LINESTRING (103.7768892 1.2977409, 103.7768934 1.2977527)",,,,,,,,
11503213896,5120976538,0,"[850335545, 1238323707, 1238323703]",,"['steps', 'footway']",,False,True,56.331,"LINESTRING (103.7768892 1.2977409, 103.7770647 1.2976837, 103.7771082 1.2976695, 103.7773649 1.2975671)",,,,,,,,
11503213896,11503213898,0,1238323708,,footway,,False,True,33.434,"LINESTRING (103.7768892 1.2977409, 103.7766599 1.2978216, 103.776642 1.2977668)",,,,,,,,
11503213897,11503213898,0,1238323708,,footway,,False,False,18.703,"LINESTRING (103.7764819 1.2978185, 103.776642 1.2977668)",,,,,,,,
11503213898,11503213897,0,1238323708,,footway,,False,True,18.703,"LINESTRING (103.776642 1.2977668, 103.7764819 1.2978185)",,,,,,,,
11503213898,11503213900,0,1238323709,,footway,,False,True,24.447,"LINESTRING (103.776642 1.2977668, 103.7765856 1.2975543)",,,,yes,,,,
11503213898,11503213896,0,1238323708,,footway,,False,False,33.434,"LINESTRING (103.776642 1.2977668, 103.7766599 1.2978216, 103.7768892 1.2977409)",,,,,,,,
