u,v,key,osmid,highway,oneway,reversed,length,geometry,name,lanes,width,access,tunnel,bridge,maxspeed,service
8629518087,8661053576,0,930702685,footway,False,True,14.645,"LINESTRING (120.1720344 35.9421207, 120.1719413 35.9422287)",,,,,,,,
8629518088,7984106827,0,856272975,footway,False,False,10.74,"LINESTRING (120.1718306 35.942353, 120.1719013 35.9422752)",,,,,,,,
8629518088,8579026214,0,856272975,footway,False,True,7.09,"LINESTRING (120.1718306 35.942353, 120.171784 35.9424044)",,,,,,,,
8629518088,8629518073,0,930702686,footway,False,False,11.328,"LINESTRING (120.1718306 35.942353, 120.1719279 35.9424176)",,,,,,,,
8629536046,8579026105,0,924350914,footway,False,True,15.372,"LINESTRING (120.1688192 35.9417247, 120.1686615 35.9417777)",,,,,,,,
8629536046,8579026101,0,924350914,footway,False,False,47.150999999999996,"LINESTRING (120.1688192 35.9417247, 120.1688723 35.9416915, 120.1690349 35.9415479, 120.1689659 35.9414441, 120.1690072 35.9413979)",,,,,,,,
8629536046,7984106887,0,930702693,footway,False,False,86.233,"LINESTRING (120.1688192 35.9417247, 120.1686459 35.9416306, 120.1684987 35.9415756, 120.1684109 35.9414702, 120.1683373 35.9414129, 120.1682014 35.9413418, 120.1680633 35.941267)",,,,,,,,
8629536053,8629536056,0,930702695,footway,False,False,17.812,"LINESTRING (120.1686078 35.9403612, 120.168766 35.9404574)",,,,,,,,
8629536054,8629536055,0,930702694,footway,False,False,19.064,"LINESTRING (120.1683909 35.9405915, 120.168568 35.9406855)",,,,,,,,
8629536055,8579026115,0,222840522,residential,False,False,2.468,"LINESTRING (120.168568 35.9406855, 120.1685837 35.9406673)",荟萃路,2,,,,,,
8629536055,8579026102,0,222840522,residential,False,True,37.033,"LINESTRING (120.168568 35.9406855, 120.1683315 35.940958)",荟萃路,2,,,,,,
8629536055,8629536054,0,930702694,footway,False,True,19.064,"LINESTRING (120.168568 35.9406855, 120.1683909 35.9405915)",,,,,,,,
8629536056,8579026104,0,222840522,residential,False,False,10.463,"LINESTRING (120.168766 35.9404574, 120.1688328 35.9403804)",荟萃路,2,,,,,,
8629536056,8579026115,0,222840522,residential,False,True,28.532,"LINESTRING (120.168766 35.9404574, 120.1685837 35.9406673)",荟萃路,2,,,,,,
8629536056,8629536053,0,930702695,footway,False,True,17.812,"LINESTRING (120.168766 35.9404574, 120.1686078 35.9403612)",,,,,,,,
8629536059,8579025971,0,924350878,footway,False,False,15.327,"LINESTRING (120.1669826 35.9409465, 120.1668463 35.9408639)",,,,,,,,
8629536059,8668650528,0,924350878,footway,False,True,7.135,"LINESTRING (120.1669826 35.9409465, 120.1670461 35.9409849)",,,,,,,,
8629536059,8629536060,0,930702698,footway,False,False,43.765,"LINESTRING (120.1669826 35.9409465, 120.1672653 35.9406263)",,,,,building_passage,,,
8629536060,8579025978,0,924350880,footway,False,False,33.61,"LINESTRING (120.1672653 35.9406263, 120.1669717 35.9404396)",,,,,,,,
8629536060,8579025972,0,924350880,footway,False,True,28.187,"LINESTRING (120.1672653 35.9406263, 120.1675115 35.9407829)",,,,,,,,
8629536060,8629536059,0,930702698,footway,False,True,43.765,"LINESTRING (120.1672653 35.9406263, 120.1669826 35.9409465)",,,,,building_passage,,,
8629536061,8579025985,0,924350885,footway,False,False,35.464,"LINESTRING (120.1675586 35.939897, 120.1678889 35.9400708)",,,,,,,,
8629536061,8579025987,0,924350885,footway,False,True,14.52,"LINESTRING (120.1675586 35.939897, 120.1674234 35.9398258)",,,,,,,,
8629536061,8629536062,0,930702699,footway,False,False,42.951,"LINESTRING (120.1675586 35.939897, 120.167821 35.9395744)",,,,,building_passage,,,
8629536062,8579025989,0,924350887,footway,False,False,120.401,"LINESTRING (120.167821 35.9395744, 120.1667467 35.9389295)",,,,,,,,
8629536062,8579025988,0,924350887,footway,False,True,28.139,"LINESTRING (120.167821 35.9395744, 120.1680721 35.9397251)",,,,,,,,
8629536062,8629536061,0,930702699,footway,False,True,42.951,"LINESTRING (120.167821 35.9395744, 120.1675586 35.939897)",,,,,building_passage,,,
8629536063,8579025995,0,924350889,footway,False,False,13.26,"LINESTRING (120.1680966 35.9389467, 120.167977 35.9388771)",,,,,,,,
8629536063,8579025992,0,924350889,footway,False,True,34.075,"LINESTRING (120.1680966 35.9389467, 120.1684039 35.9391256)",,,,,,,,
8629536063,8629536064,0,930702700,footway,False,False,46.767,"LINESTRING (120.1680966 35.9389467, 120.1684136 35.9386135)",,,,,building_passage,,,
8629536064,8579025997,0,924350891,footway,False,False,106.769,"LINESTRING (120.1684136 35.9386135, 120.1674825 35.9380188)",,,,,,,,
8629536064,8579025996,0,924350891,footway,False,True,23.561,"LINESTRING (120.1684136 35.9386135, 120.1686191 35.9387447)",,,,,,,,
8629536064,8629536063,0,930702700,footway,False,True,46.767,"LINESTRING (120.1684136 35.9386135, 120.1680966 35.9389467)",,,,,building_passage,,,
8629536065,7984106843,0,856272977,service,False,False,76.532,"LINESTRING (120.1728295 35.9410267, 120.1734976 35.9414523)",,,,,,,,
8629536065,8579026198,0,856272977,service,False,True,67.665,"LINESTRING (120.1728295 35.9410267, 120.1722282 35.9406616)",,,,,,,,
8629536065,8629536066,0,930702701,footway,False,False,56.863,"LINESTRING (120.1728295 35.9410267, 120.1731965 35.9406105)",,,,,,,,
8629536066,7984106847,0,856272980,footway,False,False,9.09,"LINESTRING (120.1731965 35.9406105, 120.173117 35.9405601)",,,,,,,,
8629536066,7984106845,0,856272980,footway,False,True,7.222,"LINESTRING (120.1731965 35.9406105, 120.1732596 35.9406506)",,,,,,,,
8629536066,8629536065,0,930702701,footway,False,True,56.863,"LINESTRING (120.1731965 35.9406105, 120.1728295 35.9410267)",,,,,,,,
8629536094,7984070269,0,222840506,residential,False,False,41.14,"LINESTRING (120.1742572 35.9420678, 120.1745255 35.9417683)",,,,,,,,
8629536094,2317863622,0,222840506,residential,False,True,79.037,"LINESTRING (120.1742572 35.9420678, 120.1737132 35.9426257)",,,,,,,,
8629536094,8629536095,0,930702702,unclassified,False,False,176.953,"LINESTRING (120.1742572 35.9420678, 120.1758556 35.942994)",,,,,,,,
8629536095,7984070277,0,856272953,residential,False,False,49.546,"LINESTRING (120.1758556 35.942994, 120.1755172 35.9433454)",,,,,,,,
8629536095,8629536097,0,856272953,residential,False,True,50.656,"LINESTRING (120.1758556 35.942994, 120.1762017 35.9426348)",,,,,,,,
8629536095,8629536094,0,930702702,unclassified,False,True,176.953,"LINESTRING (120.1758556 35.942994, 120.1742572 35.9420678)",,,,,,,,
8629536096,8629536098,0,222840506,residential,False,False,52.354,"LINESTRING (120.1746216 35.9416822, 120.1749894 35.9413175)",,,,,,,,
8629536096,7984070269,0,222840506,residential,False,True,12.904,"LINESTRING (120.1746216 35.9416822, 120.1745255 35.9417683)",,,,,,,,
8629536096,8629536097,0,930702703,unclassified,False,False,177.354,"LINESTRING (120.1746216 35.9416822, 120.1762017 35.9426348)",,,,,,,,
8629536097,8629536095,0,856272953,residential,False,False,50.656,"LINESTRING (120.1762017 35.9426348, 120.1758556 35.942994)",,,,,,,,
8629536097,8629536099,0,856272953,residential,False,True,58.531,"LINESTRING (120.1762017 35.9426348, 120.1766015 35.9422197)",,,,,,,,
8629536097,8629536096,0,930702703,unclassified,False,True,177.354,"LINESTRING (120.1762017 35.9426348, 120.1746216 35.9416822)",,,,,,,,
8629536098,2317863638,0,222840506,residential,False,False,47.786,"LINESTRING (120.1749894 35.9413175, 120.1753022 35.9409703)",,,,,,,,
8629536098,8629536096,0,222840506,residential,False,True,52.354,"LINESTRING (120.1749894 35.9413175, 120.1746216 35.9416822)",,,,,,,,
8629536098,8629536099,0,930702704,unclassified,False,False,176.428,"LINESTRING (120.1749894 35.9413175, 120.1766015 35.9422197)",,,,,,,,
8629536099,8629536097,0,856272953,residential,False,False,58.531,"LINESTRING (120.1766015 35.9422197, 120.1762017 35.9426348)",,,,,,,,
8629536099,7984070267,0,856272953,residential,False,True,39.497,"LINESTRING (120.1766015 35.9422197, 120.1768713 35.9419396)",,,,,,,,
8629536099,8629536098,0,930702704,unclassified,False,True,176.428,"LINESTRING (120.1766015 35.9422197, 120.1749894 35.9413175)",,,,,,,,
8629536111,9629329529,0,"[930702761, 222840605]",residential,False,"[False, True]",86.791,"LINESTRING (120.1707032 35.946221, 120.1703825 35.9460256, 120.1703404 35.9457547, 120.1703186 35.945573)",博萃西路,2,,,,,,
8629536111,8629536220,0,"[930702760, 930702761]",residential,False,True,58.346,"LINESTRING (120.1707032 35.946221, 120.1708799 35.9463082, 120.1712882 35.9462569, 120.1713159 35.9462535)",博翠东路,2,,,,,,
8629536180,8579025956,0,924350873,footway,False,False,30.168,"LINESTRING (120.1679654 35.9424871, 120.1681541 35.9422629)",,,,,,,,
8629536180,8579025954,0,924350873,footway,False,True,76.343,"LINESTRING (120.1679654 35.9424871, 120.1678161 35.942654, 120.1682799 35.9429538)",,,,,,,,
8629536180,8579025952,0,930702720,footway,False,True,111.32099999999998,"LINESTRING (120.1679654 35.9424871, 120.1678299 35.9424092, 120.1679148 35.9423148, 120.1674998 35.9420748, 120.1673981 35.942174, 120.167181 35.9420628)",,,,,,,,
8629536205,8579025259,0,222840603,service,False,False,50.724,"LINESTRING (120.1709998 35.9445973, 120.1705569 35.9443153)",,,,,,,,
8629536205,8629536211,0,222840603,service,False,True,149.36599999999999,"LINESTRING (120.1709998 35.9445973, 120.1711048 35.9446641, 120.1723374 35.945392)",,,,,,,,
8629536205,8629536218,0,930702727,service,False,False,75.17599999999999,"LINESTRING (120.1709998 35.9445973, 120.1708947 35.9447235, 120.1708386 35.9448203, 120.1707826 35.9449957, 120.1707975 35.9451439, 120.1708254 35.945228)",,,,,,,,
8629536210,8629536218,0,930702727,service,False,True,9.819,"LINESTRING (120.1708536 35.9453133, 120.1708254 35.945228)",,,,,,,,
8629536211,8668650586,0,222840603,service,False,True,26.243,"LINESTRING (120.1723374 35.945392, 120.1725729 35.9455311)",,,,,,,,
8629536211,8629536205,0,222840603,service,False,False,149.36599999999999,"LINESTRING (120.1723374 35.945392, 120.1711048 35.9446641, 120.1709998 35.9445973)",,,,,,,,
8629536211,8629536215,0,930702728,service,False,False,72.359,"LINESTRING (120.1723374 35.945392, 120.1721911 35.9455613, 120.1720267 35.9456793, 120.1718847 35.9457368, 120.1717166 35.9457579)",,,,,,,,
8629536215,8629536216,0,930702728,service,False,False,13.389,"LINESTRING (120.1717166 35.9457579, 120.1715709 35.9457337)",,,,,,,,
8629536215,8629536211,0,930702728,service,False,True,72.35900000000001,"LINESTRING (120.1717166 35.9457579, 120.1718847 35.9457368, 120.1720267 35.9456793, 120.1721911 35.9455613, 120.1723374 35.945392)",,,,,,,,
8629536215,8629536219,0,"[930702744, 930702730, 930702743]",service,False,True,49.65,"LINESTRING (120.1717166 35.9457579, 120.171716 35.945837, 120.171714 35.9461004, 120.1717132 35.9462044)",,,,,building_passage,,,
8629536216,8629536215,0,930702728,service,False,True,13.389,"LINESTRING (120.1715709 35.9457337, 120.1717166 35.9457579)",,,,,,,,
8629536217,9629329529,0,222840605,residential,False,False,27.013,"LINESTRING (120.1702897 35.9453312, 120.1703186 35.945573)",博萃西路,2,,,,,,
8629536217,8579026021,0,222840605,residential,False,True,46.316,"LINESTRING (120.1702897 35.9453312, 120.1702838 35.945282, 120.170229 35.9449176)",博萃西路,2,,,,,,
8629536217,8629536218,0,"[930702729, 930702741, 930702742]",service,False,False,49.571,"LINESTRING (120.1702897 35.9453312, 120.1703784 35.9453141, 120.1707001 35.9452521, 120.1708254 35.945228)",,,,,building_passage,,,
8629536218,8629536210,0,930702727,service,False,False,9.819,"LINESTRING (120.1708254 35.945228, 120.1708536 35.9453133)",,,,,,,,
8629536218,8629536205,0,930702727,service,False,True,75.17599999999999,"LINESTRING (120.1708254 35.945228, 120.1707975 35.9451439, 120.1707826 35.9449957, 120.1708386 35.9448203, 120.1708947 35.9447235, 120.1709998 35.9445973)",,,,,,,,
8629536218,8629536217,0,"[930702729, 930702741, 930702742]",service,False,True,49.571,"LINESTRING (120.1708254 35.945228, 120.1707001 35.9452521, 120.1703784 35.9453141, 120.1702897 35.9453312)",,,,,building_passage,,,
8629536219,8629536220,0,930702760,residential,False,False,36.179,"LINESTRING (120.1717132 35.9462044, 120.1713159 35.9462535)",博翠东路,2,,,,,,
8629536219,8629536215,0,"[930702744, 930702730, 930702743]",service,False,False,49.65,"LINESTRING (120.1717132 35.9462044, 120.171714 35.9461004, 120.171716 35.945837, 120.1717166 35.9457579)",,,,,building_passage,,,
8629536219,8629536275,0,930702760,residential,False,True,51.205,"LINESTRING (120.1717132 35.9462044, 120.1720889 35.946158, 120.172275 35.9461324)",博翠东路,2,,,,,,
8629536220,8629536219,0,930702760,residential,False,True,36.179,"LINESTRING (120.1713159 35.9462535, 120.1717132 35.9462044)",博翠东路,2,,,,,,
8629536220,8629536223,0,930702731,footway,False,False,59.05,"LINESTRING (120.1713159 35.9462535, 120.1711398 35.9464405, 120.1710511 35.9466062, 120.1709737 35.946703)",,,,,,,,
8629536220,8629536111,0,"[930702760, 930702761]",residential,False,False,58.346000000000004,"LINESTRING (120.1713159 35.9462535, 120.1712882 35.9462569, 120.1708799 35.9463082, 120.1707032 35.946221)",博翠东路,2,,,,,,
8629536223,8629536220,0,930702731,footway,False,True,59.05,"LINESTRING (120.1709737 35.946703, 120.1710511 35.9466062, 120.1711398 35.9464405, 120.1713159 35.9462535)",,,,,,,,
8629536275,8629536278,0,930702745,service,False,False,53.104,"LINESTRING (120.172275 35.9461324, 120.1722803 35.9462055, 120.1719823 35.94653)",,,,,,,,
8629536275,8629536219,0,930702760,residential,False,False,51.205,"LINESTRING (120.172275 35.9461324, 120.1720889 35.946158, 120.1717132 35.9462044)",博翠东路,2,,,,,,
8629536275,8579026037,0,930702760,residential,False,True,49.551,"LINESTRING (120.172275 35.9461324, 120.1725939 35.9460885, 120.1727548 35.9459589)",博翠东路,2,,,,,,
8629536277,8629536278,0,930702745,service,False,True,28.307,"LINESTRING (120.1717947 35.9467343, 120.1719823 35.94653)",,,,,,,,
8629536278,8629536277,0,930702745,service,False,False,28.307,"LINESTRING (120.1719823 35.94653, 120.1717947 35.9467343)",,,,,,,,
8629536278,8629536279,0,930702746,service,False,False,26.06,"LINESTRING (120.1719823 35.94653, 120.172226 35.9466565)",,,,,,,,
8629536278,8629536275,0,930702745,service,False,True,53.104,"LINESTRING (120.1719823 35.94653, 120.1722803 35.9462055, 120.172275 35.9461324)",,,,,,,,
8629536279,8629536278,0,930702746,service,False,True,26.06,"LINESTRING (120.172226 35.9466565, 120.1719823 35.94653)",,,,,,,,
8629536285,8579026007,0,930702748,service,False,True,8.357,"LINESTRING (120.1655072 35.9407117, 120.1654551 35.9407739)",,,,,,,,
8629536287,8579025603,0,930702750,residential,False,False,37.821000000000005,"LINESTRING (120.1655171 35.9442161, 120.1654947 35.9441555, 120.165457 35.9440918, 120.1654118 35.9440421, 120.1653414 35.9439884, 120.165271 35.9439547)",,,,,,,,
8629536287,7984106886,0,930702751,residential,False,False,36.278999999999996,"LINESTRING (120.1655171 35.9442161, 120.165537 35.9441528, 120.1655552 35.9441034, 120.1655899 35.9440392, 120.1656332 35.9439793, 120.1656937 35.9439294)",,,,,,,,
8629536296,8579025375,0,856272998,service,False,False,62.86,"LINESTRING (120.1775147 35.9482513, 120.1776153 35.9481359, 120.1777966 35.9479622, 120.1779806 35.9478338)",,,,,,,,
8629536296,8629536303,0,856272998,service,False,True,24.192999999999998,"LINESTRING (120.1775147 35.9482513, 120.1774901 35.9482795, 120.1774238 35.9484545)",,,,,,,,
8629536296,8629536303,1,930702752,footway,False,False,38.726,"LINESTRING (120.1775147 35.9482513, 120.1774386 35.9482566, 120.1773931 35.9482422, 120.1773589 35.9482593, 120.1773427 35.9483146, 120.1773654 35.9483896, 120.1774028 35.9484317, 120.1774238 35.9484545)",,,,,,,,
8629536303,8629536296,0,856272998,service,False,False,24.192999999999998,"LINESTRING (120.1774238 35.9484545, 120.1774901 35.9482795, 120.1775147 35.9482513)",,,,,,,,
8629536303,8629536296,1,930702752,footway,False,True,38.726,"LINESTRING (120.1774238 35.9484545, 120.1774028 35.9484317, 120.1773654 35.9483896, 120.1773427 35.9483146, 120.1773589 35.9482593, 120.1773931 35.9482422, 120.1774386 35.9482566, 120.1775147 35.9482513)",,,,,,,,
8629536303,8579025441,0,856272998,service,False,True,54.123000000000005,"LINESTRING (120.1774238 35.9484545, 120.1774168 35.9484728, 120.177329 35.9485718, 120.1772301 35.9486253, 120.1771034 35.9487068, 120.1770224 35.9488054)",,,,,,,,
8642622469,7984106957,0,856272996,service,False,False,29.466,"LINESTRING (120.1747732 35.9430944, 120.1750511 35.9432344)",,,,,,,,
8642622469,7984106978,0,856272996,service,False,True,63.996,"LINESTRING (120.1747732 35.9430944, 120.1746097 35.9430121, 120.1741166 35.9428827)",,,,,,,,
8642622469,8642622473,0,932310162,steps,False,True,22.901,"LINESTRING (120.1747732 35.9430944, 120.1747701 35.9431297, 120.1748319 35.9431736, 120.1748811 35.943216, 120.1748879 35.9432615)",,,,,,,,
8642622473,8579025547,0,924350796,service,False,False,36.741,"LINESTRING (120.1748879 35.9432615, 120.1748965 35.9432688, 120.1749361 35.943427, 120.1749163 35.9435851)",,,,,,,,
8642622473,8579025540,0,924350796,service,False,True,113.69,"LINESTRING (120.1748879 35.9432615, 120.1747861 35.9431748, 120.1745001 35.9430717, 120.1742651 35.9430304, 120.1739565 35.9430029, 120.17372 35.9429345)",,,,,,,,
8642622473,8642622469,0,932310162,steps,False,False,22.901,"LINESTRING (120.1748879 35.9432615, 120.1748811 35.943216, 120.1748319 35.9431736, 120.1747701 35.9431297, 120.1747732 35.9430944)",,,,,,,,
8642622534,2317863598,0,222840516,residential,True,False,74.266,"LINESTRING (120.1693008 35.9421628, 120.168804 35.942696)",凤华路,,,,,,,
8642622534,8579026106,0,932310172,service,False,True,17.766,"LINESTRING (120.1693008 35.9421628, 120.1691285 35.9420849)",,,,,,,,
8642622535,2317863644,0,222840516,residential,True,False,37.373,"LINESTRING (120.1698271 35.9415812, 120.1695872 35.9418555)",凤华路,,,,,,,
8642622535,8579026108,0,932310173,service,False,True,17.616,"LINESTRING (120.1698271 35.9415812, 120.1696596 35.9414993)",,,,,,,,
8661053568,2317864102,0,222840597,unclassified,False,True,91.08,"LINESTRING (120.1707539 35.9376613, 120.1715725 35.9381426)",,,,,,,,
8661053568,2317864094,0,222840601,unclassified,False,True,20.11,"LINESTRING (120.1707539 35.9376613, 120.1708835 35.937514)",,,,,,,,
8661053568,2317864109,0,222840597,unclassified,False,False,87.679,"LINESTRING (120.1707539 35.9376613, 120.1702593 35.9373719, 120.1699814 35.937182)",,,,,,,,
8661053568,2317864097,0,222840601,unclassified,False,False,99.65199999999999,"LINESTRING (120.1707539 35.9376613, 120.1705322 35.937891, 120.1700699 35.9383659)",,,,,,,,
8661053569,8555994038,0,921576989,footway,False,True,21.408,"LINESTRING (120.1722754 35.9443983, 120.1724212 35.9442462)",,,,,,,,
8661053569,8661053570,0,921576989,footway,False,False,23.409000000000002,"LINESTRING (120.1722754 35.9443983, 120.1722943 35.9444763, 120.1722429 35.944528, 120.1721634 35.9445218)",,,,,,,,
8661053569,8661053570,1,934524967,footway,False,True,24.019,"LINESTRING (120.1722754 35.9443983, 120.1721752 35.9444013, 120.1721336 35.944451, 120.1721634 35.9445218)",,,,,,,,
